rank, pmcid, score
1, 3232573, 0.60222167
2, 3446097, 0.539288
3, 2769330, 0.46383214
4, 3097588, 0.4519703
5, 3370327, 0.44225058
6, 3891393, 0.44158128
7, 2646726, 0.42045638
8, 3289979, 0.41461083
9, 2799065, 0.34664437
10, 3263067, 0.32773796
11, 3264881, 0.31968835
12, 3235783, 0.3145812
13, 3266188, 0.2950155
14, 2952912, 0.28909823
15, 3838481, 0.2827422
16, 2840734, 0.2795134
17, 3403954, 0.2788637
18, 2438311, 0.27838314
19, 3487198, 0.273121
20, 2957620, 0.2721214
21, 2906497, 0.26995385
22, 3734755, 0.2691271
23, 3065056, 0.26785284
24, 3816164, 0.26640406
25, 3483658, 0.26167092
26, 3132331, 0.26109233
27, 3520695, 0.25875744
28, 3258019, 0.25543952
29, 3233373, 0.25247705
30, 3679720, 0.2493954
31, 3468438, 0.2460089
32, 3797049, 0.24555941
33, 3649697, 0.2438841
34, 2967696, 0.24296653
35, 3036638, 0.2427347
36, 2955276, 0.2427117
37, 2908657, 0.24222419
38, 3789905, 0.24211004
39, 3398091, 0.24135618
40, 3726906, 0.24125385
41, 3317255, 0.24007729
42, 2917397, 0.23996165
43, 3349147, 0.23748502
44, 2630300, 0.23745424
45, 3500067, 0.23673558
46, 2941760, 0.2361754
47, 2892502, 0.23615982
48, 2817869, 0.23609063
49, 3718247, 0.23368867
50, 2967001, 0.23347452
51, 3762016, 0.23295036
52, 3853387, 0.23291627
53, 3015640, 0.2325925
54, 2988808, 0.23256506
55, 3830313, 0.23173934
56, 3874979, 0.2312082
57, 3890744, 0.23109843
58, 3403367, 0.23011394
59, 3400884, 0.22996052
60, 3062014, 0.2295881
61, 3318207, 0.22958726
62, 3251532, 0.22864957
63, 3168822, 0.2283627
64, 3565148, 0.22791481
65, 3148421, 0.22771958
66, 3410720, 0.22756818
67, 3458412, 0.22727191
68, 3004490, 0.2268167
69, 2630042, 0.22662626
70, 3286783, 0.22641335
71, 3459797, 0.22507839
72, 3465905, 0.22491962
73, 3658876, 0.22434244
74, 2635124, 0.22368896
75, 3874367, 0.22288375
76, 3038616, 0.22238058
77, 3132663, 0.22223003
78, 2621382, 0.2219477
79, 3558406, 0.22074473
80, 3505772, 0.22069335
81, 3891391, 0.22032964
82, 3524099, 0.22003868
83, 3492084, 0.2199864
84, 3784075, 0.21985665
85, 3454579, 0.2194379
86, 3466887, 0.21939835
87, 2664289, 0.21803111
88, 3574827, 0.21778831
89, 3847001, 0.21737619
90, 3746057, 0.21690056
91, 1314921, 0.21662386
92, 3318881, 0.2164864
93, 2892669, 0.21622127
94, 3809240, 0.21619043
95, 3081490, 0.21598125
96, 3878513, 0.21582352
97, 2729224, 0.21572052
98, 3530754, 0.21531501
99, 2990053, 0.21508503
100, 3420076, 0.21500663
