rank, pmcid, score
1, 3403367, 0.50664043
2, 2687656, 0.4826876
3, 2390549, 0.3527063
4, 2987328, 0.3409741
5, 3194612, 0.3286605
6, 3221223, 0.31475356
7, 3640983, 0.30887696
8, 2901610, 0.3057239
9, 1896172, 0.29488042
10, 3420763, 0.28768697
11, 3866685, 0.28361133
12, 2930659, 0.28330502
13, 3193674, 0.2737786
14, 2898701, 0.26469302
15, 2613409, 0.2591152
16, 3459526, 0.2591101
17, 3407018, 0.25410098
18, 3548373, 0.2540627
19, 2628865, 0.25144747
20, 2919553, 0.24885157
21, 3700967, 0.24338594
22, 3764714, 0.24008366
23, 3621239, 0.23902044
24, 2931142, 0.2388419
25, 3651279, 0.22938696
26, 3049121, 0.22629683
27, 3420725, 0.22424
28, 3562603, 0.22358023
29, 3614293, 0.21667261
30, 2526068, 0.21356787
31, 3831868, 0.21155295
32, 2693867, 0.21103461
33, 2856385, 0.20684528
34, 3852513, 0.20641033
35, 3480806, 0.20544074
36, 2822250, 0.20467494
37, 3166803, 0.20417841
38, 3236166, 0.20381989
39, 3465905, 0.20243855
40, 3615941, 0.19892445
41, 3135110, 0.19891515
42, 3218880, 0.19839422
43, 2667523, 0.19757846
44, 3085104, 0.19477585
45, 3851743, 0.193641
46, 3847001, 0.19330591
47, 3420620, 0.19137743
48, 3424871, 0.19134393
49, 3351712, 0.18936595
50, 3682695, 0.18929979
51, 3111136, 0.18639031
52, 1851637, 0.18564478
53, 3616867, 0.18563311
54, 3218868, 0.18523124
55, 2873454, 0.18512936
56, 3183691, 0.18511866
57, 3283754, 0.18498717
58, 3682897, 0.18373507
59, 3820835, 0.18297997
60, 3764717, 0.18161626
61, 3780548, 0.17944825
62, 3705745, 0.17891674
63, 3275113, 0.17889741
64, 2570419, 0.1776004
65, 3819262, 0.17576787
66, 2562358, 0.17555949
67, 3545330, 0.17519842
68, 2884453, 0.17501494
69, 2732791, 0.174782
70, 3575160, 0.17460354
71, 3194658, 0.17383794
72, 1236920, 0.17358358
73, 2769330, 0.17112587
74, 3295660, 0.17066056
75, 2600791, 0.1694746
76, 2994676, 0.1661151
77, 1198219, 0.1660231
78, 3241374, 0.1654009
79, 3743381, 0.16536027
80, 3462670, 0.16486813
81, 3505772, 0.16458826
82, 3500067, 0.16384798
83, 3250434, 0.16378208
84, 3132663, 0.16332097
85, 3125277, 0.16305691
86, 2526540, 0.16300626
87, 2906497, 0.16294986
88, 2774340, 0.16228895
89, 3318858, 0.16220693
90, 3824354, 0.16187888
91, 3849794, 0.16177224
92, 3741979, 0.16103193
93, 2904256, 0.16055027
94, 3317086, 0.16044247
95, 2813536, 0.16004652
96, 3806362, 0.15990503
97, 3371474, 0.15929686
98, 3176741, 0.15831515
99, 3504212, 0.15749006
100, 3228372, 0.15715344
