rank, pmcid, score
1, 3484605, 0.018599063
2, 3064452, 0.018057525
3, 2887806, 0.015279957
4, 3783975, 0.01400193
5, 3539579, 0.013714889
6, 3542887, 0.013458633
7, 3784135, 0.012140933
8, 3764736, 0.011829609
9, 3074147, 0.011249789
10, 3529253, 0.0106742885
11, 3200332, 0.010497113
12, 3773459, 0.01043894
13, 3629711, 0.010412583
14, 3151456, 0.010352552
15, 3649302, 0.010342202
16, 2700440, 0.010337772
17, 2686880, 0.010302422
18, 3420685, 0.01021313
19, 3086330, 0.010178392
20, 3518712, 0.010093829
21, 3113254, 0.010059658
22, 3535130, 0.009983952
23, 3611119, 0.009961582
24, 2270309, 0.009947077
25, 3129533, 0.009591844
26, 2629937, 0.009399072
27, 3808094, 0.009363208
28, 2895205, 0.009344343
29, 2929686, 0.009296197
30, 1791015, 0.009188879
31, 3458569, 0.009180998
32, 61035, 0.009048139
33, 2918831, 0.009032407
34, 3309217, 0.008981832
35, 3167612, 0.008969862
36, 3451750, 0.00894668
37, 2702053, 0.008922177
38, 3780654, 0.00892005
39, 3016127, 0.008873038
40, 3541597, 0.008869962
41, 2769286, 0.008797707
42, 3529871, 0.008766028
43, 3670647, 0.008759637
44, 3196904, 0.008631082
45, 3617978, 0.008536664
46, 2496898, 0.0085157165
47, 2823152, 0.008502891
48, 3520465, 0.008499028
49, 3469841, 0.00835073
50, 3597676, 0.008323557
51, 3334968, 0.008301122
52, 2235848, 0.008201168
53, 3423035, 0.008170534
54, 3640173, 0.008116826
55, 3354470, 0.00808668
56, 2637837, 0.008084221
57, 3249600, 0.008057996
58, 2039724, 0.008053805
59, 3514368, 0.008036863
60, 3019007, 0.00803615
61, 3093219, 0.007968879
62, 3221745, 0.007960903
63, 3425052, 0.00791108
64, 2740237, 0.007910449
65, 2654858, 0.007856713
66, 2833776, 0.007843255
67, 3621591, 0.0078360485
68, 3623784, 0.0078061763
69, 3524471, 0.007784191
70, 3514797, 0.0077825547
71, 3605187, 0.007773171
72, 3018580, 0.0077634123
73, 2987954, 0.007762501
74, 2816903, 0.007747226
75, 2726558, 0.007736576
76, 3346733, 0.0077336757
77, 2726538, 0.0077206143
78, 3738334, 0.007720485
79, 3267373, 0.007707693
80, 3658340, 0.0077008405
81, 3328043, 0.007697039
82, 2585816, 0.0076718624
83, 2655298, 0.007661145
84, 2631524, 0.0076526143
85, 2822794, 0.0076522734
86, 3085068, 0.0076458235
87, 3878541, 0.0076409285
88, 2820288, 0.0076302174
89, 3334261, 0.0075986595
90, 3856285, 0.0075874724
91, 3107161, 0.0075556873
92, 3236289, 0.007506058
93, 2651857, 0.007493141
94, 3265006, 0.007476585
95, 3150839, 0.007439799
96, 3515497, 0.0074278964
97, 3091448, 0.0074172765
98, 3665183, 0.007396303
99, 3452269, 0.007387921
100, 3862328, 0.007365924
