rank, pmcid, score
1, 3598875, 0.02600003
2, 1413549, 0.021194898
3, 3792541, 0.020576358
4, 3853387, 0.017355548
5, 1557531, 0.017305577
6, 2989328, 0.01632807
7, 2902403, 0.016284484
8, 3259402, 0.016271612
9, 2396464, 0.01614867
10, 3277043, 0.01604501
11, 1519818, 0.015388315
12, 2783053, 0.014904166
13, 3062014, 0.014891502
14, 2760496, 0.014021144
15, 3522406, 0.014013874
16, 3701496, 0.013958672
17, 3429028, 0.013649631
18, 549073, 0.013500133
19, 3022524, 0.013266743
20, 3233529, 0.013152308
21, 2774533, 0.012538011
22, 3600016, 0.012477596
23, 1277833, 0.0124332765
24, 3415813, 0.012328788
25, 3172202, 0.012295011
26, 1240400, 0.011742669
27, 3482327, 0.011525382
28, 3516468, 0.011496267
29, 3038405, 0.011311489
30, 2852795, 0.011234572
31, 3327084, 0.011153737
32, 2740244, 0.011122969
33, 3767022, 0.011078444
34, 3141809, 0.011001176
35, 2847142, 0.010982621
36, 2741488, 0.010898936
37, 3468608, 0.010874884
38, 2536182, 0.010845649
39, 3564029, 0.010795057
40, 2569011, 0.010777977
41, 3632018, 0.010693668
42, 3247191, 0.010657429
43, 3422815, 0.010642889
44, 2700447, 0.010428129
45, 3876596, 0.010393409
46, 3162766, 0.010341728
47, 3190330, 0.009993044
48, 3192773, 0.009958101
49, 3160889, 0.009898893
50, 2602002, 0.009861926
51, 3549367, 0.009712151
52, 1459933, 0.009706016
53, 3165919, 0.00969445
54, 3120749, 0.009614146
55, 3841683, 0.009573752
56, 3713368, 0.00949934
57, 3891033, 0.009426444
58, 3809224, 0.009394511
59, 1781074, 0.009361078
60, 2427023, 0.009350526
61, 3023871, 0.00927383
62, 3598208, 0.009241544
63, 2876698, 0.0092026545
64, 2732101, 0.009150012
65, 2841806, 0.008977103
66, 3334261, 0.008932632
67, 3580369, 0.008926479
68, 2707814, 0.008917606
69, 3762010, 0.008883812
70, 3205748, 0.008841463
71, 3637193, 0.008834415
72, 3791000, 0.008818213
73, 2596111, 0.008801446
74, 3780654, 0.008781381
75, 3415124, 0.008704756
76, 3086330, 0.008704606
77, 2891759, 0.008703168
78, 3109313, 0.008667026
79, 2700440, 0.008650369
80, 3557624, 0.008639269
81, 3820621, 0.008635234
82, 3294327, 0.008557028
83, 3378931, 0.008492204
84, 2740149, 0.008470885
85, 3140038, 0.008378117
86, 3485663, 0.0083092265
87, 3444217, 0.008250424
88, 3345261, 0.008203365
89, 2827098, 0.0081929965
90, 2957932, 0.008183612
91, 3082486, 0.008182646
92, 3766811, 0.008147663
93, 2738892, 0.008140886
94, 3848829, 0.008125161
95, 3570364, 0.008102393
96, 3429040, 0.008102359
97, 2699967, 0.0080974465
98, 3309207, 0.008004022
99, 2827106, 0.007960364
100, 3232583, 0.007943057
