rank, pmcid, score
1, 2732778, 0.9509897
2, 3412677, 0.7486647
3, 3196709, 0.7477383
4, 3695091, 0.73888785
5, 3855836, 0.73272383
6, 3288944, 0.7185504
7, 3750659, 0.69970447
8, 3600188, 0.67485666
9, 3363119, 0.66276354
10, 3404172, 0.6276333
11, 3687862, 0.60999906
12, 2803752, 0.60780376
13, 3109311, 0.5982593
14, 3141699, 0.5815056
15, 2719082, 0.5549543
16, 3030803, 0.5542374
17, 2903953, 0.54449785
18, 3716810, 0.54370266
19, 2852697, 0.53957015
20, 3600192, 0.53954744
21, 3675640, 0.5185273
22, 3584831, 0.5169884
23, 3848546, 0.5099023
24, 419354, 0.495407
25, 3324920, 0.4864594
26, 2762046, 0.47760618
27, 3243860, 0.46813163
28, 3474461, 0.46439826
29, 3271695, 0.45854172
30, 2760573, 0.4583172
31, 2920711, 0.4566925
32, 3432824, 0.4561491
33, 3733694, 0.45604298
34, 3286557, 0.4559523
35, 3319995, 0.4549745
36, 3123829, 0.44966832
37, 3176243, 0.44446766
38, 3544271, 0.43456882
39, 2912725, 0.43172485
40, 3597902, 0.430109
41, 3214684, 0.4216431
42, 3365666, 0.42048246
43, 3388327, 0.4152984
44, 2279110, 0.41495842
45, 3111170, 0.41400596
46, 3343170, 0.413512
47, 3030791, 0.41257545
48, 2449117, 0.41065127
49, 3625595, 0.40689474
50, 3263654, 0.40649533
51, 2409350, 0.39900118
52, 2376770, 0.39534548
53, 3133991, 0.3950598
54, 2359986, 0.39288437
55, 3016124, 0.38980532
56, 2639610, 0.38732305
57, 3205805, 0.38604763
58, 2687673, 0.38138673
59, 2925815, 0.3777587
60, 3056415, 0.37748608
61, 2760570, 0.3758976
62, 3548714, 0.3735643
63, 3683440, 0.37115636
64, 3423077, 0.37113756
65, 3734930, 0.3707647
66, 3095252, 0.36976618
67, 3116126, 0.36944336
68, 2561037, 0.36142787
69, 2687766, 0.35946476
70, 2770401, 0.35887954
71, 3226328, 0.3518691
72, 3371901, 0.34658933
73, 3890483, 0.34653386
74, 3841766, 0.34328216
75, 3666422, 0.33705235
76, 2736982, 0.33606163
77, 3857898, 0.33512363
78, 2394323, 0.3344934
79, 3616155, 0.33083037
80, 3880905, 0.33016166
81, 3335362, 0.3289225
82, 2769274, 0.3239846
83, 3457043, 0.32286397
84, 2999735, 0.31887895
85, 3180665, 0.31809232
86, 2729239, 0.31700483
87, 2259331, 0.31429568
88, 3689730, 0.3125457
89, 2702879, 0.30997825
90, 1829437, 0.30918333
91, 115203, 0.3081379
92, 3122103, 0.30627796
93, 3221847, 0.30175865
94, 3546075, 0.29996386
95, 2779445, 0.29773307
96, 3412678, 0.29477593
97, 3329853, 0.293352
98, 2674304, 0.2925897
99, 2409809, 0.28625417
100, 2526433, 0.28521556
