rank, pmcid, score
1, 3403367, 0.5055518
2, 2687656, 0.48267695
3, 2390549, 0.3524635
4, 2987328, 0.34096813
5, 3194612, 0.32957652
6, 3221223, 0.31437528
7, 3640983, 0.30855748
8, 2901610, 0.3065627
9, 1896172, 0.2948778
10, 3420763, 0.2874353
11, 2930659, 0.28332034
12, 3866685, 0.28308183
13, 3193674, 0.273909
14, 2898701, 0.2651384
15, 3459526, 0.25923175
16, 2613409, 0.2591129
17, 3407018, 0.25415707
18, 3548373, 0.25405973
19, 2628865, 0.2512056
20, 2919553, 0.24846518
21, 3700967, 0.24352017
22, 3764714, 0.2396306
23, 3621239, 0.23925875
24, 2931142, 0.23884036
25, 3651279, 0.22930326
26, 3049121, 0.22636779
27, 3562603, 0.22448236
28, 3420725, 0.22427522
29, 3614293, 0.21638066
30, 2526068, 0.21356513
31, 3831868, 0.21173482
32, 2693867, 0.21103516
33, 2856385, 0.20660912
34, 3852513, 0.2064176
35, 3480806, 0.20532256
36, 2822250, 0.20529915
37, 3236166, 0.20445853
38, 3166803, 0.20417729
39, 3465905, 0.20257866
40, 3615941, 0.19881181
41, 3135110, 0.19879512
42, 3218880, 0.19854105
43, 2667523, 0.19711408
44, 3085104, 0.19477646
45, 3851743, 0.19408698
46, 3847001, 0.19345403
47, 3420620, 0.19165516
48, 3424871, 0.19134235
49, 3351712, 0.19030404
50, 3682695, 0.18929899
51, 3111136, 0.18647581
52, 3616867, 0.18560514
53, 3183691, 0.1855321
54, 1851637, 0.18546298
55, 2873454, 0.18530738
56, 3218868, 0.18522744
57, 3283754, 0.18478505
58, 3682897, 0.18373494
59, 3820835, 0.18292408
60, 3764717, 0.18157017
61, 3780548, 0.17983775
62, 3705745, 0.17891377
63, 3275113, 0.1788977
64, 2570419, 0.17759658
65, 3819262, 0.17576832
66, 2562358, 0.17556064
67, 3545330, 0.17498167
68, 2884453, 0.17495334
69, 3575160, 0.17479569
70, 2732791, 0.17462115
71, 3194658, 0.17367241
72, 1236920, 0.17333601
73, 2769330, 0.17123938
74, 3295660, 0.1704935
75, 2600791, 0.16921094
76, 2994676, 0.16611469
77, 1198219, 0.16580318
78, 3241374, 0.16553986
79, 3743381, 0.1652311
80, 3462670, 0.16488142
81, 3505772, 0.16458651
82, 3500067, 0.16383013
83, 3250434, 0.1635181
84, 3125277, 0.1630569
85, 3132663, 0.16305304
86, 2526540, 0.16301177
87, 2906497, 0.16287056
88, 2774340, 0.16228452
89, 3318858, 0.16220409
90, 3849794, 0.16184603
91, 3824354, 0.16165467
92, 3741979, 0.16116473
93, 3317086, 0.16080803
94, 2904256, 0.16031161
95, 2813536, 0.16014042
96, 3806362, 0.15996821
97, 3371474, 0.15993032
98, 3176741, 0.15831707
99, 3504212, 0.15748963
100, 3228372, 0.15741368
