rank, pmcid, score
1, 3783373, 0.5890421
2, 3490930, 0.46199948
3, 2831203, 0.37445185
4, 3737464, 0.37154704
5, 2840592, 0.3522012
6, 2880141, 0.34669763
7, 2944142, 0.33345053
8, 3556865, 0.32450828
9, 3740609, 0.3240047
10, 3702522, 0.3223241
11, 2868039, 0.3148949
12, 3152174, 0.3131497
13, 3685602, 0.30695435
14, 3716954, 0.30175313
15, 1869027, 0.29908997
16, 2732500, 0.2933561
17, 3425248, 0.29146126
18, 2740203, 0.2874456
19, 3074312, 0.28623727
20, 3665240, 0.28419766
21, 3468804, 0.28192776
22, 3030031, 0.27833986
23, 3830333, 0.2780694
24, 3237131, 0.27607244
25, 3696283, 0.27512333
26, 3176909, 0.27450213
27, 2759899, 0.27386984
28, 3395851, 0.2733853
29, 3833481, 0.27279353
30, 1257651, 0.27155536
31, 3131249, 0.2696587
32, 3542889, 0.2686192
33, 3731672, 0.26840517
34, 3559119, 0.2682391
35, 2914369, 0.26770714
36, 3545330, 0.26749265
37, 3858707, 0.26702327
38, 2864213, 0.26417768
39, 2989130, 0.2626062
40, 3277062, 0.26209575
41, 3481473, 0.26181337
42, 3666389, 0.26143053
43, 3680909, 0.26071715
44, 3716027, 0.26041
45, 3371554, 0.2601824
46, 3728501, 0.25925088
47, 3868098, 0.25778714
48, 2840962, 0.2573514
49, 3702368, 0.25707573
50, 3674281, 0.25655273
51, 2957620, 0.25463483
52, 3209994, 0.25446954
53, 3339080, 0.2543892
54, 3174128, 0.25322697
55, 3635690, 0.25281
56, 3475929, 0.25208205
57, 2938625, 0.25171313
58, 150573, 0.25094798
59, 3681292, 0.25059953
60, 3000920, 0.25051302
61, 2913564, 0.25004485
62, 2830929, 0.24661659
63, 3298200, 0.24582231
64, 2803993, 0.24562326
65, 3506153, 0.24518165
66, 3246148, 0.24493663
67, 3487885, 0.24467458
68, 3751385, 0.24443097
69, 3596139, 0.24440579
70, 3275841, 0.24368475
71, 3128898, 0.2436363
72, 3792648, 0.24299282
73, 2783145, 0.24266274
74, 3162719, 0.24209489
75, 3336925, 0.24193877
76, 3841599, 0.24139531
77, 3591424, 0.24080384
78, 1440850, 0.24050364
79, 3815000, 0.24002668
80, 3687640, 0.23987016
81, 2621382, 0.23986584
82, 3505950, 0.239632
83, 3015244, 0.23952235
84, 3162827, 0.23911831
85, 3391847, 0.23894161
86, 3371887, 0.23778063
87, 3336249, 0.23752615
88, 2729224, 0.23699111
89, 3060137, 0.23648329
90, 3263067, 0.23586567
91, 3298206, 0.23577319
92, 2892692, 0.23497811
93, 2822428, 0.23432721
94, 3205781, 0.23409477
95, 3500075, 0.23380572
96, 3713559, 0.23321126
97, 2769286, 0.23297694
98, 3671230, 0.23287827
99, 2780978, 0.23267624
100, 3174929, 0.23257829
