rank, pmcid, score
1, 3170356, 0.57623523
2, 2691651, 0.50809884
3, 2396176, 0.44618258
4, 2827809, 0.43688545
5, 3562163, 0.4348514
6, 3599449, 0.4106424
7, 2687574, 0.40822938
8, 3347841, 0.40459794
9, 3510780, 0.40369663
10, 3601021, 0.3995753
11, 3550423, 0.3940402
12, 3572695, 0.38771078
13, 3277481, 0.3866403
14, 2651898, 0.37779695
15, 3652182, 0.37700778
16, 2744771, 0.37690684
17, 3333466, 0.37662277
18, 3047687, 0.36191314
19, 3044554, 0.36171767
20, 3400884, 0.3588069
21, 3789620, 0.35510466
22, 3789939, 0.35195792
23, 3205365, 0.34992045
24, 3582537, 0.3478021
25, 3097588, 0.34134692
26, 2045103, 0.34031332
27, 2955573, 0.33780965
28, 3023898, 0.33616915
29, 3725358, 0.3349548
30, 2778768, 0.3341297
31, 3518717, 0.3338944
32, 3327834, 0.33014122
33, 2810584, 0.32975042
34, 3420585, 0.32588673
35, 3507405, 0.32349253
36, 3101789, 0.31905612
37, 3646487, 0.31881642
38, 2739502, 0.31846827
39, 3575960, 0.31791437
40, 2823045, 0.31706327
41, 3607977, 0.3163148
42, 3150839, 0.31153494
43, 3291453, 0.30710715
44, 3318220, 0.3053855
45, 3619046, 0.30537626
46, 2570576, 0.30377883
47, 1526725, 0.3028032
48, 3198180, 0.30207574
49, 2783148, 0.30150416
50, 3270925, 0.29921198
51, 2726538, 0.29774654
52, 3437617, 0.29584643
53, 3143959, 0.29574484
54, 3587677, 0.28836432
55, 3484633, 0.28770876
56, 3634261, 0.28337115
57, 3524089, 0.28244385
58, 3248587, 0.28085563
59, 2637837, 0.2807642
60, 3118206, 0.2806954
61, 3701400, 0.27876672
62, 3561161, 0.27745357
63, 2684339, 0.27676424
64, 3850887, 0.2752465
65, 3658867, 0.27373528
66, 3141696, 0.27294737
67, 2740237, 0.27140492
68, 2740144, 0.2710982
69, 3295713, 0.26893768
70, 3521823, 0.2682887
71, 3209594, 0.26795352
72, 2323360, 0.2673711
73, 3844841, 0.26727784
74, 3205498, 0.2672695
75, 2412892, 0.26615447
76, 3505164, 0.26476666
77, 3730750, 0.26472256
78, 2739499, 0.26457462
79, 3390080, 0.26334175
80, 2827076, 0.262951
81, 3232543, 0.2618496
82, 3781248, 0.26132524
83, 3841548, 0.26057833
84, 3764367, 0.25950325
85, 3466864, 0.25901225
86, 2739486, 0.25783238
87, 3420561, 0.25686178
88, 3846937, 0.25645947
89, 3054235, 0.25541517
90, 3614490, 0.25493255
91, 3702444, 0.2547989
92, 2854936, 0.25388274
93, 3083816, 0.2532853
94, 3623784, 0.25283116
95, 3348691, 0.25143373
96, 3649080, 0.25111786
97, 3484605, 0.2503923
98, 3002912, 0.25001094
99, 2892692, 0.24903601
100, 3505894, 0.24852355
