rank, pmcid, score
1, 3161358, 0.5765499
2, 2799431, 0.53000355
3, 2829034, 0.52938414
4, 3533805, 0.49406576
5, 478616, 0.48886976
6, 1941736, 0.481366
7, 3350381, 0.47761285
8, 3276413, 0.4699032
9, 2082038, 0.46847025
10, 3555950, 0.45988473
11, 2375955, 0.45720783
12, 3623624, 0.45102617
13, 2671419, 0.4455058
14, 3314185, 0.44296086
15, 3849531, 0.44263113
16, 3723845, 0.4414647
17, 3665683, 0.43717444
18, 2959067, 0.43336993
19, 2982827, 0.43091372
20, 3183005, 0.42778605
21, 3271049, 0.42692503
22, 3869659, 0.42520398
23, 1906705, 0.4246789
24, 3472241, 0.42407593
25, 3710236, 0.42311397
26, 1308854, 0.42281234
27, 1891728, 0.41843396
28, 3426259, 0.41610706
29, 3850502, 0.41548368
30, 3348951, 0.41403514
31, 3340989, 0.41165248
32, 3830506, 0.41050386
33, 2140183, 0.40561098
34, 2799428, 0.40409917
35, 3346987, 0.4034683
36, 3172227, 0.4032937
37, 3226241, 0.40217155
38, 2632633, 0.39454976
39, 2727349, 0.39269567
40, 3776740, 0.38722664
41, 3346948, 0.38547656
42, 2567329, 0.38352978
43, 2720982, 0.38287938
44, 2914639, 0.3809953
45, 3599338, 0.3802605
46, 3275842, 0.37974155
47, 2865502, 0.37778082
48, 3375742, 0.37692732
49, 3161113, 0.3765287
50, 3404114, 0.3758886
51, 3878095, 0.3753481
52, 3298510, 0.3734523
53, 2500039, 0.37248948
54, 2694314, 0.37212226
55, 2600192, 0.37122002
56, 3424152, 0.37044096
57, 3396614, 0.36940008
58, 3195259, 0.36848187
59, 3866000, 0.36759177
60, 3155530, 0.36631185
61, 3364913, 0.3662458
62, 3117262, 0.3640557
63, 2963274, 0.3620246
64, 2823607, 0.35958138
65, 3585968, 0.35910442
66, 3216579, 0.3587707
67, 3599886, 0.35757592
68, 3560965, 0.35581014
69, 3851272, 0.3553028
70, 3688540, 0.35507178
71, 2851701, 0.35476267
72, 3657069, 0.35418168
73, 3285529, 0.3535325
74, 3506506, 0.35301986
75, 2829080, 0.35259134
76, 2894842, 0.3514577
77, 2664785, 0.3514449
78, 535531, 0.35045224
79, 3101166, 0.3495217
80, 2759986, 0.34840253
81, 2810332, 0.3483903
82, 2715570, 0.34783646
83, 3578774, 0.34723067
84, 3344925, 0.34689227
85, 3461428, 0.34638974
86, 3743306, 0.34550613
87, 3126755, 0.34477526
88, 2661091, 0.34414306
89, 2765762, 0.34393114
90, 2742550, 0.34065202
91, 3315550, 0.33936048
92, 3118160, 0.33900315
93, 3693956, 0.33865187
94, 2663029, 0.33754098
95, 1820605, 0.33530262
96, 2604880, 0.33502647
97, 3579948, 0.3335155
98, 2375950, 0.33273137
99, 3485554, 0.33224356
100, 2633011, 0.3322241
