rank, pmcid, score
1, 2626575, 0.8092688
2, 2270822, 0.7867397
3, 2834624, 0.76254267
4, 2802381, 0.76149505
5, 2769306, 0.7585195
6, 3221187, 0.73509276
7, 3507127, 0.70033365
8, 3149114, 0.6999233
9, 3420375, 0.696759
10, 3506064, 0.69037825
11, 2652467, 0.6807834
12, 3573581, 0.6725473
13, 3292982, 0.66855484
14, 3123279, 0.66780955
15, 2791917, 0.6619971
16, 3499780, 0.66052955
17, 3718515, 0.6583479
18, 3312196, 0.6545609
19, 2222163, 0.6509062
20, 3833471, 0.65083367
21, 2783065, 0.6446623
22, 3579466, 0.6403668
23, 2496696, 0.6331496
24, 2862150, 0.62994045
25, 2656305, 0.6215463
26, 3833481, 0.6188615
27, 3160705, 0.6145705
28, 2868875, 0.6066763
29, 3662141, 0.6016826
30, 137260, 0.60146314
31, 2993902, 0.60022587
32, 2915811, 0.5976714
33, 3665239, 0.5968686
34, 2329860, 0.5932775
35, 3287463, 0.5915908
36, 3603620, 0.58318394
37, 3420685, 0.5809871
38, 3189328, 0.5760991
39, 3506220, 0.57033384
40, 2865463, 0.5687217
41, 3806705, 0.55871654
42, 3093542, 0.5558653
43, 2810432, 0.5557576
44, 3445081, 0.55305684
45, 3521122, 0.55258083
46, 2682448, 0.5490659
47, 3372338, 0.5485612
48, 3210844, 0.5436998
49, 2390549, 0.54189175
50, 1318453, 0.53877676
51, 2796073, 0.53717846
52, 2884204, 0.53122836
53, 2778448, 0.5294402
54, 2756566, 0.52856654
55, 2716442, 0.52671975
56, 3575201, 0.52146894
57, 2964467, 0.51976067
58, 3833587, 0.51897293
59, 3424654, 0.514352
60, 3841630, 0.5142042
61, 3600286, 0.5138613
62, 3423798, 0.5136843
63, 3528190, 0.51257
64, 3135094, 0.5120883
65, 2235848, 0.51019096
66, 523836, 0.5075258
67, 3336229, 0.50696343
68, 2666295, 0.5058619
69, 3536590, 0.50563776
70, 3548361, 0.505496
71, 3248029, 0.50476253
72, 2790183, 0.5043094
73, 2919794, 0.50333554
74, 3665183, 0.50008005
75, 1824744, 0.49925467
76, 2783056, 0.49523243
77, 150573, 0.4945409
78, 3335656, 0.49449492
79, 3401781, 0.49186918
80, 3129533, 0.49089026
81, 2851695, 0.48864174
82, 2672283, 0.48732895
83, 3349146, 0.48707482
84, 3397329, 0.48553327
85, 3224772, 0.48467827
86, 3651375, 0.48310107
87, 503388, 0.4820565
88, 3683415, 0.4806183
89, 2808565, 0.47960994
90, 3090283, 0.4794474
91, 3253696, 0.47883487
92, 3246148, 0.47792643
93, 3833540, 0.47754732
94, 3590646, 0.47732258
95, 3719271, 0.4771551
96, 2721320, 0.47693676
97, 2515895, 0.47639304
98, 3503277, 0.47541386
99, 3388350, 0.47473672
100, 2695211, 0.4740781
