rank, pmcid, score
1, 2784587, 0.77277356
2, 3052291, 0.5760563
3, 3663347, 0.55536765
4, 3229062, 0.53510773
5, 3146984, 0.53495044
6, 3125660, 0.5304233
7, 2800872, 0.5269769
8, 3853602, 0.51460534
9, 2267455, 0.5076119
10, 3162264, 0.5014611
11, 3853895, 0.4988473
12, 2647911, 0.4929265
13, 3853919, 0.4912932
14, 3505290, 0.4898144
15, 3806709, 0.48866698
16, 3725021, 0.4880767
17, 3662141, 0.48662838
18, 3696247, 0.48014027
19, 3504288, 0.47887728
20, 3505429, 0.46981457
21, 3303530, 0.46734905
22, 3757639, 0.46554998
23, 3483004, 0.46376336
24, 2921145, 0.45924288
25, 3220081, 0.4569785
26, 3793571, 0.456616
27, 3727118, 0.45547354
28, 2526433, 0.45164785
29, 3728874, 0.4505223
30, 3295535, 0.45033222
31, 3819794, 0.4486111
32, 3649173, 0.44141206
33, 3414006, 0.44039282
34, 3212602, 0.4402444
35, 3114232, 0.43931162
36, 3590733, 0.43852156
37, 3483580, 0.43625802
38, 3778812, 0.43546355
39, 3469903, 0.43524057
40, 2628001, 0.43501168
41, 3728612, 0.43376422
42, 3635634, 0.43177935
43, 2889671, 0.43171182
44, 3600192, 0.42650402
45, 2820011, 0.4264573
46, 3618252, 0.4250024
47, 2797754, 0.42479497
48, 3132916, 0.42389837
49, 3391786, 0.42207816
50, 3657259, 0.4181439
51, 3354788, 0.41564834
52, 3556406, 0.41362444
53, 3147087, 0.4133302
54, 2838912, 0.41320175
55, 3457043, 0.41302007
56, 3004207, 0.41028312
57, 3189472, 0.40892157
58, 2687681, 0.40878874
59, 2887901, 0.40820158
60, 2702726, 0.40641734
61, 2830981, 0.404423
62, 3335646, 0.40408
63, 3103180, 0.4030485
64, 3876007, 0.40256006
65, 3707327, 0.40191326
66, 3835140, 0.40112445
67, 3229083, 0.4002314
68, 3500067, 0.399789
69, 3359956, 0.39902297
70, 3401651, 0.39887807
71, 3738359, 0.3985632
72, 3294399, 0.3973767
73, 3778800, 0.39629287
74, 3018580, 0.39522016
75, 3630315, 0.39371797
76, 394338, 0.39291248
77, 3726887, 0.39260742
78, 2815824, 0.39091524
79, 3811708, 0.38977137
80, 3335480, 0.38770208
81, 3579993, 0.38738108
82, 1609104, 0.3861027
83, 3424656, 0.3847138
84, 3299744, 0.3845618
85, 3651929, 0.38447452
86, 2994429, 0.38373005
87, 3051082, 0.38281995
88, 3519210, 0.3819729
89, 3853387, 0.3810264
90, 3540340, 0.38086736
91, 3019597, 0.38038024
92, 2686880, 0.37953863
93, 3699949, 0.37913322
94, 3461290, 0.3780101
95, 3248587, 0.37729102
96, 2014766, 0.37727505
97, 3017876, 0.37568364
98, 3424953, 0.37546864
99, 3667329, 0.37295866
100, 2906497, 0.37140685
