rank, pmcid, score
1, 3670525, 0.5354471
2, 3529232, 0.48075664
3, 3500067, 0.47413558
4, 3152183, 0.45064688
5, 3150201, 0.4441582
6, 3350198, 0.43262786
7, 3503277, 0.4281623
8, 3290187, 0.42350176
9, 3129533, 0.42128167
10, 3354875, 0.4201903
11, 2906497, 0.41949707
12, 2884204, 0.41414645
13, 3625585, 0.41063142
14, 3294399, 0.4091396
15, 3662141, 0.40808555
16, 3861848, 0.40684852
17, 3876013, 0.39846233
18, 3877581, 0.39830965
19, 3229059, 0.3939692
20, 2636104, 0.39270514
21, 2762569, 0.3898036
22, 2856385, 0.38594615
23, 3504214, 0.38578773
24, 3521951, 0.3845166
25, 3853387, 0.384072
26, 3149114, 0.38387886
27, 2851695, 0.3838006
28, 3674913, 0.3829332
29, 3548361, 0.38260642
30, 3043580, 0.3814312
31, 2855071, 0.38013485
32, 3295986, 0.37809178
33, 2827052, 0.377132
34, 3504266, 0.37648085
35, 3130373, 0.37574184
36, 3833540, 0.37497264
37, 3635634, 0.37362534
38, 3730476, 0.37342137
39, 2916111, 0.37332195
40, 3533459, 0.37234056
41, 3318207, 0.37218463
42, 3506220, 0.36954454
43, 3514397, 0.3689658
44, 2887901, 0.36857074
45, 3445081, 0.3675302
46, 3665879, 0.36722606
47, 2687656, 0.36568218
48, 3335656, 0.36523795
49, 3707327, 0.36388907
50, 2921145, 0.36349034
51, 3312196, 0.36311805
52, 3666332, 0.3623254
53, 3383148, 0.36210915
54, 3403093, 0.36091617
55, 3309321, 0.3596122
56, 1523371, 0.3567923
57, 3523429, 0.35481614
58, 3810679, 0.35395926
59, 3829373, 0.35283944
60, 3696247, 0.3527007
61, 3684080, 0.35236052
62, 3248587, 0.35199156
63, 2652467, 0.35131332
64, 3506064, 0.34987766
65, 3336252, 0.34913024
66, 3339131, 0.3489003
67, 3525043, 0.34866235
68, 3603023, 0.34770972
69, 3537269, 0.34625405
70, 2686945, 0.34572715
71, 3760298, 0.34572285
72, 3210844, 0.34534287
73, 2946727, 0.34511793
74, 3833481, 0.34382772
75, 3415045, 0.34271592
76, 2862513, 0.3419255
77, 3638554, 0.34164515
78, 3806705, 0.34148946
79, 3295535, 0.34019518
80, 3057256, 0.33930096
81, 2802381, 0.33925202
82, 3816136, 0.33848563
83, 2809337, 0.33800185
84, 3481422, 0.33788657
85, 3635217, 0.33709776
86, 3505637, 0.3359055
87, 3486983, 0.3354668
88, 2390549, 0.3342908
89, 2840913, 0.33408046
90, 3457043, 0.33243778
91, 3000623, 0.33186728
92, 3579686, 0.33186546
93, 3632158, 0.3314976
94, 3725015, 0.33148333
95, 3375298, 0.3309088
96, 3113181, 0.32976454
97, 3087897, 0.32938683
98, 3407623, 0.32904786
99, 150573, 0.32897308
100, 3492675, 0.32874823
