rank, pmcid, score
1, 3764714, 0.732618
2, 3132331, 0.6912019
3, 3403367, 0.67614794
4, 3132663, 0.6483278
5, 416478, 0.56141835
6, 3573492, 0.55326134
7, 3119438, 0.5423039
8, 3656690, 0.5286764
9, 2827065, 0.52622306
10, 2816905, 0.51027435
11, 3831868, 0.49838212
12, 2481241, 0.4928596
13, 3465905, 0.47889248
14, 3687640, 0.4728129
15, 2672301, 0.47073892
16, 3505950, 0.4650104
17, 3077507, 0.4622962
18, 3616184, 0.46120447
19, 3482084, 0.45878068
20, 3891422, 0.45316353
21, 3420763, 0.45099708
22, 3214856, 0.4420829
23, 3263067, 0.43979216
24, 2861177, 0.43887666
25, 2783145, 0.43153974
26, 3556627, 0.4245845
27, 3741979, 0.42363816
28, 3371476, 0.42312768
29, 2919553, 0.4208347
30, 1664556, 0.40916362
31, 2799065, 0.40857282
32, 3852513, 0.40834302
33, 2939444, 0.40785915
34, 3459526, 0.4054475
35, 2931142, 0.40486833
36, 3354864, 0.4045312
37, 3884116, 0.40282664
38, 2693867, 0.40124634
39, 3398309, 0.4009964
40, 3857503, 0.39792544
41, 3821143, 0.39683625
42, 3546438, 0.39654353
43, 3095547, 0.39503717
44, 3322929, 0.39473778
45, 2694470, 0.39273566
46, 3177917, 0.39126265
47, 2931126, 0.390447
48, 3174929, 0.39008722
49, 3005216, 0.38955325
50, 3318881, 0.3893526
51, 3317255, 0.3875381
52, 3145300, 0.38632348
53, 3425271, 0.38485962
54, 3019596, 0.38053784
55, 2630042, 0.38002816
56, 2990053, 0.37855196
57, 2771959, 0.37620598
58, 3544070, 0.37600535
59, 3109782, 0.37505904
60, 3072537, 0.37479138
61, 3844236, 0.37429118
62, 3153717, 0.37348
63, 3557149, 0.37231123
64, 2576186, 0.37054005
65, 1896172, 0.36855575
66, 2892669, 0.3668673
67, 3132697, 0.36641967
68, 3245397, 0.3662005
69, 3488028, 0.36509824
70, 3574827, 0.36016273
71, 3625010, 0.35998416
72, 3096431, 0.3595971
73, 3305386, 0.3594588
74, 3162827, 0.3590369
75, 3046013, 0.35832885
76, 3711906, 0.3580131
77, 2740116, 0.35716367
78, 3114559, 0.35674605
79, 3549447, 0.35637176
80, 3702368, 0.35628107
81, 2396176, 0.35622293
82, 2912929, 0.35596207
83, 2810372, 0.3546062
84, 3654137, 0.3526334
85, 3806160, 0.35136616
86, 3495354, 0.3511473
87, 2694628, 0.3510033
88, 2438311, 0.3502784
89, 2721575, 0.34686083
90, 3271560, 0.3449214
91, 3317086, 0.3448255
92, 3229794, 0.34448308
93, 2941255, 0.34418878
94, 3041493, 0.34395057
95, 2799007, 0.34389323
96, 3263074, 0.34363213
97, 3214474, 0.3405386
98, 2072951, 0.33754054
99, 3125277, 0.33668068
100, 2809337, 0.33580732
