rank, pmcid, score
1, 3097809, 0.8570132
2, 3430087, 0.67241234
3, 3866077, 0.6312727
4, 3480933, 0.5533821
5, 3424655, 0.53792477
6, 3719271, 0.48571077
7, 3163653, 0.48435128
8, 3502786, 0.47971284
9, 2941598, 0.47903308
10, 3019596, 0.47474083
11, 2693868, 0.46219608
12, 2938513, 0.45524257
13, 3350117, 0.45356402
14, 3539596, 0.4335829
15, 2873451, 0.43251583
16, 3821232, 0.4299938
17, 3407432, 0.42872712
18, 3892510, 0.42826965
19, 2809077, 0.4213285
20, 2744771, 0.40907866
21, 3261489, 0.40207243
22, 3283058, 0.38769975
23, 3205541, 0.37085626
24, 3148597, 0.36892417
25, 3016127, 0.3680641
26, 3027107, 0.367924
27, 3236393, 0.36791012
28, 3377126, 0.35856426
29, 2931379, 0.3565528
30, 3873172, 0.35407782
31, 3742354, 0.35230038
32, 3655492, 0.3514128
33, 3573030, 0.34904847
34, 2737761, 0.3480696
35, 3016819, 0.34161225
36, 3304256, 0.33741406
37, 3629711, 0.33693576
38, 3205779, 0.33599162
39, 3614378, 0.33443984
40, 3335469, 0.33192155
41, 3335664, 0.33178133
42, 3348525, 0.32912296
43, 3575620, 0.32730046
44, 3097768, 0.32461938
45, 3676995, 0.3234996
46, 3073784, 0.32336837
47, 3888003, 0.32058305
48, 3618104, 0.31984493
49, 3085068, 0.3181563
50, 3713583, 0.3172076
51, 2878686, 0.3161133
52, 2930290, 0.31560123
53, 3409922, 0.31508535
54, 3514368, 0.3139739
55, 3859019, 0.31377128
56, 3015647, 0.31142694
57, 3493829, 0.31123644
58, 3432328, 0.30717218
59, 2769376, 0.30685264
60, 3596056, 0.30136403
61, 3514797, 0.3013036
62, 3161682, 0.29825523
63, 2098769, 0.29772893
64, 2628006, 0.2970251
65, 2779315, 0.2957885
66, 3760260, 0.2928824
67, 3043453, 0.28992033
68, 3376497, 0.28758556
69, 3015834, 0.2868519
70, 3530760, 0.28505713
71, 2615036, 0.28463814
72, 2740156, 0.28000113
73, 2936924, 0.2795062
74, 3304262, 0.27877572
75, 3304281, 0.2745819
76, 3134036, 0.27415687
77, 3293171, 0.27358073
78, 3003679, 0.2710735
79, 2816798, 0.27006683
80, 3176762, 0.26944372
81, 3304264, 0.26934558
82, 1502130, 0.2688592
83, 3639707, 0.26727864
84, 2579288, 0.26676622
85, 3135046, 0.26460445
86, 3829784, 0.26260874
87, 3653542, 0.2620396
88, 3651717, 0.26146472
89, 2827155, 0.25945282
90, 3679720, 0.25944242
91, 2740166, 0.25643447
92, 3526876, 0.25605738
93, 3606420, 0.25550148
94, 3880005, 0.2549231
95, 3809190, 0.25406173
96, 3350450, 0.25350684
97, 3407625, 0.25205296
98, 3787618, 0.25152987
99, 3389893, 0.25106567
100, 3046009, 0.25103283
