rank, pmcid, score
1, 2800872, 0.5293748
2, 3504288, 0.48018438
3, 3757639, 0.4454273
4, 2784587, 0.42471495
5, 3702444, 0.42071298
6, 3806709, 0.41992465
7, 3853602, 0.4162948
8, 3676979, 0.4031307
9, 2526433, 0.40288302
10, 3866077, 0.36814678
11, 3483580, 0.36249495
12, 3505429, 0.3606699
13, 3582917, 0.35931128
14, 3162264, 0.35859084
15, 2820011, 0.35720956
16, 2647911, 0.35427693
17, 2830981, 0.34098503
18, 3220110, 0.33926946
19, 3295535, 0.3382634
20, 3212602, 0.3298726
21, 3727118, 0.329429
22, 3669005, 0.32913825
23, 3391786, 0.32895166
24, 3424656, 0.3283944
25, 1824744, 0.32432783
26, 2797754, 0.32170856
27, 3728612, 0.31725842
28, 3876007, 0.31431106
29, 3052291, 0.30843443
30, 3151509, 0.3070381
31, 3725021, 0.29984227
32, 3724137, 0.2994975
33, 3540340, 0.295621
34, 3303530, 0.29336056
35, 2800864, 0.29293135
36, 3756220, 0.29261002
37, 3136415, 0.28670555
38, 3860041, 0.28422168
39, 2267455, 0.28148982
40, 3229062, 0.28148264
41, 3811708, 0.27996477
42, 3335480, 0.27992707
43, 3770028, 0.2756106
44, 3556406, 0.27328968
45, 3490121, 0.2706276
46, 3078221, 0.26835763
47, 3819794, 0.26484144
48, 3649173, 0.26083666
49, 3414006, 0.26055783
50, 3590733, 0.2581041
51, 3220081, 0.25478518
52, 2740314, 0.25463483
53, 3573807, 0.2545388
54, 2820288, 0.25440335
55, 1266363, 0.25377202
56, 3789905, 0.25240016
57, 3434906, 0.25171593
58, 3638500, 0.25067702
59, 2822794, 0.24976335
60, 3743584, 0.24768625
61, 2906497, 0.24725197
62, 3147087, 0.2469818
63, 3085068, 0.24693458
64, 2895182, 0.2452985
65, 2815824, 0.24515915
66, 3579993, 0.24487689
67, 2838912, 0.2445277
68, 2806544, 0.24348156
69, 3861182, 0.24274567
70, 3483702, 0.24189456
71, 3776547, 0.24147402
72, 3635634, 0.24054122
73, 2703639, 0.23746024
74, 3804041, 0.23623538
75, 3285093, 0.23585355
76, 2729239, 0.23554903
77, 3618104, 0.23545635
78, 3018580, 0.23352975
79, 3229083, 0.23289327
80, 3214680, 0.23246576
81, 1705808, 0.23228018
82, 3143959, 0.23222828
83, 3335552, 0.23154159
84, 2833776, 0.23137636
85, 3434429, 0.2307176
86, 3810559, 0.23058803
87, 3482806, 0.23048998
88, 3199403, 0.2304366
89, 3853387, 0.23010202
90, 3081504, 0.22739352
91, 3779379, 0.2254052
92, 3483584, 0.22519146
93, 3125660, 0.22423491
94, 3343170, 0.22416663
95, 3262320, 0.22413686
96, 3526876, 0.22392702
97, 3719271, 0.22364372
98, 3401651, 0.22328329
99, 2929686, 0.22273344
100, 3514797, 0.22257483
