rank, pmcid, score
1, 2790183, 0.5930873
2, 3856285, 0.4555243
3, 2572041, 0.45491326
4, 3366320, 0.43316972
5, 2850870, 0.4243548
6, 3368748, 0.41144162
7, 2726500, 0.41114667
8, 3328892, 0.41100335
9, 3451906, 0.40258932
10, 2700440, 0.39512095
11, 3809224, 0.3893063
12, 2896582, 0.38279015
13, 3760668, 0.3802495
14, 3174928, 0.37800735
15, 3884871, 0.36816892
16, 1824728, 0.36411035
17, 2827053, 0.3636729
18, 3037981, 0.3617427
19, 3445096, 0.35508847
20, 3391847, 0.35405558
21, 2794850, 0.3480495
22, 3500825, 0.34366098
23, 2917397, 0.3417245
24, 2556664, 0.3369713
25, 2253520, 0.3362183
26, 2929215, 0.33545637
27, 3236151, 0.33422583
28, 3451760, 0.33274734
29, 3085068, 0.32743534
30, 3440507, 0.32559755
31, 1824747, 0.3240496
32, 2827076, 0.32392758
33, 3785158, 0.3212927
34, 2983030, 0.32088652
35, 2988895, 0.3208077
36, 2490681, 0.31957433
37, 2769286, 0.31825364
38, 3876310, 0.317347
39, 3263185, 0.31452054
40, 3785394, 0.31195468
41, 2941056, 0.31174397
42, 3785339, 0.31117362
43, 2857502, 0.307591
44, 3851743, 0.30738443
45, 3023898, 0.30450353
46, 3520181, 0.30444017
47, 3214384, 0.30388454
48, 2997507, 0.3036533
49, 3266527, 0.3035644
50, 3345222, 0.3035081
51, 3864880, 0.30183968
52, 2915811, 0.3007496
53, 2048958, 0.30055475
54, 3666332, 0.29988506
55, 2909175, 0.29889446
56, 3152170, 0.29696858
57, 3375193, 0.29648972
58, 3324678, 0.29647186
59, 1180830, 0.29639426
60, 3853387, 0.29620567
61, 3784135, 0.2960813
62, 3277903, 0.29530644
63, 3478746, 0.29530233
64, 3744738, 0.2943257
65, 2129146, 0.29429883
66, 3398075, 0.2891926
67, 3318207, 0.28661352
68, 2806544, 0.28658855
69, 3724317, 0.28641182
70, 3875015, 0.28513673
71, 3064452, 0.28508735
72, 3335656, 0.28504553
73, 2827159, 0.28464127
74, 3042808, 0.28332984
75, 3599449, 0.2825753
76, 3655106, 0.28125745
77, 3248865, 0.2809232
78, 3258019, 0.2800612
79, 2687617, 0.27976084
80, 3483324, 0.27954185
81, 3821109, 0.27871662
82, 3843570, 0.27856487
83, 3644842, 0.27801648
84, 3665183, 0.27501118
85, 3505700, 0.27460542
86, 2852041, 0.2743974
87, 3857978, 0.2735635
88, 3354470, 0.27209258
89, 1891107, 0.27202117
90, 515311, 0.2715721
91, 3611104, 0.27119976
92, 2522257, 0.27064767
93, 3279691, 0.2703122
94, 3391179, 0.2700744
95, 3395246, 0.269911
96, 3002374, 0.26890624
97, 3658340, 0.26880023
98, 3521621, 0.26877367
99, 3054235, 0.26779246
100, 3423408, 0.26746327
