rank, pmcid, score
1, 3670525, 0.49372458
2, 3533459, 0.4768085
3, 3876013, 0.4662908
4, 3229059, 0.43430942
5, 3290187, 0.41580036
6, 3635634, 0.38631225
7, 3789905, 0.37452173
8, 3299326, 0.37437582
9, 3294399, 0.37160364
10, 3877581, 0.36897054
11, 3248587, 0.36362457
12, 2906497, 0.3612799
13, 3524676, 0.35940662
14, 3179011, 0.35852423
15, 3817756, 0.3509801
16, 3662141, 0.34045887
17, 2840913, 0.33958232
18, 3529232, 0.33754042
19, 3684080, 0.33337048
20, 3665880, 0.32828277
21, 3500067, 0.32592815
22, 3129533, 0.32172444
23, 3724080, 0.31163174
24, 2651898, 0.31148407
25, 3523429, 0.31034768
26, 3665879, 0.30780822
27, 2762569, 0.30207747
28, 3085068, 0.29535282
29, 3699953, 0.29407853
30, 3271840, 0.2930805
31, 3514397, 0.28978643
32, 3113181, 0.2873497
33, 3557981, 0.28668794
34, 3696247, 0.2849987
35, 3236289, 0.28475323
36, 3529440, 0.28400236
37, 3291061, 0.28270635
38, 3760298, 0.2817392
39, 2887901, 0.28173694
40, 3018580, 0.28149867
41, 2921145, 0.28113696
42, 2840896, 0.2809083
43, 2801633, 0.28066808
44, 3784135, 0.28013775
45, 3666332, 0.27918628
46, 2686945, 0.27822775
47, 3336252, 0.27818596
48, 3810679, 0.27755243
49, 3504214, 0.2758541
50, 2916111, 0.27312216
51, 3598533, 0.27254802
52, 3189472, 0.27238965
53, 3400884, 0.27108204
54, 3506220, 0.269956
55, 3521951, 0.26886216
56, 2833776, 0.26767778
57, 3391786, 0.2675924
58, 3205365, 0.2665991
59, 3667310, 0.26552212
60, 3541597, 0.26441374
61, 2851695, 0.2635752
62, 3118206, 0.2614183
63, 2784587, 0.26111808
64, 3525043, 0.25919086
65, 3401855, 0.2579026
66, 503388, 0.2556961
67, 2862513, 0.25408888
68, 3263136, 0.25376433
69, 3656690, 0.25371912
70, 3389251, 0.25346687
71, 3776656, 0.25320572
72, 3853387, 0.25209934
73, 3383148, 0.2517621
74, 3663178, 0.25153002
75, 3087993, 0.25113222
76, 2827052, 0.25095785
77, 3078221, 0.25076115
78, 3625585, 0.2503811
79, 3649648, 0.24918813
80, 3415045, 0.24889414
81, 3663347, 0.24834494
82, 2914084, 0.2482714
83, 3191848, 0.24787405
84, 3219577, 0.24728008
85, 3466837, 0.24637039
86, 3573453, 0.24573861
87, 3048597, 0.24533623
88, 3560169, 0.24352737
89, 2983030, 0.24324647
90, 3047824, 0.24285144
91, 3581257, 0.2427355
92, 3152183, 0.24272744
93, 1779268, 0.24207935
94, 3694471, 0.24202578
95, 3267056, 0.24165979
96, 3749590, 0.24123977
97, 3760952, 0.2410389
98, 3587677, 0.24050589
99, 2769375, 0.24031904
100, 3268934, 0.2386708
