rank, pmcid, score
1, 2811980, 0.4845855
2, 3639671, 0.44858184
3, 3570033, 0.44013837
4, 3487850, 0.4061625
5, 3108084, 0.3890172
6, 3049671, 0.37107542
7, 3087163, 0.3642055
8, 2547099, 0.34980598
9, 3266198, 0.3486391
10, 3629863, 0.34806347
11, 3482604, 0.34496212
12, 3677000, 0.33483613
13, 2909944, 0.3238004
14, 3706610, 0.319217
15, 2668559, 0.31642285
16, 3506042, 0.30986643
17, 3792983, 0.30194572
18, 3212896, 0.30031046
19, 3326948, 0.29912874
20, 2944799, 0.29212394
21, 3618043, 0.29102108
22, 3853794, 0.28787658
23, 3178148, 0.28716597
24, 3492014, 0.27994555
25, 3475097, 0.27963892
26, 3562549, 0.27917382
27, 3317060, 0.2788511
28, 3818844, 0.27784887
29, 3328341, 0.27491677
30, 3657696, 0.27256775
31, 3853870, 0.2713171
32, 2442427, 0.26432708
33, 2795853, 0.26257187
34, 3806272, 0.25929433
35, 3141473, 0.25422087
36, 3724094, 0.24995132
37, 3352847, 0.24903002
38, 3735339, 0.24775353
39, 2854938, 0.24745785
40, 3548374, 0.247059
41, 3389871, 0.24504298
42, 3744750, 0.24451011
43, 3870310, 0.2412117
44, 3548361, 0.24075398
45, 3690350, 0.24073978
46, 3059645, 0.2384051
47, 3422616, 0.23809098
48, 3236994, 0.23730315
49, 3320215, 0.2361595
50, 3181793, 0.23564343
51, 2235848, 0.2344805
52, 2706419, 0.23012932
53, 3033882, 0.22973743
54, 2366049, 0.22951289
55, 2577938, 0.229471
56, 3573064, 0.22865082
57, 3420605, 0.22748147
58, 3504956, 0.22700618
59, 1459868, 0.22691855
60, 3729968, 0.22687867
61, 3182073, 0.22633255
62, 2656493, 0.22494157
63, 3098972, 0.22490624
64, 3228338, 0.22410122
65, 3777846, 0.22297513
66, 3651174, 0.22270277
67, 2991189, 0.22241664
68, 2854956, 0.22230026
69, 3177408, 0.2220469
70, 2639208, 0.219619
71, 3869687, 0.21942972
72, 3875583, 0.21867582
73, 3800011, 0.21843518
74, 3162787, 0.21800768
75, 2690857, 0.2165459
76, 3024602, 0.21646409
77, 2718120, 0.21460262
78, 2995885, 0.21452446
79, 3495893, 0.21378236
80, 3157359, 0.2133312
81, 2873323, 0.21286923
82, 2880275, 0.21257268
83, 3558377, 0.21191762
84, 3579686, 0.21165836
85, 3195775, 0.2109009
86, 3181658, 0.20936713
87, 3639184, 0.20843549
88, 2677798, 0.20840308
89, 3747074, 0.2083854
90, 3517946, 0.20837109
91, 3039167, 0.20816119
92, 3654321, 0.20815614
93, 3160695, 0.20745488
94, 3797976, 0.20565505
95, 3068520, 0.2050069
96, 3470716, 0.20370415
97, 3200034, 0.20369828
98, 3552988, 0.2034217
99, 2827790, 0.2031021
100, 3566554, 0.20305681
