rank, pmcid, score
1, 3502786, 0.74117565
2, 3493829, 0.72084224
3, 2791738, 0.6665823
4, 2693868, 0.6608784
5, 3480933, 0.6181973
6, 3430087, 0.5587129
7, 3097809, 0.54161686
8, 3424659, 0.527364
9, 3205779, 0.52581584
10, 2938513, 0.5175051
11, 3873172, 0.51163536
12, 3350117, 0.50602055
13, 3821232, 0.5034054
14, 2908657, 0.49591064
15, 2809077, 0.4842617
16, 3866077, 0.48111463
17, 3713583, 0.48007286
18, 3539596, 0.47926098
19, 3261489, 0.47161663
20, 2737761, 0.4654184
21, 3575620, 0.46381044
22, 2941598, 0.46207264
23, 3047835, 0.45762172
24, 3676995, 0.45393807
25, 3016127, 0.4532536
26, 3027107, 0.44576424
27, 3163653, 0.4408561
28, 3760260, 0.42987972
29, 3796410, 0.42814648
30, 3236393, 0.42808425
31, 2779315, 0.4218113
32, 3148597, 0.41905463
33, 3629711, 0.41375694
34, 3679720, 0.4102005
35, 3600218, 0.40798962
36, 2799065, 0.4071638
37, 3348525, 0.40696877
38, 3589611, 0.40598333
39, 2931379, 0.40569273
40, 2873451, 0.40512422
41, 2615036, 0.40093875
42, 3411373, 0.39943936
43, 2967696, 0.3983511
44, 2782204, 0.3966006
45, 3651717, 0.3959729
46, 3003679, 0.3952874
47, 3551405, 0.3951129
48, 3304256, 0.394297
49, 3573030, 0.39325362
50, 2672301, 0.39231732
51, 3655492, 0.38909322
52, 3662738, 0.38764128
53, 3719271, 0.3867597
54, 3236407, 0.385735
55, 3874942, 0.3854464
56, 3514368, 0.3845227
57, 3019596, 0.38254023
58, 2098769, 0.38131112
59, 3493842, 0.37930712
60, 3407432, 0.37923726
61, 3016819, 0.37699226
62, 3859019, 0.37642896
63, 3888003, 0.37517777
64, 3205541, 0.37462074
65, 3015230, 0.37291306
66, 3085068, 0.37267312
67, 3424655, 0.37166438
68, 3377126, 0.368382
69, 3614378, 0.3679605
70, 3628469, 0.36751392
71, 3785158, 0.36565176
72, 3639707, 0.3654058
73, 3389893, 0.3642739
74, 3285529, 0.36335948
75, 3283058, 0.36219823
76, 3097768, 0.36051092
77, 3376497, 0.35936683
78, 2850845, 0.3589879
79, 3784138, 0.35682178
80, 2794498, 0.35585195
81, 3073784, 0.35422683
82, 2821393, 0.3508113
83, 3711740, 0.34960142
84, 3853387, 0.34906408
85, 2596792, 0.3482526
86, 3102012, 0.34657544
87, 3195536, 0.34585896
88, 3135046, 0.34522438
89, 3335664, 0.3423227
90, 2890912, 0.34229383
91, 3603023, 0.34175932
92, 3432328, 0.34161985
93, 3618104, 0.3409375
94, 3400924, 0.34075615
95, 2672283, 0.3401282
96, 3046009, 0.33813846
97, 3102586, 0.3344392
98, 2262910, 0.33428547
99, 3015819, 0.33381924
100, 3809346, 0.33231246
