rank, pmcid, score
1, 3363119, 1.0282011
2, 3474461, 1.0243819
3, 3412677, 0.9998001
4, 3196709, 0.9186338
5, 3288944, 0.8890043
6, 3109311, 0.8841881
7, 2732778, 0.8719224
8, 3625595, 0.8637064
9, 3750659, 0.822049
10, 2762046, 0.8014234
11, 3584831, 0.7819426
12, 2912725, 0.7648975
13, 2852697, 0.76446795
14, 419354, 0.75863713
15, 3848546, 0.73183763
16, 3600188, 0.7283837
17, 2840002, 0.72786725
18, 3404172, 0.72244817
19, 2687766, 0.68763834
20, 3841766, 0.6785026
21, 2719082, 0.67516714
22, 3365666, 0.67494404
23, 3335362, 0.6720772
24, 3695091, 0.658609
25, 3141699, 0.65569353
26, 3324920, 0.65550727
27, 3286557, 0.6534341
28, 3243860, 0.64874136
29, 3214684, 0.6475418
30, 3491231, 0.6467341
31, 3855836, 0.64448875
32, 2736982, 0.643579
33, 3716810, 0.64177287
34, 3597902, 0.641725
35, 3205805, 0.6281136
36, 3030791, 0.6200572
37, 3687862, 0.61332613
38, 3363060, 0.60941505
39, 2729239, 0.6034881
40, 2920711, 0.58799803
41, 2903953, 0.5852543
42, 2760570, 0.58341694
43, 3420668, 0.5796794
44, 2376770, 0.568929
45, 3880905, 0.56869364
46, 3432824, 0.5670635
47, 3056415, 0.56378967
48, 3600192, 0.5629468
49, 3733694, 0.5594237
50, 3343170, 0.55666673
51, 3329853, 0.5527033
52, 2359986, 0.5480546
53, 3043425, 0.5434454
54, 3829387, 0.53781885
55, 2409350, 0.53585464
56, 2674304, 0.53419894
57, 3030803, 0.5300804
58, 3544271, 0.52771336
59, 3176243, 0.5244527
60, 3675640, 0.5189893
61, 3111170, 0.5164311
62, 3689730, 0.51545864
63, 2770401, 0.5134879
64, 3457043, 0.51337147
65, 2803752, 0.50938755
66, 3843547, 0.5086971
67, 3319995, 0.50748515
68, 3487888, 0.5061387
69, 3116126, 0.50228006
70, 3123829, 0.49405584
71, 3548714, 0.4932395
72, 2279110, 0.48794428
73, 3806709, 0.4846387
74, 3797933, 0.48346666
75, 115203, 0.47929436
76, 3666422, 0.47604483
77, 3818566, 0.4745025
78, 3180603, 0.4717062
79, 3639026, 0.4695002
80, 3401160, 0.45922422
81, 3616155, 0.45884278
82, 3546075, 0.45790082
83, 2760573, 0.45734605
84, 3112117, 0.45548743
85, 3263654, 0.45434517
86, 3857898, 0.4517707
87, 3016124, 0.4513603
88, 2687673, 0.45093277
89, 2999595, 0.44886798
90, 2940217, 0.44564763
91, 1190221, 0.4448292
92, 3388327, 0.4370823
93, 3423077, 0.4352457
94, 3226328, 0.4341538
95, 1097718, 0.43341193
96, 3180665, 0.43267193
97, 3122103, 0.43212375
98, 3192823, 0.43005309
99, 533878, 0.4296038
100, 3846212, 0.42946497
