rank, pmcid, score
1, 3232573, 0.8047845
2, 3370327, 0.7911042
3, 3446097, 0.7468124
4, 3235783, 0.5954538
5, 2769330, 0.5790752
6, 2646726, 0.5775722
7, 3289979, 0.5658448
8, 3891393, 0.54195493
9, 3266188, 0.5341794
10, 2799065, 0.50659585
11, 3097588, 0.4768175
12, 3250653, 0.46626762
13, 3487198, 0.46201676
14, 2840734, 0.45983177
15, 3420763, 0.45945847
16, 3263067, 0.45038483
17, 2702927, 0.44635534
18, 2957620, 0.44401875
19, 3264881, 0.4417033
20, 3891391, 0.4408358
21, 3410720, 0.43157542
22, 3065056, 0.4310275
23, 2892502, 0.43057975
24, 3263074, 0.4161009
25, 3853387, 0.4092785
26, 2672301, 0.4068459
27, 2474644, 0.40580675
28, 3318207, 0.40411624
29, 2906497, 0.39323166
30, 3544066, 0.39285627
31, 2934912, 0.39182615
32, 3884116, 0.39150333
33, 2276236, 0.3904181
34, 3317255, 0.38892508
35, 3603077, 0.38879025
36, 3746057, 0.38678643
37, 3420725, 0.3790035
38, 3679720, 0.378164
39, 3400327, 0.37740102
40, 2908657, 0.37677047
41, 3342739, 0.3763051
42, 2245957, 0.37339595
43, 3333472, 0.37322602
44, 3816164, 0.3727981
45, 2941760, 0.37138686
46, 2845142, 0.37121224
47, 3233373, 0.37044528
48, 3420620, 0.3689377
49, 3014744, 0.3689268
50, 3574827, 0.36499882
51, 3015640, 0.3649079
52, 3514797, 0.36488995
53, 3500025, 0.36373055
54, 3132663, 0.36359096
55, 416478, 0.36232555
56, 3734755, 0.36161295
57, 3277481, 0.36124498
58, 503388, 0.36094925
59, 2613409, 0.36083472
60, 3354464, 0.3602353
61, 3036638, 0.3596532
62, 3890736, 0.35843566
63, 2881437, 0.35664177
64, 3125277, 0.3551635
65, 3327834, 0.35506955
66, 3698053, 0.35377392
67, 2847873, 0.35344034
68, 2664289, 0.3528805
69, 2799007, 0.35018373
70, 2732791, 0.34985548
71, 2438311, 0.3489486
72, 2270859, 0.34862158
73, 2828091, 0.34780082
74, 3081356, 0.34711182
75, 3718247, 0.34618643
76, 3851743, 0.34609073
77, 2816905, 0.34575272
78, 3572695, 0.3452229
79, 3491225, 0.34451008
80, 3702368, 0.34401
81, 2621382, 0.3431886
82, 3838481, 0.3429926
83, 3524466, 0.34202647
84, 2628159, 0.34077263
85, 3480933, 0.34063324
86, 3122596, 0.34043702
87, 3666183, 0.33932012
88, 2769310, 0.33919397
89, 2988808, 0.33906683
90, 2740255, 0.33888528
91, 3135503, 0.33879
92, 3529645, 0.3385833
93, 3774445, 0.338223
94, 3317086, 0.337332
95, 3407017, 0.3372667
96, 3251532, 0.33684894
97, 3878513, 0.3365479
98, 2045102, 0.3359362
99, 3811709, 0.33577463
100, 2952912, 0.33526015
