rank, pmcid, score
1, 2790183, 0.7194607
2, 3603620, 0.6419471
3, 2572041, 0.61356044
4, 2917397, 0.60251313
5, 3833587, 0.5919704
6, 2906497, 0.58892995
7, 3318207, 0.58043313
8, 3838821, 0.5639083
9, 3336229, 0.5579168
10, 3149114, 0.5458868
11, 2245957, 0.5437988
12, 3856285, 0.54242605
13, 2884204, 0.5408124
14, 3665239, 0.53892595
15, 2987954, 0.53192496
16, 3806705, 0.530676
17, 2390549, 0.5296804
18, 3174928, 0.5295122
19, 3851743, 0.52667546
20, 2868875, 0.5257306
21, 2810606, 0.5231108
22, 1824744, 0.5231033
23, 3758842, 0.52258
24, 3375193, 0.520657
25, 3622346, 0.5201871
26, 3445096, 0.5199133
27, 3833481, 0.50964224
28, 3420706, 0.50489
29, 3520181, 0.5032125
30, 3733192, 0.5019298
31, 3506064, 0.49887833
32, 2672283, 0.4985762
33, 3618104, 0.49418008
34, 2769306, 0.49078488
35, 3521621, 0.49069402
36, 3109347, 0.48903924
37, 3665183, 0.4871734
38, 2329860, 0.4858922
39, 3880707, 0.48545852
40, 3248587, 0.48532432
41, 3012022, 0.4848128
42, 2656305, 0.48073858
43, 2756566, 0.48056766
44, 3548361, 0.48032615
45, 3298218, 0.4803026
46, 3420620, 0.4802281
47, 3335656, 0.4800593
48, 3383148, 0.4796568
49, 3424654, 0.47882083
50, 3579466, 0.47614494
51, 3451906, 0.4751483
52, 3445160, 0.47466466
53, 3129533, 0.47417498
54, 3378931, 0.47339293
55, 3078258, 0.47325525
56, 2791738, 0.47268343
57, 3279691, 0.46955103
58, 1523371, 0.469315
59, 3355033, 0.4677201
60, 3666332, 0.4638478
61, 3210844, 0.4634192
62, 3154169, 0.46118936
63, 3420763, 0.45875564
64, 3224772, 0.45875296
65, 2930659, 0.45714584
66, 3714068, 0.45689762
67, 3833540, 0.45681292
68, 3002374, 0.4565265
69, 3877581, 0.45621237
70, 3853387, 0.4561612
71, 2967696, 0.45612103
72, 3445081, 0.4554758
73, 3611104, 0.4551577
74, 2802381, 0.45465875
75, 2778448, 0.45387638
76, 3015425, 0.4538212
77, 2896582, 0.45372698
78, 3266527, 0.4523622
79, 3726238, 0.45229468
80, 3649619, 0.45193073
81, 2783080, 0.45184574
82, 2847728, 0.45152512
83, 3507127, 0.45140004
84, 3245397, 0.4510861
85, 3864880, 0.45069164
86, 1940253, 0.45046732
87, 1791015, 0.44984442
88, 3235710, 0.44898927
89, 3666183, 0.4486537
90, 2799065, 0.44817823
91, 3277903, 0.44748122
92, 3759689, 0.44696665
93, 3537206, 0.44661605
94, 3311440, 0.4452362
95, 2945326, 0.44514075
96, 3405157, 0.44490054
97, 3844841, 0.44442943
98, 1994955, 0.4442982
99, 3528190, 0.44385067
100, 2774533, 0.44379154
