rank, pmcid, score
1, 3728525, 0.56108975
2, 3833481, 0.5437326
3, 2929428, 0.51291764
4, 3201001, 0.5011035
5, 3716027, 0.48866063
6, 2927734, 0.46137884
7, 3660277, 0.4437535
8, 3144462, 0.43888497
9, 3630944, 0.43054324
10, 3552828, 0.43009496
11, 2769310, 0.41762736
12, 2639567, 0.4142015
13, 2711054, 0.41239223
14, 3185253, 0.41233376
15, 3546181, 0.39689216
16, 2687594, 0.3853028
17, 3851743, 0.37810567
18, 2630042, 0.3728211
19, 3309207, 0.3727368
20, 3277043, 0.3694678
21, 2740017, 0.3693642
22, 3853387, 0.367235
23, 3298200, 0.36010736
24, 3473978, 0.3595125
25, 2604469, 0.35803983
26, 2825516, 0.3577092
27, 2507716, 0.35497385
28, 2829571, 0.35089067
29, 3098861, 0.34383768
30, 3133010, 0.34231526
31, 3265240, 0.33669534
32, 2546416, 0.33420882
33, 3825950, 0.33343017
34, 3866701, 0.32841787
35, 3715368, 0.3272728
36, 3043403, 0.32625395
37, 3438429, 0.32504848
38, 2040141, 0.32406583
39, 3166818, 0.3199933
40, 3563473, 0.31942073
41, 3144482, 0.31920487
42, 1513152, 0.31675065
43, 3850722, 0.3163009
44, 3829227, 0.3143164
45, 3591023, 0.31183153
46, 1440852, 0.3091102
47, 2915602, 0.30766276
48, 3398906, 0.30501494
49, 57816, 0.30488148
50, 3389030, 0.30478913
51, 2756566, 0.30231997
52, 3086328, 0.30177283
53, 3075199, 0.3016352
54, 3134382, 0.30069336
55, 3158109, 0.3001376
56, 3087163, 0.29888406
57, 3040585, 0.2978613
58, 2575197, 0.29650807
59, 3843011, 0.29533416
60, 2855448, 0.29433423
61, 3260746, 0.29365665
62, 3670442, 0.29303506
63, 3309209, 0.29261667
64, 3648814, 0.292489
65, 3507127, 0.29178387
66, 3730149, 0.2912167
67, 2630044, 0.29116032
68, 3792504, 0.29036456
69, 2799065, 0.29022568
70, 3868095, 0.29002786
71, 3015473, 0.2898125
72, 2865605, 0.28971383
73, 2780610, 0.28963226
74, 3715978, 0.2887817
75, 3438093, 0.28834954
76, 3555757, 0.2858927
77, 3440124, 0.28506407
78, 3833581, 0.2850537
79, 3074312, 0.2848167
80, 2996186, 0.28468114
81, 2599784, 0.28464782
82, 3371554, 0.28446212
83, 3424874, 0.2833719
84, 1257651, 0.2821798
85, 113753, 0.2819618
86, 2769473, 0.2807673
87, 3459787, 0.28064644
88, 2867996, 0.2804814
89, 3264052, 0.28015402
90, 3171154, 0.27928585
91, 3253728, 0.27906516
92, 3713288, 0.27820873
93, 2702887, 0.27776852
94, 3833552, 0.27753043
95, 3713306, 0.27741244
96, 3388350, 0.2773072
97, 3705694, 0.27720702
98, 3217610, 0.27670395
99, 2629480, 0.27587646
100, 2706419, 0.27550825
