rank, pmcid, score
1, 3403367, 0.5066297
2, 2687656, 0.48278755
3, 2390549, 0.35270247
4, 2987328, 0.34089792
5, 3194612, 0.32958046
6, 3221223, 0.31427604
7, 3640983, 0.30887786
8, 2901610, 0.3063689
9, 1896172, 0.2951141
10, 3420763, 0.28763306
11, 3866685, 0.2836038
12, 2930659, 0.28332373
13, 3193674, 0.27357647
14, 2898701, 0.26513815
15, 2613409, 0.25907564
16, 3459526, 0.25886655
17, 3548373, 0.25411728
18, 3407018, 0.25396112
19, 2628865, 0.25075775
20, 2919553, 0.24885361
21, 3700967, 0.24328946
22, 3764714, 0.24008371
23, 3621239, 0.23970251
24, 2931142, 0.23898512
25, 3651279, 0.22933502
26, 3049121, 0.22651212
27, 3562603, 0.22435682
28, 3420725, 0.22419445
29, 3614293, 0.21666785
30, 2526068, 0.21355228
31, 3831868, 0.21152796
32, 2693867, 0.21133481
33, 2856385, 0.20653386
34, 3852513, 0.20642088
35, 3480806, 0.20550561
36, 2822250, 0.20529862
37, 3236166, 0.2044589
38, 3166803, 0.20405443
39, 3465905, 0.20257856
40, 3135110, 0.19884108
41, 3615941, 0.19882077
42, 3218880, 0.19854139
43, 2667523, 0.19708413
44, 3085104, 0.19472
45, 3851743, 0.19408937
46, 3847001, 0.19377881
47, 3420620, 0.1916555
48, 3424871, 0.19125624
49, 3351712, 0.19030328
50, 3682695, 0.18933144
51, 3111136, 0.18638696
52, 3616867, 0.18558168
53, 3183691, 0.1855343
54, 2873454, 0.18549529
55, 3218868, 0.18543676
56, 1851637, 0.1850726
57, 3283754, 0.18486029
58, 3682897, 0.18366408
59, 3820835, 0.1828599
60, 3764717, 0.18181635
61, 3780548, 0.17983828
62, 3275113, 0.17893384
63, 3705745, 0.17890698
64, 2570419, 0.17797211
65, 2562358, 0.17576002
66, 3819262, 0.17567761
67, 3545330, 0.17519473
68, 2884453, 0.1750093
69, 3575160, 0.17479779
70, 2732791, 0.17477968
71, 1236920, 0.17358235
72, 3194658, 0.1733324
73, 2769330, 0.17106713
74, 3295660, 0.17021732
75, 2600791, 0.16947597
76, 2994676, 0.16616479
77, 1198219, 0.16601919
78, 3241374, 0.16553977
79, 3743381, 0.16533975
80, 3462670, 0.1646035
81, 3505772, 0.1643838
82, 3500067, 0.16385654
83, 3250434, 0.16377762
84, 3132663, 0.16331995
85, 3125277, 0.16310894
86, 2906497, 0.16295399
87, 2526540, 0.16281192
88, 3318858, 0.16218351
89, 2774340, 0.16202481
90, 3824354, 0.16187935
91, 3849794, 0.16177613
92, 3741979, 0.16123648
93, 3317086, 0.16080873
94, 2904256, 0.16054472
95, 2813536, 0.1599367
96, 3371474, 0.15993272
97, 3806362, 0.1599082
98, 3176741, 0.15826176
99, 3504212, 0.15767378
100, 3228372, 0.15741314
