rank, pmcid, score
1, 3683415, 0.51568234
2, 2796073, 0.41749865
3, 3719271, 0.40443805
4, 3408995, 0.39196464
5, 3719326, 0.37906742
6, 3738360, 0.36949632
7, 3560145, 0.3644228
8, 2770819, 0.3579809
9, 1502130, 0.33694667
10, 2770548, 0.30679458
11, 3808108, 0.2797547
12, 3615941, 0.27638054
13, 3413583, 0.27566463
14, 3719302, 0.27509624
15, 3143932, 0.2552718
16, 3876709, 0.25427553
17, 3873172, 0.2537145
18, 3289784, 0.2526265
19, 2695222, 0.24885605
20, 2848402, 0.24632926
21, 2727116, 0.24507724
22, 3406938, 0.24301665
23, 1188073, 0.2396276
24, 3748427, 0.23430216
25, 2798110, 0.23371467
26, 2782204, 0.22850113
27, 3205541, 0.22420348
28, 3502786, 0.22344348
29, 2628006, 0.22220272
30, 3320022, 0.21950872
31, 3699953, 0.21555066
32, 3505508, 0.21366614
33, 1865372, 0.21089031
34, 3870866, 0.20977378
35, 3354876, 0.20853996
36, 3603087, 0.20717391
37, 3758842, 0.2060987
38, 3520695, 0.20371312
39, 3430087, 0.20111468
40, 3785158, 0.20102184
41, 2987566, 0.20057465
42, 2010142, 0.19865845
43, 3071351, 0.19299799
44, 2827074, 0.19298992
45, 3715515, 0.19091819
46, 545065, 0.19013615
47, 3817584, 0.18760386
48, 1971048, 0.18743394
49, 2668588, 0.18728127
50, 3787618, 0.18696527
51, 3674939, 0.18541397
52, 3365789, 0.1810519
53, 3598222, 0.18017876
54, 3682695, 0.1797382
55, 3392260, 0.17829005
56, 3752489, 0.17773229
57, 3683206, 0.17533453
58, 3183525, 0.17485885
59, 3583160, 0.17364551
60, 2984325, 0.17348528
61, 2045692, 0.17324784
62, 3603059, 0.17290932
63, 3353839, 0.1718157
64, 3623429, 0.17074786
65, 2630042, 0.16965911
66, 3622346, 0.16888908
67, 3442737, 0.16770889
68, 3603620, 0.16683677
69, 2844387, 0.1651305
70, 3313763, 0.16476753
71, 1876465, 0.1646978
72, 3751361, 0.16416062
73, 2896860, 0.16366115
74, 3201605, 0.1629418
75, 2697366, 0.1627784
76, 3197474, 0.16224138
77, 3876489, 0.16065092
78, 2828561, 0.15938398
79, 2383899, 0.15897654
80, 3525043, 0.15875542
81, 3747469, 0.15843786
82, 3705745, 0.15831591
83, 3607675, 0.15793924
84, 3493829, 0.15616485
85, 1440851, 0.15598714
86, 2755011, 0.15436445
87, 1310906, 0.1534424
88, 3283058, 0.1527628
89, 3533948, 0.15257634
90, 3821232, 0.15130596
91, 3135094, 0.15110469
92, 3701921, 0.1505704
93, 3560720, 0.1501315
94, 61035, 0.15006389
95, 2266720, 0.149796
96, 3510933, 0.14969335
97, 2266934, 0.14944124
98, 3450927, 0.14876008
99, 1567615, 0.14873698
100, 2235217, 0.14849038
