rank, pmcid, score
1, 3833587, 0.5725412
2, 3773459, 0.5547231
3, 2987954, 0.5273998
4, 3618104, 0.5103471
5, 2629964, 0.47533834
6, 3542949, 0.47463715
7, 3291424, 0.45621133
8, 3174928, 0.45362324
9, 2732080, 0.4535203
10, 3562643, 0.4517475
11, 3809936, 0.44353494
12, 2245957, 0.44128227
13, 3622346, 0.43865612
14, 2737789, 0.43820098
15, 3336229, 0.43697354
16, 3090107, 0.4355795
17, 3420763, 0.4336541
18, 2211302, 0.42777142
19, 3649648, 0.42144862
20, 3064452, 0.4186812
21, 2700440, 0.41833204
22, 3811709, 0.4179456
23, 3853387, 0.41588944
24, 2760696, 0.4141762
25, 3518712, 0.40917403
26, 1791015, 0.4073449
27, 2856542, 0.40556574
28, 3619046, 0.39476833
29, 2605761, 0.3921704
30, 3420620, 0.3915569
31, 3890738, 0.39074507
32, 3445145, 0.3896853
33, 3133999, 0.38844067
34, 3415813, 0.38746783
35, 2984325, 0.38235977
36, 3488388, 0.38165697
37, 2827106, 0.3795187
38, 2918831, 0.37848067
39, 3003213, 0.3756034
40, 2572041, 0.3732908
41, 3424654, 0.36943585
42, 3469364, 0.36894616
43, 3117630, 0.3682862
44, 3113998, 0.36731613
45, 3683440, 0.36652896
46, 3877581, 0.36467972
47, 2945326, 0.36333907
48, 2868875, 0.36312494
49, 2259431, 0.36260912
50, 2769310, 0.36161867
51, 2702053, 0.35876375
52, 2615763, 0.35761374
53, 3700969, 0.35626376
54, 3529253, 0.3561883
55, 3629711, 0.355986
56, 3759689, 0.35174805
57, 2279110, 0.35125828
58, 3876309, 0.34612384
59, 239964, 0.34552166
60, 2872575, 0.3450767
61, 3814076, 0.3448585
62, 3849794, 0.34290507
63, 2769286, 0.34200487
64, 2526070, 0.3418782
65, 3784075, 0.341482
66, 3248865, 0.34119326
67, 3682695, 0.34116474
68, 3459797, 0.33869204
69, 3712681, 0.3382322
70, 2829621, 0.33434567
71, 3021334, 0.33398405
72, 3134683, 0.3328087
73, 2881009, 0.33222112
74, 3649302, 0.33026302
75, 3743142, 0.3299864
76, 1824744, 0.32928717
77, 3003678, 0.32799107
78, 3405157, 0.32719827
79, 3632018, 0.32673463
80, 3378931, 0.32357463
81, 3214682, 0.32304102
82, 2705345, 0.3217587
83, 3791839, 0.32057205
84, 3023754, 0.3203578
85, 3662170, 0.32006535
86, 3658216, 0.3188353
87, 535548, 0.3179712
88, 2918849, 0.31795144
89, 2783080, 0.31664458
90, 3177592, 0.3164232
91, 3502875, 0.31629407
92, 3590872, 0.31620425
93, 2740255, 0.31600958
94, 2917397, 0.31534737
95, 3502773, 0.3150285
96, 3541793, 0.31497353
97, 2741488, 0.31421477
98, 3033242, 0.31372344
99, 3521621, 0.31314936
100, 3335656, 0.31218958
