rank, pmcid, score
1, 2536182, 0.58526677
2, 3587910, 0.5786727
3, 3853387, 0.52033687
4, 3023754, 0.5034491
5, 2760696, 0.4933551
6, 2700434, 0.46200228
7, 1276800, 0.4453705
8, 3849794, 0.43655214
9, 2783053, 0.42685157
10, 2700440, 0.4268381
11, 3336229, 0.4190288
12, 3424871, 0.40509397
13, 2967681, 0.39773974
14, 3177592, 0.38761362
15, 3343246, 0.38666356
16, 2827098, 0.38265878
17, 3277043, 0.3680143
18, 3323283, 0.36716574
19, 3762010, 0.3647948
20, 3649302, 0.36295542
21, 3700969, 0.3621026
22, 3415813, 0.36046192
23, 3633019, 0.3571448
24, 2629964, 0.3529885
25, 3322929, 0.35243887
26, 3529428, 0.35122693
27, 3090107, 0.34652248
28, 3522406, 0.34572035
29, 2082036, 0.3433329
30, 3378931, 0.33925965
31, 3562643, 0.33843765
32, 2714572, 0.33609653
33, 3085223, 0.3352305
34, 3754399, 0.32883495
35, 2737789, 0.32606578
36, 3114546, 0.3239847
37, 3651148, 0.3231135
38, 3632018, 0.32262224
39, 2827106, 0.3212951
40, 2840603, 0.31902307
41, 3291424, 0.31693918
42, 2474644, 0.31693327
43, 3580369, 0.31671843
44, 2918823, 0.31571427
45, 3233373, 0.31438565
46, 3619046, 0.31152135
47, 2783080, 0.31122863
48, 2526070, 0.3077765
49, 2732080, 0.30673715
50, 3552941, 0.30478668
51, 3154170, 0.30280027
52, 3117630, 0.3022215
53, 3429833, 0.2975492
54, 3403114, 0.29644397
55, 3609679, 0.2942029
56, 2876698, 0.2930002
57, 2222671, 0.29032448
58, 3259402, 0.2900285
59, 3447285, 0.28853634
60, 2700484, 0.28819415
61, 3506075, 0.28679
62, 3109347, 0.2860598
63, 3872415, 0.28528607
64, 2390549, 0.2847468
65, 3866926, 0.28359792
66, 3276037, 0.28293252
67, 2891799, 0.2818816
68, 3702368, 0.28101513
69, 3826012, 0.28084186
70, 3616181, 0.2798225
71, 2245957, 0.27845255
72, 3163220, 0.2777891
73, 3190518, 0.273954
74, 2828091, 0.27265057
75, 3874654, 0.26897165
76, 3488388, 0.26874474
77, 3250002, 0.2678876
78, 3713368, 0.26642868
79, 3355865, 0.26480833
80, 3492084, 0.26399824
81, 2993722, 0.2634569
82, 2769286, 0.26315325
83, 2365966, 0.26180586
84, 3598208, 0.26095298
85, 3791000, 0.26088193
86, 549073, 0.26080307
87, 3334261, 0.26038453
88, 3133999, 0.26036733
89, 2892667, 0.25968978
90, 3876310, 0.25906283
91, 2627817, 0.2585244
92, 2847142, 0.25832728
93, 3420654, 0.25802532
94, 3737610, 0.25752228
95, 2988180, 0.25719222
96, 3386665, 0.2560591
97, 3162766, 0.25569656
98, 2904789, 0.2539855
99, 3622346, 0.25184348
100, 3463044, 0.25125867
