pmcid	score	relevancy
3179583	0.2918199	0
3385367	0.27602997	0
3033095	0.25414103	1
3793530	0.25015917	0
3366531	0.24764884	0
3663325	0.24557728	0
3247096	0.24307019	0
3681687	0.2379866	1
3320300	0.2355234	0
3162819	0.23544556	1
3777376	0.23422416	0
3551508	0.23342681	0
1276800	0.23324102	0
3564029	0.2317975	2
2686703	0.22062175	0
3849794	0.21895854	0
3114546	0.21506113	2
3425265	0.21405244	0
2135574	0.21110275	0
2636786	0.21098915	1
3060837	0.20913455	0
3086217	0.20187292	2
2815980	0.20002735	2
3320288	0.19956389	0
3305576	0.19714764	0
3593508	0.19680592	0
2732089	0.19516265	0
2974995	0.19513361	0
3512619	0.19490513	0
3537559	0.19312921	0
3810733	0.19295585	0
2876698	0.19278091	0
2783073	0.18631195	2
2771826	0.18621403	0
3301050	0.18542077	2
2828091	0.1839801	2
3294360	0.18105999	0
1112595	0.17956957	1
3081356	0.17938972	0
2687693	0.17892617	0
3665130	0.17854817	0
2459199	0.17854711	0
3232426	0.1772794	0
3277335	0.17703158	0
3446154	0.17524394	2
3702368	0.17465171	1
3767271	0.17409725	0
2700454	0.17393732	2
3032622	0.17323433	0
2846739	0.1726961	1
3259402	0.17254534	0
3250002	0.17144318	0
3033840	0.17115907	0
2904905	0.17099586	0
2868877	0.17093755	0
3038958	0.17068276	0
2941259	0.16983195	1
2972757	0.16917458	0
3248338	0.16913469	0
3530248	0.16779976	0
3506076	0.16758941	0
1464381	0.16742574	2
3416909	0.16714194	2
2647170	0.16669741	1
3343251	0.16634619	0
3000162	0.16625002	1
3311181	0.16566578	2
2803992	0.16530687	1
2990464	0.16469666	0
3853387	0.16424993	0
2644295	0.16424567	2
3714086	0.16353843	0
3194781	0.16248584	0
3781631	0.16212687	0
3695310	0.16114622	0
3891037	0.16111773	0
3533381	0.16091105	0
3563698	0.1608443	1
3195172	0.16030586	0
2621130	0.16017929	1
3825539	0.15996106	0
3354499	0.15978628	0
3529714	0.15957089	0
2958005	0.15933537	2
3526872	0.15918708	0
3249944	0.1589812	0
3085223	0.1583961	2
3033073	0.15820996	2
2365966	0.15794513	1
1501014	0.15794499	0
2957856	0.15778631	0
2862513	0.15739514	1
3766129	0.15673828	1
3591538	0.15638581	1
2698626	0.1560836	0
3423016	0.15575232	0
3583117	0.15550415	2
3075397	0.15520692	1
2799065	0.15518814	0
3789280	0.154704	0
2741488	0.15457264	0
2946718	0.1544716	1
3162760	0.15440701	0
3146856	0.15397975	0
3826012	0.15382577	0
3505633	0.15342703	0
3378931	0.15331247	1
2855073	0.15290262	1
2876707	0.15286222	0
3501804	0.15281007	0
3019338	0.1524904	0
3523559	0.15216929	0
3294406	0.1517198	0
3502108	0.15171632	0
3843309	0.15170732	0
3097804	0.15151107	2
3109679	0.15038714	0
3424868	0.15028676	0
2774533	0.15021174	0
3002889	0.1501863	0
2732070	0.1500942	0
3230106	0.14965801	0
3854545	0.14944792	0
3841695	0.14908335	0
3806251	0.14885183	0
1851004	0.1484328	2
2873753	0.14842169	0
3109840	0.1480005	0
2546434	0.1478974	1
2872291	0.14769453	0
3738093	0.1474018	0
3070667	0.14738117	0
2842275	0.14717852	2
3580369	0.14695638	0
2732551	0.14673693	1
2954374	0.14656042	0
3146430	0.1465047	0
3320461	0.14609288	2
3418046	0.14590387	0
3609679	0.14555945	2
3323065	0.14517474	0
3618648	0.14465742	0
3414046	0.1444541	0
3651415	0.1439446	1
3322907	0.14324693	1
3878591	0.14321344	0
3207140	0.1431363	0
3409906	0.14311762	0
2628934	0.14292848	0
3876596	0.14204758	0
3309579	0.14203265	1
3544070	0.14189303	0
3637271	0.141665	1
3012278	0.14132892	1
3021726	0.14123712	0
