pmcid	score	relevancy
3766208	0.41377872	0
2891813	0.4032525	2
3665683	0.35980272	0
3224336	0.33141774	2
3281795	0.32332397	0
2892520	0.31335932	0
3481657	0.3087279	0
3656774	0.30733842	0
3395692	0.30726597	2
2799431	0.30581135	0
2823607	0.30318874	0
3579948	0.29381847	2
3593478	0.2908086	0
2865502	0.2859621	0
3826618	0.2837746	0
2082038	0.28158662	0
149387	0.27619252	0
3507524	0.27427804	0
2375955	0.2741238	0
2621393	0.27312392	2
3120733	0.2702642	0
3626683	0.26944727	0
3265282	0.26881889	0
516443	0.26749644	0
3830506	0.2661969	0
3271049	0.26387537	0
2589588	0.2630414	0
3848704	0.26280817	0
3849531	0.26254416	0
3120730	0.26221383	0
3618938	0.26135266	0
3161917	0.2607411	0
2684118	0.26023424	0
3183005	0.25971258	0
3123601	0.25929573	2
3751878	0.25672886	0
3849150	0.2567052	0
3776740	0.25658482	2
3272855	0.25645646	0
3342920	0.2564537	0
3118382	0.25402775	0
3381416	0.25373796	0
3375742	0.25276628	0
3710253	0.25210446	0
2653942	0.2516232	0
3026688	0.2516045	0
3002144	0.25130677	2
3702401	0.25081655	0
2949771	0.25031447	0
3161358	0.2496135	0
3558335	0.24903886	0
3877868	0.24882235	0
3117262	0.2486865	0
3748521	0.24799246	0
2604870	0.24675393	0
3439710	0.2457654	0
3175476	0.24569565	0
3453493	0.24386866	2
3435125	0.24384867	0
2671445	0.24336857	0
3517748	0.24330439	0
2671450	0.24293977	2
3346948	0.242788	2
2702348	0.24238798	0
2982829	0.24226043	0
2799428	0.24180752	0
3375727	0.24159019	0
3372330	0.24146931	0
3503789	0.24104653	0
3874601	0.2391486	2
3730184	0.23912385	0
2570831	0.23856238	0
3056796	0.23833092	0
2781026	0.2382242	0
3140529	0.23797357	0
3659284	0.23783182	2
2600192	0.23775996	0
3323316	0.23767221	0
2988037	0.23765726	0
3216579	0.23761335	0
3552837	0.23717803	0
3642015	0.2359839	0
1533839	0.2352782	2
2806379	0.23460118	0
3511849	0.2338817	0
3810122	0.23355787	2
183856	0.23292732	0
3687872	0.23283844	0
3583333	0.23281628	0
1193983	0.23252065	0
3893441	0.23182717	0
2020466	0.22942068	2
2779263	0.22806263	0
3358243	0.22791137	0
3836463	0.22768535	0
3810741	0.22757186	0
3585968	0.22695108	0
3246692	0.22629124	0
3350381	0.22621647	0
3675062	0.22558257	0
3734097	0.22558057	0
2774292	0.22532304	0
3018393	0.22509582	0
2972306	0.22481084	0
3306380	0.22434737	0
2873527	0.22407435	0
2216010	0.22390793	0
1890276	0.22388248	0
2891814	0.22364199	0
3265291	0.22264317	0
2774335	0.22214706	0
2664785	0.22201625	0
3184285	0.22196995	0
3348951	0.22165711	2
3719243	0.22146805	2
3502175	0.22142862	0
1190209	0.2212066	2
2000886	0.22110677	0
2888569	0.22072268	0
2267805	0.22065972	0
3602177	0.22000547	0
2169253	0.21873015	2
2140183	0.21846972	0
1851625	0.21843214	0
2744702	0.21809527	0
3848715	0.21762227	0
2453297	0.21757215	0
3235890	0.2170491	0
2728505	0.21704459	0
3435346	0.21677613	0
3346987	0.21646528	0
1821033	0.21641286	0
2600369	0.21633387	0
3314185	0.21629453	0
1804270	0.21611613	0
3294539	0.21544069	2
3338396	0.21456602	0
1891728	0.21449438	0
2248176	0.21423106	0
2604876	0.21373065	0
3160431	0.21356846	0
3530431	0.21356575	0
3765867	0.21322325	2
3071276	0.21309543	2
535531	0.21240713	0
3649728	0.21220186	0
3415055	0.21175951	0
3329060	0.2115626	0
2662423	0.21141934	2
3375659	0.21120293	0
3816780	0.21074735	0
3723080	0.2106962	0
166171	0.21065764	0
2600164	0.2103084	0
1553454	0.21012345	0
3865641	0.2100541	0
1187919	0.20941578	0
3068910	0.2092122	0
3296639	0.20920466	0
2675534	0.20907292	0
2707618	0.20887882	0
3407697	0.20880759	0
1805504	0.20833808	2
2374889	0.20823891	0
3750723	0.2076667	0
1308854	0.20694712	2
3684522	0.20668656	0
3489857	0.20657155	0
3617122	0.20560534	0
3464154	0.2052049	0
3126754	0.20388837	0
3146439	0.20368022	0
1617124	0.20284595	0
2845865	0.20270413	0
2621421	0.20214213	2
3252260	0.2021375	0
3379929	0.20205529	0
1871595	0.20194635	0
2228308	0.20190457	0
3573078	0.2010262	0
3268102	0.20095277	2
3188497	0.2007129	0
3519522	0.20053558	0
3623624	0.20051898	0
3544600	0.20028491	0
3850502	0.20026572	0
1087872	0.19979714	0
549582	0.1992093	0
3322088	0.19905604	0
2442721	0.1988536	2
3161113	0.19870171	2
3499992	0.19832793	2
2835703	0.19791847	0
1373639	0.19770664	0
1434477	0.19745292	0
2277457	0.1963522	2
2829034	0.19631492	0
3612321	0.19626853	0
1592150	0.1960714	0
3108318	0.19586395	2
2989931	0.19571087	0
2910681	0.1954833	0
3849196	0.19532187	0
3877878	0.19511555	2
3878095	0.19492902	0
3291437	0.19469902	0
3275842	0.1936109	0
3328760	0.19360602	0
1851722	0.19333178	0
2268704	0.19283123	0
3306765	0.19252719	0
2633011	0.19249769	0
2699345	0.19237855	0
2671417	0.19237527	0
1941736	0.19174214	2
3578867	0.19170795	0
3172227	0.19150828	0
3101166	0.1913363	0
2674465	0.19083677	0
2944152	0.1906751	0
3313928	0.19048788	0
2671419	0.19035786	0
3615808	0.190303	0
3329036	0.19010292	2
3119932	0.1900679	0
3118160	0.18954256	0
270697	0.18924373	0
3520734	0.1889231	0
3519599	0.18862937	0
2723755	0.18775716	0
3032548	0.18762425	0
3024263	0.18735263	0
3426259	0.18734665	0
3878108	0.18728441	2
3848815	0.18708083	0
3392746	0.1867837	0
3438072	0.18652114	0
1949846	0.1863429	0
2500040	0.18628745	2
3445823	0.18587813	0
3708858	0.1843688	0
1891273	0.18411186	0
2971745	0.18409392	0
2254426	0.18408057	0
2567329	0.1838117	0
2062481	0.18365729	0
2589577	0.18321113	0
3636121	0.18310261	0
3852732	0.18294886	0
3673823	0.18278539	2
3340989	0.18259561	0
3141593	0.18212305	0
2821757	0.18180278	0
2837674	0.18175547	0
2759986	0.18173565	0
2048661	0.18129057	2
1851720	0.18112409	0
3199907	0.18088177	0
3308704	0.18082635	2
3695962	0.18043284	2
1240068	0.18023066	0
2607535	0.18013394	0
2604877	0.17975926	0
3581554	0.1797502	2
3364913	0.17974854	0
3032544	0.17910342	0
1950208	0.17899282	0
3031276	0.17856659	0
3391050	0.17851172	0
3570914	0.17715774	2
2515332	0.1771338	0
3071332	0.17695162	0
2851511	0.17675178	0
1182388	0.17674921	0
2771031	0.17673129	2
3472241	0.17666465	0
2821918	0.17645761	2
1277932	0.17625338	0
2917368	0.17592421	0
3468384	0.1757496	0
2630996	0.17527169	0
2646744	0.17526613	0
3850882	0.17494504	0
3035590	0.17493992	0
3206709	0.17456365	0
3598754	0.1744094	0
3404114	0.1741984	0
545196	0.17403693	2
2998527	0.17396045	0
3893378	0.17395402	0
3665546	0.17362957	0
3506506	0.17362076	0
3850681	0.1735996	0
2781133	0.1735411	0
3080380	0.17342329	0
3196926	0.17341985	0
2959067	0.17338638	0
3405476	0.17323238	0
3044847	0.17304042	0
3429466	0.17238106	0
3430652	0.17229044	0
2782321	0.1720923	0
3548719	0.17203137	0
1892136	0.17109323	0
3671406	0.1692575	0
2268701	0.16901904	0
1079879	0.16901346	0
3294930	0.16896111	2
2729312	0.1688055	0
2817784	0.16880186	0
3273905	0.16838595	0
3064892	0.16824818	2
3023723	0.16822317	0
2896902	0.16783391	0
1208942	0.166905	0
3307479	0.16688967	0
3599886	0.16557853	0
3296698	0.16555463	0
3010999	0.1655173	2
3372351	0.16536552	0
3750572	0.16521549	0
3135563	0.16520855	0
3507117	0.16453983	0
2429948	0.16443463	0
3483260	0.16442516	0
2776277	0.16398636	0
3092419	0.16376452	0
3676906	0.16341919	0
3026687	0.16315371	0
1459114	0.16315193	0
2917365	0.16311973	0
3371008	0.16304567	0
3294402	0.16279617	2
3507725	0.16216332	0
3013084	0.16210522	0
2811150	0.16190666	0
3151285	0.16162845	0
3831254	0.16157465	0
2679410	0.16116928	0
3556620	0.16112822	0
3516278	0.1609468	0
3189576	0.16047332	0
2100068	0.16026013	0
2259366	0.16006753	0
2993958	0.16006428	2
2488354	0.1597301	0
1802871	0.1593322	2
3498253	0.15914181	0
3032617	0.15902866	0
2881939	0.15893191	0
2725895	0.15773898	0
1533840	0.15763995	0
3062442	0.15747498	2
3372364	0.1573894	0
2857257	0.1572903	0
155543	0.15700877	0
2759288	0.15700279	0
3295775	0.15671955	0
3267709	0.15643296	0
1839104	0.15639721	0
1564027	0.15633257	2
3718665	0.15621534	0
3216287	0.15607801	0
3359319	0.1559092	0
2630326	0.15575284	0
2500039	0.15547451	0
3315550	0.15543237	0
3581530	0.15479743	2
3337276	0.15459363	0
3685552	0.15442958	0
3832522	0.15441392	0
3753621	0.15439157	0
2914639	0.15422726	0
2846447	0.15396093	0
2586636	0.15391612	0
2613412	0.15375948	0
3155530	0.15375721	0
2696595	0.1537343	0
3529680	0.15356159	0
3186736	0.1533115	0
3157756	0.15292725	0
2632633	0.15275449	2
3413569	0.15250789	0
3173476	0.1523996	0
3272661	0.15239723	0
3167766	0.15234885	0
2768741	0.15158962	0
3121651	0.1514633	2
1866240	0.15141112	0
3593474	0.151079	0
1140945	0.150667	0
2829593	0.15049167	0
3735499	0.149653	0
2396646	0.14938036	2
1181892	0.14933269	0
3472257	0.14869665	0
2008207	0.1486474	0
3276413	0.14861777	0
3628145	0.14813073	0
2954557	0.14812322	0
3546008	0.14801772	0
1351186	0.14792807	0
3827421	0.14763817	0
3638433	0.14757252	0
3350412	0.14739814	0
1325238	0.14707625	0
3400061	0.14692377	0
3265284	0.1468683	0
3499999	0.14626178	0
2921079	0.14600064	0
3519521	0.1457113	0
2947715	0.14558622	0
3428331	0.14555755	0
2607025	0.14545667	0
3135562	0.1454349	2
3176253	0.14474052	0
2640403	0.14460371	0
3224070	0.14432049	0
3461428	0.14339435	0
1934906	0.14323483	0
1684261	0.14281555	0
3570338	0.1426722	0
3298477	0.14192282	0
3472252	0.14162137	0
2211857	0.14128643	0
2937018	0.14099649	0
3014955	0.14055808	0
1464146	0.14039342	0
3720022	0.14020118	0
3658896	0.14017193	0
3221949	0.14003831	0
3651186	0.14000447	0
3566062	0.13988855	0
3428010	0.1397467	0
3686599	0.13939045	0
2362124	0.13933943	0
2267813	0.13924253	0
3849059	0.13900244	0
3895778	0.13897134	0
3336881	0.1388541	0
385246	0.13866578	0
3020683	0.13854283	0
3499904	0.13850264	0
1397805	0.13807648	0
3733755	0.1379626	0
3502252	0.13767374	0
3496686	0.13717754	0
1820604	0.13712895	0
3539874	0.1370294	0
2762439	0.1370173	0
3215676	0.13661842	0
2646707	0.1360416	0
2644264	0.13552219	0
2817700	0.13546567	2
2873430	0.13529629	0
3336900	0.13522871	0
3372345	0.13521285	0
2808214	0.13478069	0
3806841	0.13466066	0
3327677	0.13430414	0
2702749	0.1341503	0
3557164	0.13388237	0
2720982	0.13381127	0
3121652	0.13371412	0
2933701	0.13343792	0
2878224	0.1332299	2
2405803	0.13285114	0
3610286	0.13272916	0
3176256	0.13263753	0
3033147	0.13262407	0
3350389	0.13171285	2
3037361	0.13161731	0
2743706	0.13157059	0
2840945	0.13151796	0
1261513	0.13139986	0
3864498	0.13116553	0
2725840	0.13107936	0
1249588	0.13103512	0
3636259	0.1308494	0
3582526	0.130745	0
2682795	0.13039851	0
3560965	0.13027807	0
3224901	0.1302091	0
3563395	0.12996413	0
2974751	0.12966208	0
3831259	0.12965043	0
3723845	0.12962018	0
2727349	0.12877752	0
2266769	0.12864399	0
3033534	0.1286364	0
2734860	0.12856442	0
2732453	0.12851629	0
3592785	0.12810275	0
3170143	0.12676959	2
3555950	0.12671041	0
3362851	0.12633769	0
3285650	0.12620947	0
3879069	0.1255155	0
1599741	0.12505119	0
2836893	0.12414127	0
1262759	0.123961255	0
3247098	0.12384976	0
3121610	0.12366069	0
3121654	0.123560145	0
3167751	0.12322091	0
3261134	0.12316398	0
3017684	0.122827694	0
