pmcid	score	relevancy
3139265	0.38575003	0
2929215	0.32090184	0
3555027	0.29445058	0
3610307	0.29328877	0
3263079	0.29289648	0
3785150	0.29247642	0
3276006	0.2914158	2
3555032	0.29038265	0
3785158	0.2800548	0
3517709	0.27868992	0
2642770	0.26622406	0
3700249	0.2654044	0
3139264	0.26393837	2
3809875	0.26037833	2
2942871	0.25912005	0
3877328	0.2551667	0
1524774	0.24856752	0
3017306	0.24758735	0
3306973	0.24602936	0
3139266	0.244993	0
3555028	0.24216188	0
2546475	0.24089852	2
2291312	0.24072318	0
3220314	0.24067579	0
2721728	0.23766522	0
1937001	0.23678735	2
3102469	0.236385	2
3393120	0.23438983	0
3257973	0.2316016	0
2613968	0.23077013	2
3554544	0.2278869	0
1074710	0.22767003	0
3785151	0.2275058	0
3677008	0.2267283	0
3050836	0.22532909	0
3872669	0.22425199	0
2605606	0.22409388	0
3785154	0.22369254	0
2766835	0.22268553	2
3634232	0.22210342	0
3720571	0.22062029	0
2289820	0.21889581	2
3401754	0.21652693	0
3648838	0.21553382	2
3591402	0.21545947	0
3650037	0.21526346	0
3296391	0.21416311	2
2847131	0.21178176	0
2990904	0.21108544	2
2569092	0.21009806	0
3702084	0.21003363	0
3027189	0.21002822	0
3194012	0.20946486	0
3170766	0.20832427	0
3785152	0.20828946	0
2698849	0.20741694	0
3257623	0.20605414	0
3738370	0.20547687	0
2909059	0.20516819	0
2900094	0.20465475	0
2329635	0.20438085	2
3693610	0.20377652	0
2898017	0.20350866	0
2895897	0.2032347	2
2096694	0.2028613	0
3258682	0.20254889	0
2682451	0.20174854	0
3880487	0.20108218	0
3500688	0.20057033	0
3649126	0.19904199	0
3251947	0.19870228	0
3504662	0.19832659	0
1308846	0.19723548	0
3683218	0.19722305	0
3277468	0.19669625	0
3208634	0.19597903	0
3869920	0.19579731	0
3555030	0.19550452	0
3034724	0.19492148	2
2685263	0.19455703	2
3546323	0.19336146	2
2567974	0.1923128	0
2679722	0.19131717	0
2350141	0.19052295	0
3240909	0.19028434	0
3536461	0.19005205	0
3549483	0.18859002	2
3632172	0.18691505	0
2815806	0.1863446	0
2686344	0.18607798	0
2787277	0.18509011	0
1936264	0.18397576	2
3693629	0.18357867	0
3567117	0.18323116	0
1257646	0.18320394	0
3587294	0.18246512	0
3095960	0.18223485	0
2613578	0.180847	0
555556	0.18079211	0
3438813	0.18062253	0
2544369	0.18046354	0
3603098	0.18030593	0
2685264	0.18015364	0
3139257	0.1795374	2
3278924	0.17882772	0
2248794	0.17860754	2
2613589	0.17817746	0
3139259	0.1777484	0
1519927	0.17763385	0
3045997	0.17711453	0
3138408	0.17633846	0
3241360	0.17613842	0
3783802	0.17605281	0
3821110	0.17583379	0
1891757	0.17572334	0
3869728	0.17570017	2
3555035	0.1756371	0
3006050	0.17562313	0
3194109	0.17542264	0
3683197	0.17541853	0
3814898	0.17536901	0
3343680	0.17453548	0
3258815	0.17445916	0
3371951	0.17431043	0
3785153	0.17413995	0
3866628	0.17406335	0
2728188	0.17376254	2
3139535	0.17307177	0
2699644	0.1729545	2
3482517	0.17254172	0
3155346	0.17183182	0
3488989	0.17131755	0
3847761	0.17128135	0
3261394	0.17126845	0
3471409	0.17120105	0
2814195	0.17073089	0
3127492	0.1704118	0
3207055	0.16984484	0
3879247	0.16950744	2
3881660	0.16947307	0
2811434	0.16905282	0
3437962	0.16903058	0
2797381	0.16887657	0
3153367	0.1681557	0
3615154	0.16806264	0
3856379	0.16804235	0
517502	0.16792604	2
3175226	0.16778627	0
3110849	0.16765593	0
2710058	0.16746725	0
2797382	0.16712211	0
2971729	0.16675282	0
3526457	0.16587394	0
2844365	0.16554265	0
3127963	0.1651582	0
2890385	0.16464844	0
1586194	0.16463445	0
2899785	0.16449206	2
3210008	0.16416101	0
3551255	0.16399291	0
3663438	0.16397038	0
3774930	0.16383444	0
3792605	0.16379367	0
3176487	0.16369608	0
2779301	0.163125	0
3733795	0.16276623	0
2763167	0.16244161	0
3477034	0.16169837	0
3562686	0.16165158	0
3615385	0.16144767	0
3833586	0.16122103	0
2917568	0.16098344	0
3166567	0.16076815	0
1550233	0.16070604	0
3849144	0.16041748	0
2909081	0.16033308	0
3853474	0.16013986	0
3152529	0.15963463	0
3237201	0.15906212	0
3121227	0.15883717	0
3096310	0.1584006	0
2633203	0.15806733	0
3632153	0.15790015	0
1180448	0.15787405	0
2001222	0.15696266	0
2361086	0.15685563	0
3847487	0.15629894	0
1820757	0.15597604	0
2914714	0.15597552	0
3785156	0.15587854	0
2096681	0.15587714	0
2834580	0.15577891	0
1871579	0.15570071	0
2777212	0.1556798	0
3114724	0.15534803	0
3001730	0.15518133	0
128872	0.15507735	0
2761184	0.15474005	0
3122509	0.15465282	0
3047960	0.15434067	0
3513203	0.15423967	2
3125011	0.15422377	0
3411311	0.15400201	2
3131985	0.15391469	2
2040183	0.15361801	2
2762178	0.1528628	0
2613585	0.15272461	0
2694454	0.15269603	0
2500012	0.15230033	0
3744732	0.15190747	0
3652172	0.1516627	0
1566373	0.1516493	0
3830364	0.15121678	0
3257714	0.15114447	0
1190205	0.15087007	0
3505715	0.1508589	0
3257616	0.15056075	0
3543806	0.15032202	0
2096675	0.15020987	0
3114323	0.15015985	0
3258724	0.15014829	0
3707483	0.15006344	0
2957171	0.15002683	0
3020297	0.14962049	0
3273686	0.14931756	2
3131127	0.14922583	0
3889627	0.1491446	0
3447001	0.14898144	0
517940	0.14888452	2
2797985	0.14865004	0
3327838	0.1486033	0
3041226	0.14846374	0
3335896	0.14840467	0
3765577	0.14824978	0
3353141	0.14820816	0
3199599	0.14813182	0
3529243	0.14798854	0
3859856	0.14771485	0
2713632	0.1473222	0
3724601	0.14725684	0
2704526	0.14715794	0
3016442	0.14667946	0
3888623	0.14652476	0
3459383	0.14619565	0
2921515	0.14587513	0
2270830	0.14539449	0
3092927	0.14511935	0
420244	0.14474152	0
3785394	0.14458814	0
1298328	0.14401129	2
3238301	0.14395712	0
3671015	0.14394271	0
3019131	0.1434783	0
3314178	0.14337502	0
3724254	0.14296873	0
2448543	0.14293163	0
2588091	0.1426341	2
3644197	0.14254569	0
3617310	0.14230339	0
493281	0.1420347	2
2797589	0.1420184	0
3135209	0.14184305	0
1090584	0.14176361	0
3375198	0.14165032	0
3263750	0.14125775	0
3557580	0.14095186	0
3543732	0.14063147	0
3537268	0.14048217	0
3475904	0.14040653	0
1513150	0.14010169	0
3672822	0.13994533	0
3816651	0.13923658	0
3160709	0.13922304	0
1524743	0.13922168	2
2233614	0.13901873	0
2643104	0.13885337	2
31435	0.13861835	0
1779450	0.13855985	0
2971719	0.1383992	2
2747391	0.13787001	0
2778190	0.13776417	0
3135263	0.13743061	0
1994008	0.13726328	0
3793432	0.13725504	0
3710624	0.13649064	0
3770846	0.13615829	0
3683445	0.13612148	0
3170217	0.13610335	0
2940918	0.13609338	0
3663165	0.13607801	0
2931762	0.13607709	2
3241336	0.13598616	0
2837568	0.13589127	0
3796859	0.13582216	0
3221217	0.13572484	0
3666393	0.1353584	0
3263743	0.13532005	0
3599221	0.13529554	0
3115873	0.13491678	0
3255495	0.13457593	0
2935455	0.1345009	0
3205770	0.1343415	0
3095979	0.13387506	0
3871507	0.13381569	0
3529881	0.1336975	0
3359185	0.13361885	0
3356020	0.13342091	0
3235457	0.13285676	0
3089860	0.13265641	0
2322920	0.13249613	2
3011326	0.13246515	0
2657116	0.13246249	0
3657072	0.13233867	2
2899787	0.13217446	0
3237276	0.13199483	0
3693648	0.13183342	0
3724714	0.13145576	0
2690851	0.13116893	0
2361688	0.13107139	0
1188071	0.13079752	0
3539324	0.13031067	0
3122502	0.13029362	0
3526198	0.13014466	0
3798588	0.12985298	0
3108700	0.129803	0
2779855	0.12954925	0
3712367	0.12946448	0
3012448	0.12911344	0
3488992	0.12893356	0
2050627	0.12875955	2
2324209	0.12869139	0
3154867	0.12868257	0
3765115	0.12860578	0
3654508	0.12855253	0
3638673	0.12847042	0
3687090	0.12844086	0
2842556	0.12823431	0
3172068	0.12807965	0
2682380	0.12804803	2
3747499	0.12759824	0
1386726	0.12754123	0
3800649	0.12729132	0
3522411	0.1272713	0
1563984	0.12716228	0
3481028	0.12705576	0
3552988	0.12703787	0
2811462	0.12701325	0
3547930	0.12700209	0
3632199	0.12681346	0
126217	0.12658945	2
1784082	0.12653798	0
3437157	0.12650798	0
3584603	0.12632369	0
3169776	0.12631379	2
3022315	0.12626591	0
3779358	0.12619153	0
3331829	0.12605426	0
3893466	0.12599544	0
3730092	0.12594776	0
3360178	0.12562023	0
1550715	0.12554866	0
3463056	0.12544835	0
1327715	0.12530397	0
1914344	0.12517348	0
3880492	0.1251264	0
3544287	0.12496529	0
1939859	0.12489582	0
1388220	0.12478251	0
3317859	0.12465516	0
2811973	0.124116965	0
3329847	0.12410114	0
3439742	0.1240634	0
3126771	0.12398188	0
2974929	0.1236971	0
1824772	0.12331895	0
3219175	0.123200096	0
2998248	0.12315398	0
3506235	0.122979194	0
3848471	0.122889474	0
3508554	0.12284756	0
1785366	0.12217617	0
3092612	0.12189473	0
2267485	0.12163204	2
2544373	0.12121712	0
3089825	0.12109813	0
1847707	0.121011004	0
3161864	0.12082016	0
2845554	0.12069214	0
3522380	0.12068691	0
3004850	0.120624535	0
3193772	0.12035387	0
3026790	0.120339006	0
3191391	0.120230764	0
3708105	0.120032266	0
3257716	0.11992164	0
2834595	0.11954349	0
2948422	0.11952284	0
2544367	0.119518846	0
3325418	0.11935209	0
2946855	0.11927673	0
2703233	0.11923097	2
3405424	0.11914698	0
3496369	0.11907722	0
1936260	0.118906446	2
3448399	0.11890452	0
2840536	0.11880002	0
3257314	0.11866984	0
3122506	0.11862175	0
2924432	0.11844168	0
3667237	0.11818344	0
3459800	0.117794454	0
2723083	0.11770123	0
2811706	0.117540225	0
2817938	0.117502995	2
2597761	0.11742533	0
2232040	0.117304556	0
3220827	0.11715006	0
