pmcid	score	relevancy
3708448	0.2591761	1
3880091	0.25827682	1
2811980	0.22795713	2
3570033	0.2175898	0
3262750	0.21164034	0
2811103	0.20721997	0
3639671	0.20203571	0
3487850	0.19409311	0
3266198	0.1915322	0
3575072	0.18755952	0
3527175	0.18466748	2
3830061	0.18280545	0
3108084	0.17999218	0
3629863	0.17740633	0
3726751	0.17573714	0
3049671	0.17463383	0
3087163	0.17176871	1
3868168	0.17160046	1
3139154	0.17095704	0
3446186	0.17069018	0
3760049	0.16888729	0
3430626	0.1683137	1
3407125	0.16809581	0
2686928	0.16691372	1
2909944	0.16595146	0
2638813	0.16571514	2
2987916	0.16494603	0
3311149	0.16473593	1
3614464	0.15940621	0
3243642	0.159341	0
3733895	0.15754645	0
3759024	0.1574058	0
2547099	0.15600637	2
2981767	0.15547654	0
2686868	0.154776	2
3590346	0.15411747	0
3098999	0.15356468	0
2668559	0.1535593	2
2799634	0.15346818	0
3706610	0.15318716	0
3173907	0.15273294	0
3806272	0.15231887	0
2801848	0.1518878	0
3618043	0.15143037	0
3580793	0.15015501	0
2854356	0.14982423	2
3328441	0.14896494	0
3212896	0.14837383	0
3590348	0.14771831	0
2944799	0.14758341	1
3102242	0.14705832	0
3177789	0.14700565	1
3664367	0.14620356	2
3689257	0.14597163	0
3389871	0.14556503	1
2672188	0.14551708	2
3612492	0.1454145	0
3236994	0.14500567	0
2844408	0.14451525	1
3776212	0.14428136	0
3807715	0.14338617	1
3844859	0.14316903	0
3657200	0.14292999	0
3677000	0.14252098	0
2771986	0.14250311	0
2771270	0.14144376	0
3317060	0.14139397	0
3315403	0.14135621	0
3777684	0.14052553	0
3777834	0.14000362	1
2693862	0.13975361	0
3100676	0.13922536	1
3885624	0.13888566	0
3026935	0.13861272	2
2626699	0.13858797	0
3531933	0.13828367	0
3144937	0.13795316	0
3551421	0.13762124	0
3359427	0.13741265	1
3597581	0.13703324	0
3682128	0.13672139	0
3340570	0.136148	2
3565772	0.13609941	0
3556847	0.1359657	0
3818844	0.13593292	1
3622466	0.13565236	0
3181851	0.13490166	0
2740332	0.13484384	0
3690350	0.1343395	1
2914366	0.1342823	0
3414089	0.13408922	1
3400645	0.13394924	0
3352852	0.13392033	0
3851542	0.13389961	0
2525487	0.13381618	0
2854938	0.13373885	2
3403799	0.13330132	0
3039161	0.13288702	2
3777846	0.13244662	0
3860463	0.13225406	0
3181763	0.1321497	0
3733998	0.13187453	0
3748791	0.13169323	0
3778266	0.13131712	0
3178148	0.1310854	1
3853870	0.13100383	0
3893443	0.13069838	0
3140201	0.13026552	0
3735339	0.13009112	1
3644794	0.1299805	0
3621765	0.12990633	0
3562549	0.12985961	0
3785512	0.12983511	1
3246471	0.12980413	0
3776403	0.12961084	1
3569969	0.1295811	0
3308023	0.12936723	1
3170346	0.12928607	0
3492760	0.1291961	0
3638962	0.12881203	0
3326948	0.12855737	0
3506042	0.12819068	0
3865260	0.12760383	0
2795853	0.12716171	0
3661458	0.1271292	0
3820572	0.12683375	0
3580331	0.1262781	0
3446994	0.12552094	0
3589207	0.12540168	0
2859874	0.12531255	0
3661986	0.12513499	0
3100729	0.12481694	0
3853434	0.12481228	0
3339227	0.12444514	0
3806583	0.12440993	1
3122986	0.12432974	0
3374831	0.12419457	0
3422616	0.12418177	1
3025327	0.12406246	0
3498281	0.12375093	0
2949589	0.123578735	2
2987858	0.12281091	2
3389956	0.12253573	2
2857279	0.1219573	1
3624087	0.12194639	0
3657696	0.121457085	0
3744750	0.12109294	0
3846886	0.120967075	1
3047888	0.120670535	0
3731470	0.120029144	0
3458017	0.12000495	0
3610301	0.11991236	0
2851292	0.11933598	0
3826107	0.11899406	0
3567975	0.118933834	0
1524733	0.11882269	0
3185269	0.118742354	0
2995885	0.11871823	0
3310634	0.11861977	1
3413816	0.118584245	0
3276020	0.11854013	0
1459868	0.1184727	2
3691521	0.11835054	0
3377360	0.118186496	0
3646286	0.11806657	0
3154385	0.117916845	0
3777767	0.11762179	1
3713320	0.11761227	0
3207131	0.11751891	0
2366066	0.11704918	2
3207124	0.11683197	0
3657171	0.11653105	0
3238497	0.11616437	2
3869687	0.1160492	1
3548361	0.11597156	0
3693409	0.11591306	0
3074332	0.11575295	1
3572102	0.11575152	0
3791279	0.115738235	0
3787804	0.11567595	0
3747074	0.11541045	0
2660653	0.11528673	0
2718120	0.115061924	2
1351204	0.11499009	0
3059645	0.114837535	0
3580398	0.114790365	0
3651174	0.11471487	0
3683000	0.11463293	0
2811971	0.114611074	1
2526366	0.114530765	2
2639208	0.114244804	2
3469807	0.11391081	0
2366049	0.11386478	0
3548374	0.113741755	0
2442427	0.11373242	1
3101343	0.11369053	0
3420686	0.112797014	0
3243637	0.11271043	1
3308020	0.11255599	1
3160011	0.11248808	2
2883978	0.11248107	0
3214133	0.112464145	0
3306114	0.11237927	0
3187538	0.11209378	0
2950920	0.11208562	0
3089616	0.11166924	0
3693614	0.1116033	1
3620553	0.111533225	0
3744521	0.11134898	0
