pmcid	title	abstract	body	relevancy
3751269	1.4539591	0.115348116	0.9089334	2
2684510	1.3132875	2.5376823	1.456761	0
2769281	1.3121301	1.3149164	1.3807552	0
3835276	1.2561538	1.7687129	1.7126137	0
2930659	1.2223333	0.15086024	1.5341239	0
3432199	1.2213231	0.08323779	1.8693793	0
2740172	1.1317364	1.6574467	1.7990448	0
2722751	1.103092	0.08041367	1.6991674	2
2887505	1.0602682	2.3499653	4.1493235	0
3231647	1.0468463	0.060607802	1.0962042	0
3662144	1.0378827	1.4956062	2.1360834	0
3022204	1.034225	1.4895502	3.1407397	0
2884453	0.97784907	0.09220353	1.3420774	0
3517569	0.9770195	2.1398036	3.316543	0
2811397	0.8650638	0.029372787	0.029372787	0
2222974	0.778921	0.019684939	2.685515	0
3667341	0.59797007	0.013450374	0.9161834	0
3403367	0.3188914	0.3188914	0.3188914	0
3546453	0.3079011	1.7533531	1.9149983	1
3542938	0.24341601	1.5209019	2.5296254	0
3439936	0.23485015	0.23485015	3.3438756	0
2687656	0.23310472	1.4545525	2.700046	2
3808756	0.2280894	0.2280894	2.142171	2
3863508	0.22168633	0.22168633	0.22168633	1
3671282	0.21892308	0.21892308	0.21892308	0
3262532	0.21001154	0.21001154	0.21001154	1
1375236	0.20082517	0.20082517	2.687676	0
2518148	0.19423747	0.19423747	0.19423747	0
3564269	0.1933777	0.1933777	0.1933777	2
2901610	0.19245906	0.19245906	0.19245906	0
2987328	0.19096132	0.19096132	0.19096132	1
2738311	0.19004354	0.19004354	0.19004354	2
3420510	0.18909411	1.4857032	3.605218	1
1397847	0.18550648	0.18550648	0.18550648	0
3764715	0.18462354	0.18462354	0.18462354	0
3459526	0.1820112	0.1820112	0.1820112	0
3279511	0.1794189	0.1794189	0.1794189	0
2650979	0.17783332	0.17783332	0.17783332	2
2474584	0.17571382	0.17571382	0.17571382	0
3532807	0.17380223	1.3910142	2.7986922	0
1459118	0.17243552	1.5927901	0.17243552	2
2390549	0.17194103	0.17194103	2.9759576	1
476739	0.17181958	0.17181958	0.17181958	0
2874920	0.17166676	0.17166676	0.17166676	0
3194612	0.17142454	0.17142454	1.7640998	2
2174495	0.17047606	0.17047606	1.518102	0
2929636	0.1703121	1.4357072	1.4133581	0
2829599	0.16985497	0.16985497	0.16985497	0
3866685	0.16915521	1.5144458	2.4138384	2
3808267	0.16820255	0.16820255	0.16820255	0
3853164	0.16726802	0.16726802	0.16726802	2
3544059	0.16719978	0.16719978	0.16719978	0
3834698	0.16652466	0.16652466	1.6042728	0
3640983	0.16590697	0.16590697	0.16590697	0
3446146	0.1635042	0.1635042	0.1635042	0
3571903	0.16093409	0.16093409	3.1279812	0
3120985	0.16040598	0.16040598	0.16040598	2
3163221	0.15960747	0.15960747	0.15960747	0
3551686	0.15925163	0.15925163	1.9003401	1
3263063	0.15875602	0.15875602	0.15875602	0
3492078	0.15802026	0.15802026	0.15802026	0
3193674	0.15713844	1.5312126	1.6594416	0
3700967	0.15290165	0.15290165	0.15290165	0
3482070	0.15240684	0.15240684	0.15240684	0
2813651	0.15220588	0.15220588	0.15220588	0
3045886	0.15186098	0.15186098	3.216648	1
2936411	0.15026511	0.15026511	2.187533	0
3512775	0.15012082	0.15012082	0.15012082	2
3221223	0.14949544	1.4739681	1.3911537	0
2211766	0.14898705	0.14898705	3.211036	2
3879014	0.1485283	1.7680062	2.292026	0
2878411	0.14852084	0.14852084	0.14852084	0
3263087	0.14812642	0.14812642	0.14812642	2
1794505	0.14777192	0.14777192	0.14777192	2
2919553	0.1459578	0.1459578	0.1459578	0
3019058	0.1450228	0.1450228	1.55938	2
3548373	0.14421797	0.14421797	1.7199086	0
3827830	0.14313573	1.3844081	2.0464513	2
3368360	0.14226666	0.14226666	0.14226666	0
3099202	0.14213215	1.483434	1.4596882	2
3049121	0.14210959	0.14210959	0.14210959	0
3475923	0.14205882	0.14205882	0.14205882	0
2855433	0.14068705	0.14068705	0.14068705	0
3878216	0.14011519	1.3801144	2.0413043	1
3410247	0.13949805	0.13949805	0.13949805	0
2777903	0.13941206	0.13941206	0.13941206	2
2833576	0.13920495	0.13920495	0.13920495	2
2763717	0.1391641	1.5316764	1.7744839	1
1887527	0.13870749	0.13870749	1.3796465	0
3334666	0.13844556	0.13844556	0.83675367	0
3674621	0.13834868	0.13834868	0.5784102	2
3436642	0.13762668	1.3496199	0.13762668	0
3495356	0.13739657	0.13739657	1.4984865	0
3745888	0.13666497	0.13666497	0.13666497	1
3674591	0.13626239	0.13626239	1.0132296	2
3465901	0.13587566	0.13587566	0.13587566	1
3327025	0.13573289	0.13573289	1.7841841	1
3573493	0.13526246	0.13526246	0.13526246	0
3733956	0.13506491	0.13506491	0.13506491	0
2726516	0.13458985	0.13458985	0.13458985	0
3276790	0.13439757	0.13439757	0.13439757	1
2248591	0.13315876	0.13315876	2.1603801	0
3621239	0.1331085	0.1331085	1.599607	2
2913530	0.13290665	1.319818	2.483315	0
3780631	0.13224477	0.13224477	0.13224477	0
3459702	0.1322195	0.1322195	0.1322195	1
3132017	0.13219747	1.0325418	2.3959455	2
3237274	0.1320989	0.1320989	2.9173517	2
2859367	0.13191435	0.13191435	0.13191435	0
2807152	0.13176025	0.13176025	3.3358488	2
3256981	0.13172236	0.13172236	0.13172236	0
2931142	0.13167202	1.4739403	0.13167202	0
2822250	0.13108036	0.13108036	0.13108036	1
3457724	0.1302932	0.1302932	0.1302932	0
3407018	0.12999061	1.3673686	3.3777325	1
3290853	0.12997594	0.12997594	0.12997594	0
3480806	0.12947452	0.12947452	0.12947452	0
544880	0.12879606	0.12879606	0.12879606	0
3262783	0.12803051	0.12803051	0.12803051	0
3087414	0.12758826	0.12758826	0.12758826	2
