pmcid	score	relevancy
3546453	0.19649857	1
3403367	0.19059852	0
3542938	0.15909572	0
2687656	0.1557669	2
3439936	0.15318128	0
3808756	0.14731911	2
3863508	0.13434283	1
1375236	0.13218337	0
3671282	0.13165052	0
3420510	0.12736134	1
3262532	0.12345987	1
3194612	0.118615806	2
2987328	0.11835638	1
2518148	0.11746542	0
3564269	0.11721751	2
2901610	0.11650249	0
3532807	0.11560562	0
3764715	0.11316186	0
2390549	0.112231605	1
2929636	0.11218602	0
3866685	0.11198762	2
2738311	0.11156701	2
2174495	0.11139087	0
1459118	0.11039128	2
1397847	0.10926834	0
3834698	0.1070911	0
3459526	0.10569313	0
3279511	0.104901545	0
2650979	0.10486104	2
3571903	0.10468218	0
3551686	0.1043174	1
476739	0.10406812	0
2829599	0.10395618	0
3193674	0.103879176	0
3221223	0.103433326	0
3853164	0.10306178	2
2474584	0.10251199	0
2874920	0.10194486	0
3045886	0.10087793	1
3879014	0.10086351	0
2930659	0.10071549	0
3544059	0.100378916	0
3640983	0.09972515	0
2211766	0.099697754	2
3808267	0.09873508	0
2936411	0.09718114	0
3446146	0.09629418	0
3120985	0.095409945	2
3492078	0.09490968	0
3827830	0.09486875	2
3263063	0.094717465	0
3019058	0.094683886	2
3878216	0.09351908	1
3099202	0.09306997	2
2763717	0.0930083	1
3548373	0.09286109	0
3163221	0.09279757	0
3700967	0.09247071	0
3327025	0.0914731	1
2913530	0.09072198	0
3512775	0.090698525	2
1887527	0.09013114	0
2813651	0.0897371	0
2878411	0.08959416	0
3482070	0.08937307	0
3334666	0.08932741	0
3132017	0.089270644	2
3436642	0.08913019	0
2931142	0.08897037	0
3674591	0.088883206	2
1794505	0.088382915	2
2919553	0.087559804	0
3237274	0.08751502	2
3495356	0.087415576	0
3674621	0.087373674	2
2807152	0.08704662	2
3263087	0.086582124	2
3475923	0.0865069	0
3407018	0.08645259	1
2248591	0.08605369	0
2855433	0.08506372	0
3410247	0.08496745	0
3049121	0.084916286	0
3621239	0.08479034	2
3879517	0.08433613	0
3368360	0.0842311	0
2881083	0.083771184	0
2833576	0.08343093	2
2777903	0.0830038	2
3733185	0.08251959	0
1257438	0.08198016	0
3657232	0.08176733	0
3675506	0.08172443	0
2664214	0.081382774	0
544880	0.08135249	0
3290853	0.08104806	0
3745888	0.080382586	1
3573493	0.08033365	0
3623899	0.08031576	2
3465901	0.08029403	1
3410306	0.08019721	2
2667523	0.080183215	0
3702711	0.08010802	2
3652048	0.07963022	0
3420725	0.07960778	1
3651015	0.07955035	0
3276790	0.079121694	1
