pmcid	score	relevancy
3834987	0.37392953	0
2892615	0.36031875	0
3833481	0.3173995	0
3656631	0.31055018	0
1915650	0.3096076	0
3320390	0.29665762	2
3614649	0.29518935	2
2611962	0.2867642	0
3764358	0.28602955	0
3894143	0.2821826	0
3490473	0.28043726	0
3280186	0.27934694	0
3423911	0.27240607	0
3403064	0.26732633	0
3172973	0.26658073	0
2868875	0.26607823	0
3858699	0.26010987	0
2751738	0.25888515	0
3820174	0.2568881	0
3420609	0.25563148	0
3166438	0.25262076	0
3264568	0.2498481	0
3622393	0.24887529	0
3821148	0.24592806	0
2793241	0.24579468	0
3755437	0.2447738	0
3562534	0.24176963	0
3517187	0.24043375	0
2807864	0.23881403	0
3833581	0.23694745	0
3570032	0.23681223	0
3654939	0.23446491	0
3764340	0.23435062	0
2546470	0.23024581	0
3610089	0.22990386	0
2628121	0.22871917	0
3848723	0.22815235	0
3139154	0.22641456	0
3718246	0.22632323	0
3196037	0.22451553	0
3741014	0.22270526	0
3555597	0.22208215	0
3759076	0.22133622	0
3858693	0.22080424	0
3500135	0.22023082	0
3208924	0.22007962	0
2980628	0.2189842	0
3735335	0.21839003	0
3582858	0.21747838	0
3513310	0.21666384	0
1940253	0.21627419	0
2246109	0.21585862	0
3619691	0.21497451	0
3423950	0.21318924	0
3572577	0.21279018	0
1373644	0.211501	0
3119861	0.2110862	0
3670647	0.21097799	0
3532966	0.21059264	0
3023428	0.20833474	0
3709274	0.20738748	0
3871751	0.20644346	0
3895790	0.20622927	0
3601044	0.20591809	0
3252294	0.204644	0
3037323	0.20399673	0
2626929	0.20316286	0
3524713	0.20243758	0
3835511	0.20128639	0
3616977	0.20011185	0
3876310	0.19987816	0
3086328	0.19949116	0
3686177	0.19904114	0
3429097	0.19871171	0
3548379	0.19855762	0
3432784	0.19798757	0
2790183	0.19796103	0
3385264	0.19699217	0
3150871	0.19664341	0
3705145	0.19629058	0
3861848	0.19566399	0
3098519	0.19508605	0
2773587	0.19354697	0
3096572	0.19337739	0
3561083	0.19251862	0
3129533	0.19251402	0
3193647	0.19232002	0
3445230	0.1921552	0
3751786	0.19209419	0
2526427	0.19197284	0
514562	0.18923095	0
3153296	0.18915597	0
3504250	0.18911096	0
3598739	0.1881371	0
3678211	0.18728843	0
3478569	0.1870694	0
3182973	0.18675238	0
3664409	0.18639854	0
3309321	0.18619601	0
3730206	0.18570246	0
3328151	0.18535306	0
3853354	0.18506745	0
2710506	0.184458	1
3498670	0.1837033	0
3104373	0.18344915	0
2631524	0.18303217	0
3542889	0.18281123	0
3664413	0.182247	0
3371349	0.18189338	0
2989524	0.18164043	0
2898546	0.18086271	0
3299659	0.18053356	0
3691589	0.17974181	0
3202504	0.17863393	0
3705276	0.17781797	0
3506020	0.17719485	0
2769323	0.17698757	0
1852908	0.17677811	0
3613646	0.17644288	0
2654866	0.17631355	0
60006	0.17567575	0
3227226	0.17555462	0
3883066	0.17554861	0
3487217	0.1755316	0
3690644	0.17548531	0
3120665	0.17539246	0
3622375	0.1753699	0
2901953	0.17500424	0
1253520	0.17487006	0
3162835	0.17482881	0
3614776	0.17468199	0
2984268	0.17430924	0
3582863	0.17429063	0
2360667	0.17416283	0
1634849	0.17412855	0
2363948	0.17403471	0
3377918	0.17369872	0
3162908	0.17324463	0
3384944	0.17283273	0
3508655	0.17278904	0
3325748	0.17263553	0
3152527	0.17258045	0
3495043	0.17190593	0
3429034	0.17174295	0
3876621	0.17144619	0
2953609	0.1706931	0
3777312	0.1699949	0
2474607	0.16989516	0
2929215	0.16973749	0
1550245	0.16952412	0
3457722	0.16946551	0
3585303	0.16944882	0
2941760	0.16901284	0
2908646	0.1686797	0
3411405	0.1686457	0
3509705	0.16847417	0
3519056	0.1684734	0
3383503	0.16835602	0
3472230	0.16827027	0
3112366	0.1676816	0
2742518	0.16743284	0
2850859	0.16712126	0
3162880	0.16704497	0
3080839	0.16687073	0
3177918	0.16654406	0
3589868	0.1664542	0
3062973	0.16582437	0
3708351	0.1658021	0
3851840	0.16543707	0
2687896	0.16532335	0
3205552	0.16530451	0
2824958	0.16530386	0
3814995	0.16499554	0
3837720	0.1646248	0
2799065	0.16460812	0
3027454	0.16420397	0
3660485	0.16373567	0
3528951	0.16344333	0
3734632	0.1630705	0
2213654	0.16298062	0
1282576	0.16285402	2
3364074	0.16255653	0
3085505	0.16213815	0
2867996	0.16212511	0
2615281	0.16210252	0
3385313	0.16195059	0
3806512	0.16190544	0
2039785	0.16182438	0
2538503	0.16179773	0
2630300	0.16163467	0
3451906	0.16161907	0
3640972	0.16148183	0
3143727	0.16131032	0
2726480	0.16109256	0
3569902	0.16063355	0
2769397	0.16062458	0
1564027	0.15971816	0
2644696	0.15952861	0
2783048	0.15938878	0
3347913	0.15930116	2
3214849	0.1591643	0
3157089	0.1590432	0
3166293	0.15901351	0
2902147	0.15883254	0
3259499	0.15869278	0
2862042	0.15806307	0
2874766	0.15798913	0
3599747	0.15775385	0
2672132	0.1576405	0
3880707	0.15748484	0
3159754	0.15656067	0
2547099	0.15628307	0
3443435	0.15621886	0
3491320	0.15575218	0
3407708	0.15556191	0
3519073	0.15540625	2
2875668	0.15506633	0
3051097	0.15505584	0
2769324	0.15496294	0
2781812	0.15452462	0
3664389	0.15431872	0
3098861	0.1541934	0
3434906	0.15397418	0
3566383	0.15339017	0
3353247	0.15323949	0
3635998	0.15303692	0
3582688	0.15256715	0
3409992	0.15200795	0
3642086	0.15199998	2
3242647	0.15174784	0
3683169	0.15158167	0
3851743	0.15122849	0
1952062	0.15122591	0
3141494	0.15106915	0
2361073	0.15081102	0
3662609	0.15054217	0
324409	0.15041065	0
3087163	0.15028054	0
3728529	0.15026218	0
3318181	0.15025671	0
3738323	0.15012978	0
3212602	0.15009484	0
2656546	0.1500918	2
3169986	0.14992435	0
2238755	0.14977048	0
2542391	0.14975873	0
3291884	0.1496406	0
3337488	0.14933406	0
3863660	0.14926633	0
2014743	0.149265	0
3879517	0.14907289	0
2914369	0.14898296	0
3671311	0.14897136	0
356919	0.14896436	0
3479060	0.14882071	0
2797745	0.14881681	2
3829277	0.14856885	0
3833342	0.14830592	0
3513847	0.14802632	0
3825941	0.14729036	0
3040303	0.14655122	0
3532725	0.14634947	0
3706882	0.14617664	0
3130976	0.14582561	0
3161921	0.14580092	0
3543894	0.14471263	0
3849315	0.14454605	0
3150268	0.14387226	0
3562202	0.14365548	0
3194020	0.14360476	0
2924303	0.14332886	0
3145562	0.14293289	0
3349957	0.14282599	0
3452305	0.14261049	0
3488469	0.14249477	0
3679720	0.14241555	0
2821515	0.1421748	0
1343569	0.14200632	0
3540892	0.14198497	0
3809224	0.14193918	0
3477371	0.1417364	0
3471260	0.14167581	0
3400672	0.14156798	0
3271466	0.14074455	0
2670265	0.14065196	0
2938289	0.14045481	0
2684151	0.14020522	0
3257462	0.1398535	0
3686063	0.1397845	0
1464382	0.1396444	0
3191597	0.13959108	0
3199913	0.13954903	0
3111561	0.13949442	0
2366049	0.13943523	0
3309222	0.13930361	0
1592488	0.1389116	0
3206387	0.13868253	0
2507714	0.13863404	0
3101743	0.13861595	0
2780663	0.13857129	0
3872045	0.13856742	0
3878268	0.13828577	0
3298218	0.13827425	0
3808096	0.1382144	0
2527426	0.13780467	0
3662989	0.13773102	0
3644772	0.13771898	0
3565928	0.13766974	0
2688588	0.13744901	0
3891157	0.13743992	0
3533610	0.13714728	0
3517365	0.13681138	0
2810606	0.13679962	0
3546191	0.1360269	0
3870447	0.1359131	0
3756130	0.13569605	0
2904543	0.13556312	0
2988177	0.13549758	0
2843859	0.13522899	0
3351973	0.13506147	0
1824728	0.13504331	0
