pmcid	title	abstract	body	relevancy
2767137	6.8645973	3.744971	4.2276134	2
3818784	6.1706824	5.1155205	4.1484537	0
3531039	6.0530357	3.8868136	3.3814723	0
3730194	5.880624	3.2212787	2.1493616	0
3888003	5.73588	3.651627	2.7644367	0
3502786	5.483896	3.468837	2.8973048	0
3693925	5.1575823	3.287338	3.2614865	0
3543180	5.050345	3.7535205	3.6714742	0
2270857	4.907723	2.3888977	3.4608717	0
3712208	4.9066563	0.27310872	4.682302	0
3003679	4.86514	2.6579576	2.120831	0
2848680	4.831476	0.10977873	0.10977873	1
2790738	4.7650175	0.15055321	2.4246824	0
3002375	4.5240555	2.7924478	3.3863008	2
3477658	4.318918	2.497779	2.6007323	0
3400924	4.213045	0.1198472	2.2920103	0
3337595	3.990173	2.8682098	3.165017	0
2803824	3.918509	0.13666278	1.7606401	0
2822794	3.913097	2.099907	2.9535995	1
2769416	3.7281232	0.085612915	0.085612915	0
3261233	3.6514316	1.8632704	1.3392946	0
3812827	3.343947	0.05089351	2.3000581	0
2366155	2.0886714	1.2826482	0.017665803	0
2884455	0.9321188	7.346918	0.9321188	2
2908674	0.61377823	0.61377823	0.61377823	2
3097809	0.5972263	0.5972263	3.472818	2
3369119	0.55617684	0.55617684	0.55617684	1
3099610	0.5468801	0.5468801	0.5468801	2
2588583	0.5401699	4.659066	4.397461	0
3430087	0.49575874	0.49575874	3.1906414	2
2766886	0.47786078	0.47786078	5.6392097	2
3361201	0.46293828	0.46293828	0.46293828	2
3215545	0.45256978	4.031091	2.747227	0
3719296	0.45211878	4.2281575	0.45211878	1
3614797	0.4505367	0.4505367	0.4505367	1
1198256	0.4467514	3.7132285	4.439179	0
3625880	0.4453068	0.4453068	2.5870845	0
3866077	0.431759	3.2137	2.9288538	0
3205660	0.4246878	0.4246878	0.4246878	2
3151451	0.4209697	0.0	0.0	0
3628456	0.4131179	0.4131179	0.4131179	2
3019596	0.40441582	3.7385905	2.8499112	2
3014817	0.38693413	0.38693413	0.38693413	2
3480933	0.3860009	0.3860009	0.3860009	0
2766898	0.3776963	0.3776963	2.8218558	2
3825977	0.3718972	3.4247453	3.9269333	0
3052620	0.36875966	0.36875966	3.8117256	1
2963752	0.3622993	0.3622993	0.3622993	2
3364650	0.36196798	0.36196798	3.3827946	0
3780706	0.36143062	3.1177063	2.7654693	2
156624	0.3597893	0.3597893	0.3597893	0
3531040	0.354466	0.354466	0.354466	0
3237206	0.35281304	0.35281304	0.35281304	0
3787639	0.35229668	0.35229668	0.35229668	0
3415088	0.35121897	0.35121897	0.35121897	0
3424655	0.3457067	4.051897	2.834042	0
3419394	0.34351963	0.34351963	3.1725476	0
3043563	0.34306252	0.34306252	2.9381073	0
2941598	0.33898324	0.33898324	0.33898324	2
3148597	0.33155838	0.33155838	0.33155838	2
3015361	0.33058	0.33058	0.33058	0
3687153	0.32714573	0.32714573	0.32714573	0
3163653	0.32606074	0.32606074	3.6167383	0
3821232	0.32536072	0.32536072	0.32536072	0
2693868	0.32300475	4.786836	4.2685695	0
3662739	0.32085946	3.4867237	2.3922431	0
3444845	0.3201514	0.3201514	3.4013288	1
3162982	0.31964093	0.31964093	4.155574	0
3335639	0.31953207	0.31953207	0.31953207	0
2800936	0.3191451	0.3191451	3.920789	2
3825982	0.3191435	0.3191435	4.2053638	0
3604837	0.31624568	0.31624568	0.31624568	0
3348033	0.31127363	2.9782984	2.0068321	0
3596679	0.3106122	0.3106122	0.3106122	0
3719271	0.31052548	3.247459	3.9425855	0
2640409	0.3072241	2.842402	2.5318842	0
3015801	0.30490077	4.1657414	3.7448258	0
3094260	0.3039755	4.181441	2.3972442	2
3180421	0.30382547	3.413686	2.8742049	0
3000417	0.30199906	2.9816442	2.9173462	0
3539596	0.30023673	0.30023673	0.30023673	0
3728876	0.2999153	0.2999153	0.2999153	0
3407432	0.29990527	0.29990527	0.29990527	0
3749061	0.29972082	0.29972082	4.4782286	0
3283056	0.29938847	0.29938847	2.1607385	0
2700683	0.2964177	4.497021	2.9111025	2
3398080	0.29533988	3.320382	3.859053	0
2938513	0.29425392	0.29425392	3.627844	1
3100577	0.2924746	0.2924746	3.4894476	0
2926674	0.29181674	0.29181674	0.29181674	0
3522359	0.29151985	0.29151985	2.2730572	1
2726514	0.2880838	0.2880838	2.6270273	2
3350117	0.28636643	0.28636643	3.8477514	0
2806401	0.28627723	3.818272	2.7966075	2
3261489	0.28531334	0.28531334	2.4585278	0
3745887	0.28373775	0.28373775	2.9207668	0
2963121	0.28337494	3.5184968	2.9606116	2
3719309	0.28269154	0.28269154	0.28269154	0
3733704	0.2825019	0.2825019	4.451185	0
3848245	0.2805001	3.081483	2.59595	0
3066713	0.2794025	0.2794025	0.2794025	2
3789904	0.27743173	3.8523319	3.4377184	0
3789311	0.27666336	0.27666336	2.9133556	0
2816301	0.2764984	0.2764984	0.2764984	2
3493838	0.2756682	0.2756682	0.2756682	1
3862308	0.27550697	0.27550697	2.9679615	0
3043439	0.27530324	3.8457668	2.9104676	0
3549390	0.27468702	3.731117	3.647908	0
2990894	0.27353713	0.27353713	0.27353713	2
3097598	0.27248418	4.6351576	2.7766929	0
3519057	0.27241927	3.572874	2.7260106	0
3659468	0.27036002	0.27036002	0.27036002	0
3502812	0.27032214	5.0953617	4.65508	0
2700241	0.2702217	0.2702217	2.9954674	2
3747426	0.27011544	0.27011544	0.27011544	0
3507754	0.2699784	0.2699784	0.2699784	0
2930290	0.2697735	0.2697735	0.2697735	1
3742155	0.26909593	0.26909593	0.26909593	0
3437081	0.26897973	0.26897973	0.26897973	0
3298201	0.26837113	0.26837113	0.26837113	0
2809077	0.26618573	3.905884	0.26618573	2
3348525	0.26594278	0.26594278	0.26594278	0
2948321	0.2657677	0.2657677	0.2657677	0
2804732	0.2650733	3.4351716	2.58881	0
3205541	0.26392812	0.26392812	0.26392812	2
3097688	0.26388717	0.26388717	0.26388717	0
3634207	0.26316154	0.26316154	3.4349008	0
3329089	0.2612101	0.2612101	0.2612101	0
3783812	0.2607663	0.2607663	0.2607663	0
2744771	0.26045495	3.1944432	3.43647	0
2700674	0.2598077	2.7386184	3.1033006	0
2649930	0.25944105	0.25944105	2.1864996	2
459232	0.25849113	2.669889	3.3117235	0
3335711	0.25784302	4.4183197	2.5519795	0
2938501	0.2566248	3.1845512	4.121146	0
3304266	0.2533257	0.2533257	2.821047	0
3671678	0.25274155	0.25274155	2.2591143	0
2737786	0.25271365	4.206478	3.9019794	1
3030804	0.2523608	0.2523608	1.9067657	0
3728878	0.2518949	0.2518949	3.288845	0
3236393	0.25129145	0.25129145	1.8261126	0
2718206	0.25122443	0.25122443	2.6051779	1
3789895	0.25026	0.25026	0.25026	0
2700584	0.24987024	0.24987024	0.24987024	0
3139186	0.24952054	0.24952054	2.7527308	0
3702243	0.24819854	0.24819854	0.24819854	0
3649179	0.24793582	0.24793582	0.24793582	0
3818613	0.24784625	0.24784625	0.24784625	0
3314562	0.24706562	0.24706562	1.8119122	0
3575620	0.24675786	0.24675786	2.072269	0
