pmcid	score	relevancy
3335556	0.31334704	0
3833587	0.30701616	0
3279489	0.2941736	0
3618104	0.28168443	0
3515415	0.2738973	0
3745931	0.27316147	0
2659845	0.2723449	0
2803987	0.26816553	0
2987954	0.26329494	0
3863515	0.2608524	0
3335608	0.26007468	0
2716679	0.2596362	0
3677011	0.25908744	0
2740015	0.25822285	0
3426013	0.25594485	0
3773459	0.25491133	1
3649648	0.2528004	0
3616125	0.25152057	0
3291424	0.25138882	0
3147240	0.24494562	0
2856542	0.24306802	0
3562643	0.24054195	0
3101915	0.23857829	0
3118368	0.2374024	0
3239171	0.23647165	0
3090107	0.23502664	0
3622346	0.23387726	0
3384962	0.23265702	0
2700593	0.23076765	0
2672273	0.22930072	0
3168459	0.22907038	0
3866318	0.22873092	0
2629964	0.22722656	2
2517969	0.22648427	0
3336243	0.22603075	0
3420763	0.22442171	0
2672212	0.2243475	0
1780052	0.22434601	0
3606484	0.22420728	0
2987927	0.22349438	0
2984325	0.22316197	0
2605761	0.22265683	0
2803937	0.22262272	0
2908659	0.22258207	0
3056330	0.22193705	0
3616029	0.22117028	0
3875701	0.22000143	2
3266655	0.2198157	0
3276928	0.21973129	0
3279506	0.21959811	0
3336229	0.2193175	0
3137810	0.21830364	0
2424060	0.21752149	0
3809936	0.2171335	0
3791839	0.21712428	0
3606122	0.2170891	0
3174928	0.21656588	0
3152527	0.21638428	0
2737789	0.21615995	0
2762186	0.216017	0
2988179	0.21568891	0
2672274	0.2156759	0
2830978	0.21499254	0
2698203	0.21498139	0
2518550	0.21493739	0
3163218	0.21489234	0
2900082	0.21465035	0
2771810	0.21459195	0
3732623	0.21415606	0
3117630	0.2138539	0
3853387	0.21359664	0
2904793	0.2132802	0
3299160	0.21317253	0
3108676	0.21265028	2
3423769	0.21236514	0
3803125	0.21211061	0
3542949	0.21196917	0
2918831	0.21139178	0
2700440	0.20998387	0
2245957	0.20914489	0
3876309	0.2089723	1
2211302	0.2087048	0
3527017	0.20817629	0
3619046	0.2081427	0
3368213	0.20760532	0
3880723	0.20754829	0
3350022	0.20723051	0
3341425	0.20694393	0
3488388	0.20684718	0
2908671	0.20571883	0
3542903	0.20485456	0
3789906	0.20471519	0
2827106	0.20453398	0
3751499	0.20285524	0
3563701	0.20259754	0
3258820	0.20224236	2
3502108	0.2019759	1
3658225	0.20183638	0
3003213	0.20160328	0
1112595	0.20144738	0
3126719	0.20081979	0
