pmcid	score	relevancy
3804998	0.27122247	0
3560765	0.2711359	0
3698044	0.27015924	0
3289835	0.26838052	0
2843635	0.2677593	0
2686635	0.26753515	0
3524703	0.26534098	0
3485580	0.26029417	0
3829860	0.25892007	0
3046346	0.25708255	0
3706726	0.25337443	0
2600818	0.25001064	0
3475301	0.24826325	0
3686329	0.24630502	0
3189692	0.24595004	0
3182010	0.24379078	0
3100218	0.2417171	0
3439340	0.240309	0
3213209	0.23918104	0
3430891	0.23912728	0
3395946	0.23728016	0
2920084	0.23712042	0
2994656	0.23619424	2
481084	0.2361605	0
2672393	0.2330752	0
3400886	0.23250285	1
3488421	0.230539	0
3534010	0.23008204	0
2762184	0.22916391	0
3722415	0.22911882	0
3560522	0.22807522	0
2769390	0.22783285	0
3573524	0.22610754	0
3597910	0.22594205	0
3305484	0.22551815	0
3781199	0.22521794	0
3804992	0.22386007	0
3406221	0.2234354	0
2605766	0.22285871	0
3879583	0.22266641	0
3548361	0.22086377	1
3808860	0.2195198	0
3363139	0.21873337	0
3402108	0.21852927	0
3284874	0.21698219	0
2329664	0.21630417	0
3653220	0.21605423	0
529263	0.21586673	0
3309367	0.21575554	0
2834574	0.21538194	0
3423950	0.21462928	0
3060997	0.21422589	0
3827665	0.2140813	0
3526878	0.21324442	0
2984268	0.21273628	1
2948674	0.21272421	0
3785342	0.21222585	0
3833481	0.21219517	0
3115304	0.2120903	0
3074312	0.21074721	0
2796066	0.21019405	0
3184474	0.20961472	0
3150839	0.20827591	2
3470296	0.20685008	0
2799065	0.20680532	0
3115284	0.20661288	0
2984544	0.20658201	0
1364522	0.20586567	0
3843310	0.20575707	0
2397008	0.20520948	0
3513220	0.2046548	0
3530518	0.20404115	0
3097155	0.20402847	0
3004089	0.20377654	0
2885253	0.20164034	0
3523553	0.20100486	0
2908877	0.2009953	1
2927504	0.20000842	0
3773423	0.2000012	0
3298461	0.19975919	0
3693614	0.19925623	1
1557854	0.19782856	1
3176485	0.19765055	0
3529422	0.1976292	0
1175898	0.19701889	0
3561741	0.19651388	0
3674472	0.19623473	0
2813527	0.1960965	0
2700076	0.19600472	0
3602640	0.19555038	0
3837720	0.19495001	0
2831203	0.19475798	1
2682450	0.19474664	0
1949812	0.1945501	0
3364663	0.19443777	0
3020341	0.19423229	0
2500042	0.1942222	0
3336925	0.19413103	0
2794498	0.19391225	0
3057238	0.19388534	0
3129113	0.19385222	0
3804449	0.19350305	0
2858136	0.19325122	0
3765128	0.19291611	0
2740084	0.19226843	0
3867894	0.19199775	0
3733708	0.19166827	0
3728339	0.19158404	0
3611601	0.19149819	0
3862719	0.1909166	0
149229	0.19086744	0
3349957	0.19075371	1
2387294	0.1906864	0
3866834	0.19065335	0
161802	0.19061959	0
3769617	0.1903701	0
1920553	0.19013251	0
2803848	0.18953565	1
3199890	0.1895231	0
2232040	0.18887478	0
3528076	0.18870372	0
3126789	0.18863873	0
3372001	0.18860544	0
3506731	0.18857156	0
2746805	0.18819436	0
3821450	0.18813364	0
2690064	0.18761778	0
3503948	0.186581	0
3093233	0.18615472	0
3166897	0.18596026	0
3624964	0.18559195	0
3849520	0.18535607	0
3606293	0.18528852	0
3701401	0.18512626	0
2767158	0.18499035	0
3600860	0.18489374	0
2686843	0.18481977	0
3328889	0.18481976	0
3829287	0.18473774	0
3821438	0.18452737	0
3670646	0.18411899	0
2561013	0.18407829	0
3358685	0.18398142	0
3658236	0.18386137	0
3858192	0.18374382	0
3438425	0.18346328	0
1832184	0.183447	0
2902483	0.18323603	0
2288603	0.18310273	0
3265521	0.18284687	0
2783070	0.18256174	0
3463068	0.18237245	0
3852524	0.18227804	0
2366049	0.18209203	0
3443996	0.18203485	0
3337248	0.18164486	0
3437511	0.18138418	0
2896347	0.18135348	0
1278504	0.1812521	0
3707411	0.18080926	0
2323545	0.18068856	0
2585689	0.18051344	0
2443793	0.18044484	0
2761388	0.18029885	0
3124981	0.18022802	0
3089911	0.18014108	2
3687249	0.18013571	0
3734736	0.18001045	1
3663371	0.1792453	0
2938497	0.17873006	0
3623748	0.17870861	0
3713559	0.1782618	0
3818750	0.17817527	0
3641992	0.17815004	0
3663595	0.17805105	0
2745137	0.17778775	0
2803864	0.17743196	0
2762252	0.17722157	0
3650297	0.17718558	0
3777757	0.17604199	1
2923106	0.17591357	0
3632177	0.17578807	0
3400887	0.17562678	0
3114312	0.17537607	1
3790330	0.17524698	0
3666207	0.17519465	0
3296432	0.1748629	0
3229010	0.17474443	0
2799006	0.17444935	0
3880166	0.17429298	0
3852134	0.17416935	0
3712269	0.1740607	0
3710245	0.17370151	0
2805656	0.17348099	1
3674470	0.17347954	0
3885848	0.17336199	0
395832	0.17335117	0
3653219	0.17312747	0
3080591	0.17280015	0
3180639	0.172787	0
3616987	0.17250033	0
156662	0.17222916	0
2625348	0.17207983	0
2851121	0.17207034	0
3641437	0.17200111	1
3547238	0.17174901	0
3783713	0.1717374	0
