pmcid	score	relevancy
3311001	0.35938194	1
3121590	0.33067334	2
2740160	0.23166467	0
2908802	0.22657424	0
3628471	0.22594854	0
3860673	0.22237413	0
2846859	0.2190399	1
1636036	0.20145532	1
3504246	0.19955394	0
3177884	0.19945222	0
3468117	0.19425605	2
3606293	0.18999147	0
2241764	0.18152604	0
3700455	0.18118794	0
2804570	0.1767157	0
3556292	0.1752061	0
3099090	0.17354092	0
3567954	0.17322761	0
3543893	0.16881123	0
2702886	0.16878162	1
3846152	0.1682346	0
3469334	0.16636437	0
3353295	0.16547363	0
3156508	0.16327883	0
2908659	0.1600781	0
3825967	0.15964375	2
3830836	0.15912718	0
3756167	0.15907918	0
3443655	0.15845913	2
3765128	0.15698145	1
3683417	0.15686496	0
2443117	0.15501069	0
3817744	0.15447864	0
3874942	0.15350814	0
3845240	0.15063725	0
3614728	0.15034014	0
3295333	0.14997597	0
3395946	0.14818461	0
3200117	0.1466314	2
2330057	0.14622316	0
2599801	0.14586312	0
3385320	0.14446694	0
3601504	0.14350238	0
3335538	0.14320342	0
3519056	0.14177258	0
3763677	0.14162594	1
2984407	0.1415486	1
3075144	0.14040028	0
3426908	0.14018677	0
3858746	0.1395298	0
2862020	0.13879439	0
3212934	0.1384439	0
3095784	0.13839513	0
3195765	0.13834566	2
2783087	0.13806097	0
2576249	0.13776942	0
2682450	0.13705721	0
2830180	0.1361191	0
2729309	0.13571648	0
2628097	0.13570696	2
2672271	0.1350687	0
2646708	0.13468516	0
2984347	0.1346175	0
3004513	0.13450389	1
2630294	0.13428202	0
2847818	0.133822	0
3580753	0.133579	2
3372001	0.13312358	0
3713330	0.1324452	0
3075827	0.132326	0
2745137	0.13188274	0
2648945	0.13152495	0
3443664	0.1309103	0
3500003	0.13051802	0
3115887	0.1300359	0
2895172	0.12977569	0
3227694	0.12947842	0
3712003	0.12923566	0
3876522	0.12918319	1
1525177	0.12917843	0
3852630	0.12854418	0
3571852	0.12799041	0
3489801	0.12700145	0
3113190	0.12687713	0
2989946	0.1266072	0
2705356	0.12659335	0
3649624	0.1264406	0
2656981	0.12632534	1
3572695	0.12612563	0
2584009	0.12510613	1
3704959	0.12492519	0
3162699	0.12477421	0
2898974	0.12423822	0
3220812	0.12409955	0
3369671	0.123993345	0
2672241	0.12347797	0
3631787	0.12344991	0
3878495	0.12192645	0
3377020	0.12146879	0
2653027	0.12110203	0
3714936	0.12079035	0
3841528	0.120601445	0
3665058	0.1205352	0
3134918	0.12038104	0
2920084	0.1200141	0
3679758	0.1199812	0
3463912	0.119490534	0
1892548	0.11943982	0
555568	0.11942272	0
3072006	0.1192953	0
2572606	0.1187452	0
3540647	0.118717425	0
2873547	0.11828848	0
2678982	0.11819513	0
2787203	0.11760753	0
3299191	0.11694233	0
3259121	0.11662893	2
3860030	0.1158317	1
3860647	0.11569532	2
3573792	0.115315676	0
2672256	0.11499491	0
2740038	0.114815034	1
3649561	0.114556044	0
2859736	0.114365324	0
3678496	0.11427943	0
3375193	0.11416196	0
3030803	0.11334049	0
3539461	0.113211505	0
3492965	0.11272686	0
3403857	0.11272551	0
3336885	0.112625144	0
3231714	0.112397976	0
3439380	0.112366654	0
3580349	0.112302296	0
3369416	0.112096906	0
3227160	0.11177869	0
3523895	0.11162644	0
3015846	0.11124241	2
3482687	0.10970278	0
3860017	0.10962547	0
3887575	0.10903623	0
3854980	0.10895387	2
3015416	0.10876024	0
3746438	0.108561166	2
3571614	0.10855915	0
2691511	0.10850954	0
3445248	0.10816743	0
2630936	0.107703075	0
3789895	0.10724542	0
2790738	0.10717786	0
3560757	0.10689374	0
2851121	0.10673263	0
3038405	0.10666782	0
2740354	0.10661319	0
2656964	0.10642006	2
2908657	0.106350705	0
2887775	0.10629729	0
2116997	0.1059589	2
3193642	0.10556458	0
3502811	0.105531394	2
3309632	0.10511945	0
3530728	0.10511908	0
3747026	0.10501411	0
3183542	0.104973525	0
1513559	0.1049263	0
3520687	0.10463993	0
3618906	0.10457023	0
3015800	0.10431676	0
3639802	0.1043072	0
2570216	0.1040679	0
3508535	0.10391321	0
2803864	0.10386628	0
3415800	0.10372804	0
3094002	0.10356617	0
3404028	0.10354156	0
3209998	0.10341162	0
2930595	0.10338629	0
2884449	0.10303557	2
3419663	0.10301528	0
2892435	0.102993995	1
343284	0.10292609	0
2967260	0.102895536	0
3556748	0.102525376	0
3291284	0.10204871	0
3700151	0.10180298	0
3253678	0.10173717	0
1564383	0.101432614	0
2813640	0.101395786	0
2820011	0.10126571	0
3419694	0.10125664	0
2553050	0.10100907	2
2848339	0.100876965	0
3379930	0.10061565	0
2202780	0.10026338	2
2989960	0.10017411	0
1635700	0.10001967	0
3555599	0.09992121	0
2740219	0.099916525	0
3141457	0.09974705	0
3601500	0.09965489	2
3681648	0.099134825	0
2657235	0.0986412	0
3108289	0.09861272	1
2821393	0.09854986	0
324410	0.098231666	0
2526417	0.09804271	0
3286878	0.097865574	0
3594917	0.097835526	0
3250652	0.097656764	0
3683414	0.0975694	0
2916002	0.09749164	0
2980723	0.0972181	0
3401818	0.0970285	0
3080336	0.096575424	0
3145084	0.09647799	0
2888359	0.09638783	0
3611603	0.096352056	0
2769322	0.09629406	2
3521404	0.0961912	2
3524783	0.09592754	0
3691890	0.09571751	0
3555553	0.09564841	1
3376597	0.09553236	0
3535134	0.09552929	0
2740088	0.095314	0
436062	0.0951539	0
3471445	0.095050916	0
3193634	0.094935596	0
2672220	0.09481328	0
3841531	0.09461464	0
1891108	0.094580315	1
3588206	0.09410544	0
3701680	0.09382846	0
481084	0.09375222	0
3490885	0.09350038	0
3591015	0.0933178	0
3342549	0.09330009	0
3144753	0.09325627	0
3413830	0.0928552	0
2375948	0.09282418	0
3357616	0.09275338	0
3132366	0.092394136	0
3137826	0.09225881	0
3214823	0.09192255	0
3107160	0.09176601	0
1618827	0.091738604	0
2835690	0.09171884	2
3678886	0.09142258	0
2881079	0.091405794	0
3159366	0.0909913	0
3880487	0.09093001	0
3833645	0.09072425	0
2974906	0.09047121	0
3892006	0.09037218	0
3292995	0.090202026	0
2988864	0.09007039	0
2724433	0.090052605	0
2740076	0.08989532	0
2672275	0.08952214	0
3728613	0.089071006	0
2765935	0.0889937	0
2567981	0.08889669	0
3423012	0.08869083	0
3601021	0.088688366	0
3000625	0.088548265	0
3764660	0.08819664	0
