pmcid	score	relevancy
3878174	0.5227509	2
3022319	0.44257852	0
2270822	0.43131584	2
2453113	0.4287769	0
2768737	0.42682394	0
3246139	0.40974703	0
3405392	0.40814593	2
3777352	0.3844948	0
2031887	0.38150367	2
3181873	0.38136002	0
3096313	0.35823375	2
3068880	0.35811454	0
2515901	0.3507084	2
3181770	0.34294233	2
3845061	0.33555967	0
2729295	0.33460358	0
3123969	0.33401415	2
3573983	0.33378622	0
3181900	0.33231458	0
2671777	0.322184	0
3443362	0.32101107	0
2951743	0.31054562	0
3267342	0.30992037	0
3032763	0.30517322	0
2656332	0.30350742	2
3195167	0.30180177	0
2921140	0.30101565	2
2738416	0.2997165	0
2914256	0.29821324	0
3122543	0.2976537	2
3375088	0.29670274	2
2889009	0.29618296	0
3665220	0.29581106	0
3449426	0.29554674	0
2796021	0.2945272	0
3142278	0.29349524	0
3810321	0.2913612	0
2724509	0.29094905	0
3235717	0.28893504	0
3146202	0.28865165	0
3477044	0.28780645	0
2918304	0.28654626	0
3181871	0.28641534	2
3662142	0.28585064	0
2590592	0.2845471	0
3350949	0.2827904	0
1716160	0.28068715	2
3622424	0.27684566	0
2820028	0.2753815	0
3821958	0.2742288	0
3883248	0.27195436	0
1858696	0.2703476	0
2695233	0.26955125	0
3468878	0.26681733	0
3181745	0.2666439	2
3549946	0.26570892	0
2170450	0.26534262	0
2732008	0.26518464	0
2094705	0.2649374	0
3745444	0.2645623	0
3012558	0.26370272	2
3461647	0.26179463	2
2865463	0.261473	0
3181876	0.26093385	2
2717212	0.26078153	0
2671773	0.26001236	2
2851027	0.25705343	0
3630936	0.25664958	0
3148928	0.25648156	2
3373552	0.25596574	2
1434505	0.25531474	2
3775057	0.2545021	0
3557457	0.25428095	2
2669860	0.25333115	0
3843012	0.2530576	0
3168091	0.25163266	0
1661590	0.24969392	0
2808471	0.24957632	0
3655224	0.24916445	0
549544	0.24884073	0
2970950	0.2486745	2
3448519	0.24852084	0
2877604	0.24695595	0
3502159	0.2467125	0
3038531	0.24466243	0
2235848	0.24171701	0
1851705	0.2414218	0
3031932	0.23998328	0
2656294	0.23981206	0
3446808	0.2387162	0
3195149	0.23836939	2
2566567	0.23828597	0
3081466	0.23728025	0
3493986	0.23665303	0
3420492	0.23648112	0
3279475	0.23496792	0
2861844	0.23436658	0
2881943	0.23367774	2
3687048	0.23241995	0
3292982	0.23145756	0
3658966	0.22985063	0
3560182	0.22972907	2
2089060	0.22945265	2
2966694	0.22916038	0
3665565	0.22906737	0
3833341	0.22906193	0
2515895	0.22879307	0
3670442	0.2281576	0
3146226	0.22730184	0
3859854	0.22713268	0
2871168	0.22696266	0
3161003	0.2267858	0
2628663	0.22662474	0
3488812	0.22473526	0
2768965	0.22257742	2
3181740	0.22118059	2
3565907	0.2211381	0
3568739	0.22094116	2
3742136	0.21989119	0
3485051	0.21960062	0
1693912	0.21903779	0
3839807	0.21897344	0
2515893	0.21823813	0
3833342	0.21784855	0
3419066	0.21733916	0
3181869	0.21629988	2
3181885	0.21589242	2
3863886	0.21580637	0
3315261	0.21551876	0
2773760	0.21549602	0
2745863	0.21469937	0
3503657	0.21421935	0
2987505	0.21398588	0
3682805	0.21370758	0
3573582	0.2133857	0
194858	0.21256201	0
3642018	0.21214944	0
3372078	0.21207096	0
2755164	0.21070431	0
2890872	0.21064308	0
3016314	0.20971525	0
3627470	0.20950744	2
2918299	0.20928262	0
2656315	0.20844342	2
3379960	0.20764291	0
3420417	0.20657799	0
3513220	0.20627505	0
2854084	0.20477682	0
3420378	0.20409483	0
3032179	0.20406015	0
3688436	0.2037568	0
3777354	0.20368361	0
2887642	0.20324966	0
3114818	0.20211911	0
3745928	0.20123398	0
2695217	0.20120548	0
3613594	0.20062546	0
3296346	0.20023334	0
3214546	0.19916944	0
3315257	0.19895428	0
3276432	0.19887476	0
2834624	0.19882295	0
2725270	0.1980958	0
3451744	0.19781238	0
1664563	0.19756047	2
3134924	0.1973635	0
3666389	0.19735283	0
3763571	0.19677992	0
3181767	0.19655578	2
3324881	0.19625883	2
3226531	0.19600469	0
317342	0.19564475	0
3446010	0.19529092	0
3771226	0.19479872	0
3666545	0.1941516	0
3181872	0.19304928	2
2656288	0.19295637	2
3560600	0.19216235	0
3440572	0.1906414	0
3125208	0.19015999	0
2246136	0.18926197	0
3079191	0.18918486	0
161797	0.18894212	2
3747020	0.1885327	0
3740266	0.18849075	0
3395405	0.18773226	0
3694900	0.18763845	2
