pmcid	score	relevancy
3108768	0.27060208	2
3852513	0.26898846	0
3403367	0.2620939	0
3213680	0.25633162	0
2813542	0.2552676	0
3764715	0.24711551	0
3459526	0.2466114	0
2939444	0.24562317	0
3459530	0.24380915	0
3030053	0.23608099	0
3604619	0.23402546	0
3132663	0.23323216	0
3542938	0.22766332	0
3538583	0.22654007	0
3351253	0.22256643	2
2275218	0.22195557	0
3879014	0.22112015	0
3284745	0.21873291	0
3719111	0.21642348	0
3831868	0.21530816	0
3759313	0.21402371	0
3219287	0.2125623	2
2827065	0.21233392	0
3544062	0.21154708	0
2636832	0.21136387	0
3671515	0.21115124	0
3682238	0.21039662	2
2847727	0.20906295	0
3827109	0.20640028	0
3109782	0.2062405	0
3590438	0.20538388	0
3009442	0.20525771	0
3692151	0.20496735	0
3714027	0.20441827	0
3564814	0.20347644	0
3132331	0.20241949	0
3109785	0.2016011	0
2919553	0.19948617	0
3206110	0.19901511	0
3692160	0.1989709	0
3457848	0.19832332	0
1664556	0.1981182	0
3669580	0.19756371	0
2672216	0.19721586	0
3744706	0.1956086	2
1896172	0.19431669	0
3741976	0.19349967	0
3521774	0.19317943	2
3099218	0.19297917	0
3408508	0.19283453	0
3745861	0.19205128	0
3030016	0.19200349	0
2981765	0.19146806	0
3741982	0.19060326	0
3544060	0.19000727	0
3008954	0.18993258	0
3016252	0.189502	0
3387629	0.18883966	2
3733961	0.18748695	0
3334801	0.18600868	0
3398309	0.18580835	0
3658351	0.18496214	0
2740114	0.18491146	0
3568885	0.18484962	0
3482082	0.18483023	0
3358057	0.18462679	0
3381498	0.18422335	0
2694628	0.18410772	0
2627994	0.18247113	0
3610459	0.18191504	0
3310988	0.1815506	1
3459528	0.18093443	0
2931142	0.18037377	0
3567877	0.18015708	2
3731174	0.18006508	0
3764714	0.17997818	0
3264875	0.17968662	0
2246195	0.1792783	0
3481392	0.1788174	0
3653878	0.17877905	0
3541200	0.17854017	0
3218045	0.1784393	0
2804019	0.17789678	0
3794566	0.17761302	0
3544059	0.1773198	0
3741978	0.17711982	0
3214570	0.17639619	0
2829407	0.17482297	0
2813126	0.1743555	0
3859511	0.17384252	0
3040426	0.17369209	0
3252509	0.17358343	0
3507066	0.17348148	0
3529430	0.17321506	0
3431061	0.17237872	0
3752485	0.17198078	0
3224471	0.17191777	2
3297526	0.17184632	0
270015	0.17173588	0
3314860	0.17116436	0
2561012	0.1701378	0
3692154	0.16985565	0
3657446	0.16983953	0
3326224	0.16975221	0
3245399	0.16941427	0
3465905	0.16934393	0
3495359	0.16756031	0
3215362	0.16742858	0
2904291	0.16739155	0
3263067	0.16686237	0
2672301	0.16674466	0
3362917	0.16673207	0
3408521	0.16670273	0
1181818	0.16618346	0
2813535	0.16580196	0
2664214	0.16553739	0
3741981	0.16519718	0
3271299	0.1647162	0
3409957	0.16468273	2
3643343	0.16434552	0
2831021	0.16429338	0
3161474	0.16421066	0
3218965	0.16365787	2
3161430	0.16337663	0
3597915	0.16324013	0
3354405	0.16320889	2
3215553	0.16281527	0
3108760	0.1626946	0
2772253	0.16264385	0
2991287	0.16259146	0
3390365	0.16245824	0
2174495	0.16226523	0
3790766	0.16195215	0
3507390	0.16159275	2
2990053	0.16100223	0
2672220	0.16070579	0
2944247	0.16010578	2
2000469	0.16003875	0
3705886	0.15998869	0
3764359	0.15987366	0
3704402	0.15942717	0
3616856	0.15941857	0
3303770	0.15924373	0
2822251	0.15894526	0
3598553	0.15888362	0
3388657	0.15875475	0
3008952	0.15855807	0
3021745	0.15834202	0
3843911	0.15779759	0
2813541	0.15744454	0
3614329	0.15732576	0
3198766	0.15678158	0
3689004	0.15660432	2
3712889	0.15655054	0
2784403	0.1561685	2
2813122	0.15544288	0
3784101	0.15520255	0
3854203	0.15486701	0
3847001	0.15469585	0
3162761	0.15379725	0
3410774	0.15368064	0
3263074	0.15346408	0
3576734	0.15341704	2
3816213	0.15334158	0
3519588	0.15298492	2
3302907	0.1529554	0
3309635	0.152486	0
3498671	0.15224676	0
2900097	0.15219858	0
3228372	0.15215243	0
3722436	0.1521502	0
3375727	0.15213788	0
3429832	0.15211612	0
3857284	0.152035	2
2859479	0.15195948	0
3684463	0.1516338	0
3425271	0.15136078	0
3614291	0.15108792	0
3658835	0.15106285	0
3806160	0.15062	0
3562196	0.15053634	0
3672626	0.1503844	2
3423821	0.15021904	0
2721942	0.15020019	0
3001704	0.14988285	0
3557149	0.14977935	0
2740110	0.14960612	0
3199906	0.14919204	2
3482079	0.14918807	0
3870642	0.14916648	0
3145992	0.14890565	0
2933468	0.1485901	0
1397863	0.14836392	0
3748779	0.14825165	0
3623618	0.14775649	0
3702703	0.14771163	0
2963769	0.14762099	0
2650979	0.14742619	0
3704968	0.14715078	0
3666368	0.14694636	0
2827048	0.14682879	0
3279503	0.1464639	0
3872153	0.146294	0
3558907	0.1461471	0
3263070	0.14613564	0
2894493	0.14604767	0
3580577	0.14585347	0
2783124	0.14563228	0
1065094	0.14535874	0
3857503	0.14513913	0
3548815	0.14507243	0
2783090	0.14505967	0
3665250	0.14479178	0
2847812	0.14477548	0
2856151	0.14473276	0
3644260	0.1446993	0
2824881	0.1444617	0
3784461	0.14439426	0
3219003	0.14372773	1
3658294	0.14352565	0
3527234	0.14342831	0
3871041	0.14329916	0
2686952	0.14326692	0
1906775	0.14278679	0
1175909	0.14273147	0
3621248	0.14244033	0
2740115	0.14238814	0
3071483	0.14230151	0
3505949	0.14173451	0
3296316	0.14132966	0
3015858	0.14122434	0
3153716	0.14087236	0
3845336	0.14084843	2
3556766	0.14075042	0
3459524	0.14072086	0
3544813	0.14066002	0
3600136	0.14041406	0
3245397	0.14041314	0
3362584	0.14033431	0
3147139	0.14019895	0
3363766	0.13996921	1
2652426	0.13933401	0
3484552	0.13902903	2
3580749	0.13901031	0
2984463	0.13870476	0
3572985	0.13850638	0
3245400	0.13808714	0
3771777	0.13806647	0
3833317	0.13803737	0
2760910	0.13799843	0
1397847	0.13783607	0
3258545	0.13777323	0
3198947	0.1375403	0
2632727	0.13746831	0
3771480	0.1372965	0
3047866	0.13729471	0
3866344	0.13698232	0
3659619	0.13694064	0
2131561	0.13681021	0
3845721	0.13659653	0
2811934	0.13657506	0
3373077	0.13654302	0
1885430	0.13621242	0
