pmcid	score	relevancy
3546453	0.29465467	1
3403367	0.28417486	0
3542938	0.23915909	0
2687656	0.23448153	2
3439936	0.23020694	0
3808756	0.22106224	2
3671282	0.19615407	0
3863508	0.1960081	1
1375236	0.19465992	0
3420510	0.18839069	1
3262532	0.18642415	1
3532807	0.17606878	0
2987328	0.17369108	1
3194612	0.17245658	2
2518148	0.17197853	0
2901610	0.17074431	0
3564269	0.17006129	2
2390549	0.16882221	1
2738311	0.16810796	2
3866685	0.16687843	2
2929636	0.16657475	0
1459118	0.1655803	2
1397847	0.16463006	0
2174495	0.16446866	0
3764715	0.16428208	0
3834698	0.16142143	0
3459526	0.16094248	0
3279511	0.15821858	0
2650979	0.15784651	2
3571903	0.15760432	0
3551686	0.15609045	1
2474584	0.15527298	0
476739	0.15463103	0
3193674	0.15373398	0
2829599	0.15248242	0
3045886	0.15189695	1
2874920	0.15174754	0
3879014	0.1517202	0
2930659	0.15093976	0
3853164	0.1500515	2
2211766	0.1499405	2
3544059	0.14986216	0
3808267	0.14880374	0
3640983	0.14657447	0
3221223	0.14620492	0
2936411	0.14553405	0
3446146	0.14479391	0
3827830	0.14339173	2
3019058	0.14210296	2
3120985	0.1418387	2
3163221	0.14181405	0
3548373	0.14142856	0
3492078	0.13999541	0
3263063	0.13969478	0
3099202	0.1390478	2
2763717	0.13750151	1
3878216	0.13740838	1
3700967	0.13548863	0
3482070	0.1351792	0
3334666	0.13456005	0
2813651	0.13444829	0
3132017	0.13434152	2
3327025	0.13419546	1
1887527	0.13410105	0
3436642	0.13367257	0
3495356	0.1336243	0
3512775	0.13328585	2
2913530	0.13310671	0
3674621	0.13225475	2
3674591	0.1321647	2
2807152	0.13196833	2
1794505	0.13107438	2
3237274	0.13096058	2
2931142	0.1306849	0
2878411	0.13056557	0
3407018	0.1303842	1
3263087	0.13030371	2
2248591	0.12983643	0
2919553	0.12969743	0
3621239	0.12961675	2
2833576	0.12706631	2
3368360	0.12683386	0
3475923	0.12587973	0
3049121	0.12538162	0
2855433	0.12420018	0
2777903	0.123480655	2
3410247	0.12341855	0
2664214	0.12319743	0
3879517	0.12307481	0
2881083	0.12256918	0
3657232	0.12236559	0
3745888	0.12164879	1
3675506	0.12067576	0
3410306	0.12054946	2
1257438	0.12015819	0
3573493	0.12013023	0
3465901	0.11979321	1
2667523	0.11941387	0
3733185	0.11921895	0
3733956	0.11912816	0
3420725	0.119059145	1
3276790	0.11899201	1
2726516	0.118863985	0
2811979	0.11881908	0
3651015	0.11878255	0
3652048	0.11851164	0
3610196	0.11827831	0
3623899	0.118166514	2
3702711	0.11747981	2
3651279	0.11744248	2
3459702	0.11729155	1
3224515	0.11708542	1
3780631	0.11701495	0
3481929	0.1164348	0
2627812	0.11639005	0
3256981	0.11638709	0
2822250	0.11628927	1
3290853	0.11564747	0
17815	0.1156209	0
3512873	0.11523922	0
2859367	0.115210004	0
3480806	0.11494486	0
3262783	0.114342965	0
2526068	0.1142628	2
3276022	0.11399654	1
3138087	0.11396269	2
3457724	0.11349747	0
3087414	0.113236785	2
544880	0.11308294	0
2856385	0.11283914	2
3008954	0.112818934	0
3307463	0.1127262	2
3334646	0.112104	0
3132014	0.11189883	2
3682271	0.111886546	0
3734688	0.11180808	0
3751269	0.111536086	2
3278252	0.111533545	0
3177362	0.11067615	2
2592818	0.11016729	0
3614293	0.10995841	0
3340295	0.10907002	0
3838810	0.10879594	0
1397863	0.108675085	0
3573972	0.10866181	0
3321529	0.10827646	0
3166803	0.10777443	0
3405457	0.107301734	0
3465905	0.107231274	0
3824558	0.107134245	0
1065341	0.106981225	2
3183691	0.106436044	0
3115637	0.10642935	0
3764949	0.10605038	0
2615276	0.10571663	0
2542358	0.10554964	0
3342722	0.10532784	0
3775397	0.10524827	0
3762519	0.10523955	0
3085104	0.1052325	0
2206392	0.104567125	0
3135110	0.10451581	1
3177938	0.10439629	2
400510	0.10436588	0
2769281	0.10435771	0
3334060	0.10372317	2
3343432	0.10306553	2
3546840	0.102990925	0
3851743	0.102900356	0
3561694	0.102849156	1
3364667	0.10276909	2
3194619	0.102554575	0
3218868	0.10255014	0
3794566	0.102272116	2
3044791	0.10175282	2
2374473	0.101724856	2
3446004	0.10065123	0
3239336	0.10039827	2
2974748	0.10038484	0
3351712	0.1003702	0
1174953	0.10010605	2
2722012	0.100102104	2
1236920	0.10002166	0
2592791	0.09998678	2
2412895	0.09934788	0
3853897	0.09922392	0
3819262	0.09898822	0
3273064	0.09891933	0
2732791	0.09847037	2
2588570	0.09844773	0
3658292	0.09842054	0
3482079	0.098323524	0
3446153	0.09823481	0
3652052	0.09807046	0
3046515	0.098001055	2
3614763	0.09779392	0
526283	0.097572066	0
3699701	0.09748171	0
3290840	0.09710607	0
3615941	0.09686467	2
2569912	0.09671233	0
3424871	0.096685514	1
1869029	0.09645455	0
2117019	0.09636298	0
3193787	0.09629617	0
3042616	0.09618123	2
2729276	0.0957547	0
2740249	0.095690645	0
2884453	0.09567836	0
3509389	0.09551702	0
3820459	0.09543269	0
3146930	0.09539837	0
3170900	0.09534982	0
2196251	0.09534471	0
3616816	0.09506089	2
3667088	0.0945836	2
2856380	0.0944388	0
2769330	0.094402045	0
3228372	0.094251804	0
3275113	0.094246596	1
2740245	0.09386872	0
2906497	0.093367316	0
3317086	0.09330893	1
3241370	0.092881314	2
3672677	0.09279877	0
3848592	0.0927213	0
3232111	0.092594735	0
1779422	0.09259258	2
2685829	0.09253326	0
2214826	0.09229257	2
2799065	0.092266515	0
3511164	0.092187904	0
3589375	0.092050254	2
149382	0.09199537	0
2562358	0.09188363	0
2787058	0.09180535	0
3146905	0.0917587	0
3839844	0.09157786	2
3334080	0.09144308	0
3295660	0.091289446	1
3420570	0.0912814	2
3222266	0.091150306	0
