pmcid	score	relevancy
3521943	0.589958	1
2732778	0.5622635	2
3363120	0.4932148	1
3003207	0.48600423	1
3175197	0.4693526	1
3763110	0.4682621	1
3699850	0.4682587	1
3288944	0.4647576	2
3288934	0.46069312	2
3286741	0.46039018	1
3715496	0.45795313	1
3513321	0.4566725	2
3695091	0.44645888	1
3412677	0.43434024	2
3196709	0.4310764	1
3715530	0.42296535	1
3437999	0.4204269	1
3698429	0.41728052	1
3855836	0.41261643	1
3782666	0.4113166	1
3128257	0.4112927	1
3444435	0.40859354	1
2912863	0.39732698	1
3750659	0.39598596	1
3206464	0.39458773	0
3363119	0.39265123	1
3188476	0.38189197	1
3572313	0.38037044	1
3626175	0.37663645	1
2760710	0.3731355	0
3404172	0.36593634	1
3109311	0.36365566	1
3423676	0.3615996	1
3584835	0.359022	1
3600188	0.3578438	1
3844264	0.35608798	1
3493301	0.35353926	2
2980629	0.35042688	1
3687862	0.34812298	1
3746052	0.3463513	2
3797929	0.3442111	0
3804476	0.34061176	1
3326694	0.33880585	1
3694451	0.33750844	1
2903953	0.33650792	1
2768446	0.33074343	1
2627450	0.32942548	1
2910034	0.3292164	0
2772987	0.32873437	2
3630305	0.32733777	1
3662099	0.3242163	0
2862176	0.324014	1
3141699	0.32310703	1
3513841	0.32183072	1
3172658	0.320941	1
2920711	0.32076788	1
2852697	0.3203417	1
3600192	0.31847903	1
3493738	0.31798017	1
2719082	0.31772688	1
3124030	0.31615344	1
3405341	0.3153525	1
3474461	0.31371182	1
2040155	0.3130785	1
3005213	0.31127542	2
3521933	0.3076854	1
3401934	0.30710194	2
3666221	0.30709505	2
2762046	0.3068859	2
3584831	0.30526513	2
2876274	0.3048806	2
3365671	0.30302358	1
2837058	0.30118138	1
3644489	0.29937768	1
3848546	0.29896504	1
2741116	0.29876658	1
3015866	0.29767224	2
3098790	0.2951856	1
3848543	0.29497993	1
280655	0.29295328	1
3678072	0.2923129	1
3628258	0.29227924	1
3015910	0.29212552	0
3302104	0.2919097	1
2771154	0.29032934	1
3026616	0.2901397	1
1626073	0.2894998	1
3286557	0.28850785	1
3533100	0.28765377	1
2905323	0.28626353	1
3646699	0.28444344	0
3572815	0.28382027	1
1079798	0.2827519	1
3437782	0.28211904	1
3303534	0.28022024	1
3600036	0.27911606	1
3806499	0.27865192	1
2423373	0.27773097	1
3015657	0.27651355	1
3254205	0.27637753	1
3176243	0.27612275	1
2760573	0.27555344	1
1386670	0.27536955	0
3324920	0.27504247	1
3584840	0.2750422	1
3101231	0.27388906	1
3359430	0.2725995	1
3733694	0.2724371	1
3319995	0.27211878	1
3353298	0.27184328	2
419354	0.27140802	2
3341484	0.27114603	1
3432824	0.27109835	1
3697959	0.2705681	0
3226355	0.26898405	1
3015883	0.26720297	1
2409350	0.26715678	1
3243860	0.26649666	0
2990396	0.26597068	2
2840014	0.26588362	2
3337865	0.2646476	1
3512482	0.26413718	0
3048199	0.26365492	1
3367154	0.2633906	2
2527302	0.26194793	1
3523539	0.2618844	1
3123829	0.2592216	0
3141693	0.25892782	0
3661963	0.25816193	2
2850516	0.25813302	1
2817804	0.25571445	2
3395314	0.25521392	2
3214684	0.25358883	0
3544271	0.2522215	0
3001711	0.25079912	1
3680425	0.24986061	1
3030791	0.2498357	2
3649645	0.24842171	1
3630304	0.2483203	1
3019601	0.24788137	1
3407452	0.24618286	2
3425978	0.24567702	1
2914265	0.2455088	1
3230830	0.24500316	1
3625595	0.24466099	1
2925815	0.24461934	2
2777911	0.24382034	2
3630306	0.24246122	1
3365666	0.24243394	1
3877609	0.24222079	1
3597902	0.24181272	1
3518095	0.24033242	1
3281354	0.23989356	1
3130970	0.2380144	2
2359986	0.2378318	0
2515291	0.23768014	1
2359923	0.23553619	1
3235582	0.23460147	1
3649181	0.23454288	1
2988858	0.2327724	1
3414059	0.23263943	2
3288909	0.23225322	1
3070260	0.23216921	1
3700488	0.23200437	1
3797560	0.23172066	1
3224925	0.23078392	2
3353167	0.22961386	2
3048090	0.22916515	2
3123296	0.22869653	0
1619718	0.22836477	1
3481244	0.22709137	2
3782725	0.22633475	1
2691665	0.22582026	2
3731471	0.2256955	1
3881926	0.22537746	1
1374667	0.22489505	0
3698887	0.22429176	1
2670000	0.22374828	1
3388327	0.22346883	2
1847830	0.2233036	0
2726128	0.22327472	1
2828397	0.22254089	1
3257138	0.22230726	1
2688344	0.22207454	1
3535726	0.22206017	1
2386495	0.22108741	1
3782665	0.21940283	1
3880905	0.21773526	1
3572359	0.21625166	1
3056415	0.2161533	1
3782668	0.21519077	1
3299364	0.21421145	1
3797946	0.21347302	1
2981839	0.21272196	1
2876299	0.21237363	1
2736982	0.21149912	1
3083058	0.2112467	1
3666422	0.20901325	2
3423677	0.20750725	2
3234125	0.20741487	2
2837291	0.20731452	1
3734930	0.20666921	1
3288939	0.20645572	1
3469395	0.20534517	0
3335362	0.20463309	2
3580935	0.20430952	1
3223940	0.20356783	2
1853078	0.20322984	1
2687766	0.20234294	1
2797493	0.2013476	0
3475687	0.20004517	1
3890483	0.19956572	1
2627155	0.19904763	1
3531940	0.19841208	1
2923788	0.19717814	1
3056219	0.19669524	1
3234123	0.19667602	1
2988711	0.19605163	1
2876297	0.19567227	1
2818151	0.1952674	1
3288921	0.19427533	2
3201938	0.19404435	1
2892687	0.19346441	1
3142516	0.19337183	0
3304081	0.19309412	1
3180600	0.19298477	2
3095252	0.19206731	1
3746151	0.191772	0
3623842	0.1916407	1
2324103	0.19107136	1
3371901	0.19021863	1
2394323	0.18819422	1
3760125	0.18787174	1
2453007	0.18758437	1
2526433	0.18676999	0
2518080	0.18640223	1
3515435	0.18624964	2
3429751	0.18498114	1
2259331	0.18469906	1
3731514	0.18422237	1
3417875	0.18418005	1
3011290	0.18340887	1
2791478	0.18325397	2
3829387	0.18299666	1
2729239	0.1827908	1
3851139	0.18257503	1
3180665	0.18232638	1
3843547	0.18179406	2
2492852	0.18167093	1
3457043	0.181132	1
2929423	0.18051524	0
2688666	0.17922738	1
3180149	0.17918311	2
2852601	0.17917128	1
2779445	0.17838922	1
2839999	0.17764536	1
3876602	0.1773472	1
2386133	0.17669669	1
3429824	0.1761417	1
2678864	0.17595272	2
2927604	0.17542532	0
3479943	0.17533317	1
3720855	0.17532705	1
3410368	0.1751886	2
1097718	0.17444919	1
3520596	0.17389171	2
2633324	0.17239973	1
2628170	0.17208064	1
2966613	0.17169312	1
2220024	0.17137992	0
3607964	0.16983667	0
2940217	0.16944337	0
3618050	0.16906801	1
2397406	0.16890219	0
2840002	0.16805954	2
3730092	0.1671861	0
3203034	0.1669428	1
3363118	0.1667548	2
2695684	0.1653181	1
2610029	0.1649619	1
3286732	0.16477679	1
3678056	0.16465583	1
2837297	0.16424689	1
3310994	0.1615419	0
3247868	0.16047667	2
3603485	0.15976802	1
3653932	0.15872411	1
3123646	0.1583102	1
270054	0.15818761	1
2735811	0.15800531	1
3890001	0.15760823	1
3492653	0.15749656	1
3288931	0.15616317	2
3112117	0.15610689	1
3326977	0.15472476	1
3015544	0.15401	2
3712156	0.15356666	1
2840009	0.15355082	2
3855980	0.15304868	1
3288920	0.15280658	1
3504424	0.15277009	2
3363060	0.15251063	0
3726236	0.15159106	1
2566573	0.15153408	1
2687647	0.15129022	1
2972238	0.1512653	1
3363130	0.15107463	2
2994888	0.15059936	1
3077743	0.15015626	2
3797933	0.14963418	1
3776656	0.14953676	0
3837083	0.1493236	1
3491231	0.14920835	2
3304079	0.14812364	1
3586510	0.1479625	1
2813652	0.14765067	1
3417891	0.14671144	1
3703684	0.14490497	1
2860392	0.1448159	1
3075165	0.14463308	1
2752792	0.14439628	1
3016028	0.14438044	2
3618006	0.14433917	1
3564572	0.14412929	1
3122101	0.14390862	1
3363056	0.14300834	1
2994792	0.14218292	1
3530430	0.14202297	1
2843649	0.14194922	1
3858234	0.14136119	0
3407736	0.14123844	2
2702373	0.14119086	1
2488397	0.14113648	1
1910602	0.140416	1
2769428	0.13989113	1
3355924	0.13953958	1
2564833	0.13917562	1
2999595	0.13863218	1
3710774	0.13859223	2
3265630	0.13841048	2
2848203	0.13824907	0
3751852	0.13795087	1
3015622	0.13647373	1
3180598	0.13600989	2
2714567	0.13580087	0
3234159	0.13531014	1
3746135	0.13524733	1
3014836	0.13518198	1
3545331	0.13512	0
3457959	0.13501482	1
3108663	0.13490425	0
2542395	0.13453469	2
2459162	0.13336122	0
