pmcid	score	relevancy
3783373	0.24685374	0
3403857	0.23905969	0
3378939	0.2292819	0
3490930	0.20824884	0
3229010	0.2055062	0
3408279	0.20108864	0
3800611	0.19281994	0
3134893	0.17712711	0
2944142	0.17710303	0
3136022	0.17689238	0
29099	0.17622948	0
3350272	0.17581126	0
3737464	0.1753631	0
3280326	0.17411181	0
3508267	0.17129377	0
3297481	0.17023487	0
3502762	0.16972071	0
3884585	0.16656832	0
2773603	0.16410618	0
3114312	0.164053	0
3151459	0.16321188	0
3654159	0.1631851	0
2770492	0.16182467	0
3445056	0.16048548	0
3833473	0.16024923	0
3152174	0.16009769	0
3475065	0.16009359	0
3201889	0.15947779	0
3481392	0.15900593	0
2831203	0.15722248	0
3702522	0.15709224	0
2880141	0.15669294	0
2981764	0.15578376	0
3117824	0.15513088	0
3228382	0.15313248	0
2740283	0.1526601	0
3019363	0.1510183	0
3445178	0.1498723	0
2840592	0.1490354	0
2809071	0.1488696	0
3524703	0.14842488	0
2746805	0.14654869	0
3888331	0.14598358	0
3556865	0.14491741	0
3740609	0.14453268	0
481084	0.14417696	0
3438443	0.14364378	0
2868039	0.1419333	0
2630936	0.1414029	0
2999990	0.14071605	0
2740083	0.14029892	0
3813689	0.13941678	0
3701368	0.13939777	0
1869027	0.13861106	0
3088008	0.1384776	0
3249314	0.13846391	0
3016754	0.13809611	0
2646334	0.13807088	0
3590516	0.1378012	0
3176909	0.13643113	0
3099599	0.13612741	0
3032252	0.13599683	0
3488505	0.13592543	0
3600275	0.13584585	0
3218168	0.13573	0
3385398	0.13563848	0
2740203	0.13555579	0
3227238	0.13506968	0
3278935	0.13421872	0
3161953	0.13420215	0
3318096	0.13361529	0
3106393	0.13353941	0
3046346	0.13351439	0
3200050	0.13349035	0
3660491	0.13307318	0
3716027	0.13293347	0
2990839	0.13215043	0
1564177	0.13210899	0
2827708	0.13200614	0
3789896	0.13145939	0
3142495	0.13142033	0
3683414	0.13140307	0
3628464	0.13111776	0
3441877	0.13096921	0
3468804	0.13087316	0
3893488	0.13058853	0
3350058	0.13034257	0
3601985	0.1302989	0
3519078	0.12988637	0
3833481	0.12975992	0
2884462	0.12910742	0
3731672	0.12906292	0
3047867	0.12868638	0
2672291	0.12865813	0
3131249	0.1285919	0
2464577	0.12775017	0
3183693	0.12704325	0
2700595	0.12695189	2
2640105	0.12665425	0
3269350	0.12641263	0
3298221	0.12620862	0
3690066	0.12593198	0
2769272	0.12576771	0
3160387	0.1253545	0
2914369	0.12514928	0
3503657	0.12506872	0
3803125	0.12489946	0
3460160	0.124774285	0
3717529	0.12474068	0
3369968	0.12461085	0
3030031	0.12360876	0
3074312	0.123335764	0
3815000	0.12301421	2
3596397	0.12235949	0
3579052	0.12183357	0
3566748	0.121711865	0
3658250	0.12156915	0
3716954	0.12148035	0
1262688	0.12138555	0
2740362	0.12132844	0
3035020	0.12102353	0
3096433	0.12081442	0
3087249	0.12067971	0
3542904	0.12063722	0
2884457	0.12002378	0
3883189	0.11995927	0
3296419	0.11970585	0
3352042	0.11953603	0
529263	0.11932166	0
3606293	0.11930379	0
3049979	0.118941434	0
3674281	0.118241884	0
2864213	0.118019	0
3395851	0.117912136	0
3821438	0.117903195	0
3020346	0.11766463	0
3657989	0.117610134	0
2799065	0.11724862	0
2780978	0.11714982	0
3198307	0.117043145	0
3855950	0.116448194	0
3680202	0.11616691	0
2651849	0.11585161	0
3713559	0.1157105	0
3786647	0.115559	0
3683416	0.11501097	0
3878578	0.11495213	0
2045103	0.11482965	0
2796009	0.11444225	0
3532763	0.11425638	0
2808564	0.114122584	0
2881008	0.11406742	0
2621382	0.11385097	0
3463834	0.113593966	0
3019028	0.1132071	0
3792648	0.11316596	0
3162719	0.11308095	0
3209994	0.113008015	0
3622390	0.11273399	0
3145084	0.11262556	0
2783145	0.11255899	0
3817744	0.112218425	0
3190446	0.11174541	0
3339080	0.11168933	0
3591424	0.11145763	0
3084516	0.11144516	0
3097554	0.11112602	0
3530752	0.11069911	0
1564285	0.11062768	0
3858710	0.110508755	0
2526386	0.110415176	0
2845354	0.11038429	0
3867956	0.11036665	0
3827002	0.11015967	0
2669599	0.11015331	0
2903702	0.11000136	0
3879218	0.10999482	0
3079137	0.109876074	0
3420418	0.109779045	0
2803987	0.1097224	0
2923106	0.10956131	0
549194	0.10943424	0
3787892	0.10938443	0
2769230	0.109174915	0
3700028	0.109005935	0
2798987	0.10890081	0
3785344	0.1088169	0
3724982	0.10872304	0
3298206	0.10858316	0
3104365	0.10830665	0
2586017	0.10787002	0
3334811	0.10774175	0
3670572	0.10772937	0
3210944	0.10759167	0
3108430	0.10753918	0
3336925	0.10748413	0
3214507	0.107442126	0
2803848	0.10723617	0
3611601	0.10720014	0
3080591	0.10704886	0
3313019	0.10704761	0
3748403	0.10703954	0
3110132	0.106842816	0
2805656	0.10672008	0
3656684	0.10651055	0
3702088	0.10642521	0
2770424	0.10641388	0
3215148	0.106394805	0
3350175	0.10631006	0
3513082	0.105992064	0
3339250	0.105695456	0
3407696	0.105530016	0
3159366	0.10552049	0
3846942	0.10549306	0
3358685	0.105473205	0
3821409	0.10546246	0
3257427	0.10542632	0
3671311	0.10526942	0
3307233	0.105233625	0
3461628	0.10522746	0
3658236	0.105204426	0
2630042	0.105190985	0
3487213	0.10509251	0
3682927	0.10503414	0
3432784	0.104976855	0
2703212	0.10497444	2
3445848	0.1049708	0
3174929	0.10495761	0
2932941	0.10495351	0
3342800	0.104767986	0
3448377	0.104700275	0
3361242	0.104665965	0
2884306	0.104645304	0
3146127	0.104573496	0
1379660	0.10438759	0
3132699	0.10412248	0
3161469	0.10395097	0
2892692	0.1037676	0
2672445	0.103605375	0
2828973	0.10352085	0
2709971	0.103470586	0
3840843	0.10325335	0
3391847	0.103235774	0
2838839	0.103196174	0
3101765	0.10311134	0
2584014	0.10304732	0
2769357	0.10286437	0
3249876	0.10284176	0
3681230	0.102759615	0
3130357	0.10268373	0
3513220	0.10263044	0
3603057	0.102532186	0
3231948	0.102389045	0
3866926	0.102348834	0
2585011	0.10218331	0
3844346	0.10213345	0
3294966	0.10186054	0
3721662	0.101800196	0
3470955	0.10176845	0
3784800	0.10132977	0
2772239	0.10128195	0
1471781	0.10125831	0
3164420	0.10110248	0
3315648	0.10105068	0
3500003	0.1009552	2
3847957	0.10089095	0
2762828	0.10088494	0
2827811	0.10081447	0
3707323	0.10069755	0
3275864	0.10062991	0
3303750	0.10062063	0
2447610	0.10058897	0
3161023	0.10025302	0
3658215	0.10021529	0
2936728	0.09995783	0
3299143	0.099953964	0
3150839	0.09990269	0
3062852	0.099811755	0
3507669	0.09980605	0
3521421	0.09973077	0
3296568	0.09927228	0
3104543	0.099259675	0
3696274	0.09925005	0
3790688	0.098991156	0
3012456	0.09872112	0
3773105	0.09857001	0
3047890	0.09848846	0
2613898	0.098440856	0
3205509	0.09839485	0
3637146	0.09838056	0
3538055	0.09830368	0
3438866	0.09809497	0
2575601	0.09798149	2
3277072	0.097961806	0
3115304	0.097887516	0
3653222	0.09783906	0
3544655	0.097835325	0
3717585	0.09769142	0
3647378	0.09767664	0
3015282	0.09767518	0
3520695	0.097589806	0
3014823	0.09740658	0
2206502	0.09732177	0
107839	0.09725812	0
3766144	0.09711203	0
3858701	0.09710977	0
3693903	0.09710229	0
2931126	0.097012594	2
2729252	0.09701023	0
3486003	0.09698137	0
3530860	0.09672185	0
3658225	0.09671966	0
3349957	0.09664181	0
1318453	0.096628875	0
2799007	0.09657079	0
2838368	0.09652207	0
3437511	0.09649798	0
3490471	0.09635436	0
2672275	0.09635405	0
3420645	0.09627926	0
2776010	0.096202165	0
3673360	0.0961441	0
2771966	0.096113145	0
3539576	0.09610208	0
2824935	0.09596846	0
3168397	0.095952034	0
3507127	0.095867686	0
3445143	0.09581637	0
3775059	0.09581093	0
3189474	0.09578364	0
3177920	0.09573389	0
3775182	0.09573233	0
3529636	0.09527458	0
3310979	0.09508693	0
3219031	0.09497519	0
3746782	0.09492897	0
2892657	0.09490094	0
3635693	0.09489206	0
2933597	0.09480971	0
3777687	0.094767585	0
3855955	0.09473251	0
3704402	0.0944967	0
3050831	0.09428485	0
2265298	0.09411272	0
3359154	0.094077945	0
3637053	0.09395741	0
545051	0.09390912	0
2987957	0.09381538	0
2783055	0.09381322	0
3322213	0.09364343	0
3322205	0.09318835	0
3621241	0.09307147	0
3766511	0.09306329	0
3498785	0.09280074	0
3777203	0.09272724	0
2805652	0.09272003	0
3168363	0.09250876	0
3074289	0.09249316	0
3851625	0.092485294	0
2747390	0.0924601	0
2938500	0.09242387	0
3311869	0.092211545	0
3809444	0.092155196	0
3190516	0.0919864	0
2687607	0.091934346	0
2844281	0.091755606	0
3783713	0.091738485	0
3858775	0.091562994	0
2717454	0.09139577	0
3401663	0.09138294	0
3377381	0.09136396	0
1513152	0.09131398	0
2267796	0.091240644	0
1363725	0.091122575	0
3687619	0.09090203	0
3867464	0.09051999	0
3658867	0.09022886	0
1618807	0.090126656	0
3674020	0.09010705	0
2147654	0.08969033	0
3407707	0.08965405	0
3522109	0.089417584	0
2835683	0.08932468	0
2729248	0.08924443	0
2783161	0.08915187	0
3820257	0.08890656	0
3180639	0.08884063	0
3402108	0.088828385	0
3837720	0.08878831	0
3228391	0.08847823	0
3513100	0.08847325	0
3512802	0.08841686	0
3137829	0.088412136	0
2566562	0.088361695	2
2775881	0.08835806	0
2938505	0.0882998	0
3854280	0.08820986	0
3489389	0.087860584	0
3598830	0.08785325	0
3841499	0.08782668	0
3222084	0.0877543	0
3087248	0.087712295	0
1892021	0.087703645	0
3322924	0.08767557	0
3460159	0.087566845	0
3012832	0.08754365	0
3347854	0.087524936	0
3841921	0.087518565	0
3663595	0.08744051	0
2515421	0.0872465	0
3318243	0.087225944	0
3447204	0.08694983	0
3123003	0.08692847	0
2581654	0.08689189	0
3521814	0.086829394	0
3599979	0.08668919	0
3278869	0.08655714	0
3599047	0.08653817	0
3495359	0.08652642	0
533866	0.0864263	0
3657937	0.08633288	0
3391848	0.08622402	0
3519054	0.08577811	0
3819693	0.08539584	0
3625557	0.08529566	0
3096030	0.08525203	0
3891415	0.08525047	0
3679720	0.08524775	0
3270922	0.0850689	0
2936928	0.08506604	0
3526886	0.08501361	0
3337491	0.085007645	0
3290118	0.08482943	0
3787395	0.08482547	0
2995772	0.08474718	0
3587422	0.08463827	0
3141720	0.08461762	0
3317851	0.0844877	0
3485871	0.084458254	0
2884448	0.08439003	0
3275944	0.08414434	0
3470992	0.084140204	0
3601021	0.084067374	0
2846852	0.084044576	0
3135508	0.08399505	0
3332324	0.08384391	0
2909783	0.08377333	2
3766066	0.083744235	0
2366049	0.08373942	0
3591047	0.083732575	0
3404272	0.083600506	0
3363141	0.083599694	0
3551493	0.08358945	0
3038405	0.0835003	0
3205504	0.083499156	0
2206250	0.083442695	0
3409966	0.08342073	0
3459436	0.0833452	0
3673816	0.08331101	0
3068877	0.0832406	0
3587797	0.08323625	0
2936738	0.08312792	0
3785341	0.08311468	0
2940087	0.08310345	0
3858805	0.082894154	0
3438736	0.08271169	0
2366074	0.08268553	0
2799006	0.08267209	0
2887185	0.08266127	0
2629178	0.08260619	0
2536546	0.08244371	2
2293963	0.08230907	0
3517627	0.082156606	0
3329083	0.08214933	0
3279636	0.08201165	0
3118210	0.08197179	0
3591379	0.08187048	0
3748686	0.08179482	0
3263469	0.081694394	0
3691890	0.0816703	0
3540379	0.08164105	0
3272537	0.08162253	0
3395154	0.081585415	0
2745137	0.081439905	0
3162712	0.081411235	0
3310640	0.08130173	0
3139355	0.081259854	0
3333701	0.08116615	0
3486974	0.08106413	0
3483324	0.080921486	0
3565892	0.0809066	0
3018993	0.08090394	0
3567954	0.080831856	0
3756870	0.080789156	0
2911700	0.08071935	2
3766325	0.080520086	0
3519051	0.08049816	0
2823031	0.080459654	0
3353641	0.08037706	0
3626248	0.080281414	0
2687896	0.08013105	0
3329897	0.08007985	0
3115303	0.08006839	0
3190470	0.08000402	0
3767218	0.07987832	0
3517556	0.07982313	0
1550819	0.07972918	0
3611075	0.079704046	0
3653219	0.07961173	0
2917402	0.07952305	0
3395161	0.079393014	0
3697989	0.079383716	0
3674474	0.07934567	0
3317371	0.079344444	0
3299167	0.079314075	0
2817660	0.07916614	0
3846883	0.07913259	0
2671939	0.079128765	0
3400421	0.079125285	0
3519002	0.07906851	0
3469334	0.0790614	0
3649915	0.07896108	0
3504280	0.078939594	0
3674472	0.07890567	0
3556306	0.07886374	0
2682455	0.07874345	0
2880806	0.07870679	0
2686862	0.07867385	0
3528076	0.07864832	0
2769463	0.078644276	0
3130360	0.0786247	0
3530757	0.07856595	0
2726499	0.07845909	0
2987855	0.078350686	0
2615777	0.07828801	0
3298257	0.07820661	0
2822189	0.07819301	0
3606768	0.07817512	0
3451906	0.07804913	0
3866834	0.07804134	0
2921050	0.07804133	0
2686332	0.078021735	0
3022864	0.07799573	0
3445107	0.077982545	0
3093235	0.0779628	0
3313444	0.07785566	0
2686872	0.07774851	0
3488881	0.077702954	0
3600860	0.077636525	0
2769363	0.07747905	0
