pmcid	score	relevancy
3632492	0.27008244	2
3425034	0.26682588	2
3232573	0.2635612	2
3005218	0.25556502	2
3749082	0.2486934	2
2687814	0.24396491	2
3446097	0.23872523	2
2526417	0.23377651	2
3162786	0.21694429	2
3097588	0.21102434	2
3259313	0.2080281	2
3194761	0.20796686	2
2769330	0.20593576	2
3891393	0.20444629	2
3625593	0.20249811	2
3247765	0.20177226	1
3580901	0.20100176	0
2807148	0.20069541	2
3809217	0.19402431	2
1852903	0.1918246	2
3598686	0.18821083	2
3370327	0.18809938	2
2804020	0.18453321	0
2646726	0.17980883	1
3573789	0.17787236	2
3734005	0.17736275	0
3490505	0.1765546	1
2799065	0.17617637	1
3289979	0.17511189	2
3465542	0.16987269	0
3569638	0.16777709	2
2908875	0.1677467	2
3385618	0.1638263	2
2831247	0.16344695	2
3122094	0.16094653	0
2828460	0.16066235	2
3294360	0.15970483	0
3163180	0.15943791	2
3819680	0.15808746	2
2831897	0.1579495	1
3722906	0.15778393	0
3564025	0.15451613	2
2908435	0.15443	2
3102615	0.1537334	2
3282974	0.15278739	2
3752485	0.15186231	0
3264881	0.15063402	2
3094683	0.14803317	2
3292802	0.14783917	2
3012841	0.14779139	0
3020335	0.1453689	2
3715333	0.142246	0
3235783	0.14145102	2
3564105	0.14130479	1
3808853	0.14060226	2
1906775	0.13738999	0
3469389	0.13704273	1
3838481	0.13454849	2
3707411	0.13223863	0
3575318	0.1319436	0
3734755	0.13164942	2
3152732	0.13008688	0
3425032	0.12980883	2
3888612	0.12924872	2
3891082	0.12842295	0
2859338	0.12733714	0
2570823	0.12657787	0
3025344	0.12639889	0
2771826	0.12557381	0
3350175	0.12523034	0
2438311	0.12493284	0
3266188	0.1247189	0
2856380	0.1244783	0
3819682	0.1242901	2
2940168	0.123643346	0
3033903	0.12339243	0
3354466	0.1223051	0
2801629	0.122260675	0
3826559	0.12195003	2
3403954	0.121648	0
3505571	0.12146354	0
3679720	0.12107214	0
3727182	0.120527565	0
3783481	0.120205395	0
3403367	0.12018912	0
3446146	0.11989413	0
3487198	0.11929373	2
3349147	0.11852497	0
1852294	0.11835405	0
2644320	0.118239515	0
2784504	0.11803373	0
3555598	0.11783688	0
3649697	0.11763047	0
3466869	0.11723334	2
3771485	0.11717758	0
3891079	0.116866104	0
3576294	0.116582125	0
2804003	0.11623736	0
3524099	0.116171144	0
3885191	0.11600129	0
3025967	0.11561919	0
3415795	0.11516769	0
3423821	0.11504207	0
3147130	0.11404432	0
3891065	0.11395803	0
3214171	0.11395449	0
2737781	0.11389373	2
3065056	0.11362356	0
3052582	0.11304636	0
3327020	0.11265391	0
2824878	0.11236376	0
3533951	0.11208303	0
442117	0.111840576	0
3565923	0.11177058	0
2965574	0.11166588	0
3517571	0.111442946	0
2630042	0.11069238	0
3555236	0.11064629	0
3086146	0.10957393	0
2827807	0.10924252	0
3844236	0.109143205	0
3317255	0.10892482	0
2709962	0.108820885	0
3495262	0.10873388	0
2911467	0.10861839	0
3006050	0.10859633	0
3120998	0.10826143	2
2838910	0.10818816	0
3195172	0.10779559	0
3891391	0.10755408	0
2526401	0.107467584	2
2893369	0.1073709	2
3334646	0.10728877	0
2615375	0.10673744	0
503388	0.105855145	0
