pmcid	score	relevancy
3108768	0.40500456	2
3852513	0.39453048	0
3403367	0.3888861	0
3213680	0.38090035	0
2813542	0.37608033	0
3459530	0.3623374	0
2939444	0.36183313	0
3459526	0.36171368	0
3764715	0.3614006	0
3030053	0.34817955	0
3604619	0.34346563	0
3132663	0.34148872	0
3542938	0.33527157	0
3538583	0.33461204	0
2275218	0.3321963	0
3879014	0.32857725	0
3351253	0.32705206	2
3719111	0.32391652	0
3284745	0.32142863	0
3831868	0.31684828	0
3759313	0.31423593	0
3219287	0.31391624	2
3544062	0.31376603	0
2636832	0.3134943	0
2827065	0.31263328	0
3682238	0.31065854	2
3671515	0.3104313	0
2847727	0.30728424	0
3827109	0.30685687	0
3109782	0.30601272	0
3009442	0.30441555	0
3692151	0.30104133	0
3564814	0.3009658	0
3714027	0.3009175	0
3132331	0.300228	0
3109785	0.29920557	0
3590438	0.29882404	0
2919553	0.29599082	0
3457848	0.29429978	0
3692160	0.29355088	0
2672216	0.29251	0
3206110	0.2906915	0
3669580	0.29048145	0
3744706	0.29012612	2
1664556	0.28804758	0
1896172	0.28743398	0
3408508	0.28654575	0
3099218	0.28385824	0
3521774	0.2831741	2
3741976	0.2829859	0
3745861	0.28267518	0
3008954	0.28223357	0
3544060	0.2819264	0
3030016	0.28036636	0
3387629	0.2801939	2
2981765	0.27972102	0
3016252	0.2790024	0
3741982	0.27863702	0
3334801	0.27839532	0
3733961	0.27818683	0
3398309	0.2756962	0
3568885	0.274235	0
3310988	0.27172303	1
2694628	0.2711727	0
3358057	0.2706761	0
2627994	0.27064067	0
3658351	0.27059102	0
3381498	0.27009144	0
3482082	0.2699432	0
2740114	0.26849544	0
2931142	0.26802948	0
3481392	0.2676323	0
3264875	0.2674779	0
3567877	0.267311	2
3610459	0.2672229	0
3764714	0.26704556	0
2246195	0.2664348	0
3541200	0.26533777	0
3653878	0.26526633	0
3459528	0.2650231	0
3218045	0.26306182	0
3741978	0.2627036	0
3731174	0.2623451	0
3794566	0.26143816	0
2804019	0.26052192	0
3507066	0.25964612	0
3544059	0.25956517	0
2829407	0.25922832	0
3214570	0.2590272	0
