rank, pmcid, score
1, 3424654, 0.7039203
2, 3622346, 0.6977096
3, 3336229, 0.67690986
4, 3488388, 0.6722011
5, 2828091, 0.6688514
6, 3562643, 0.6556813
7, 2700440, 0.65520376
8, 2868875, 0.6541388
9, 3603620, 0.64443034
10, 3849794, 0.64287627
11, 3378931, 0.6378161
12, 3665183, 0.6286126
13, 2987954, 0.61624676
14, 3469364, 0.58531517
15, 2783080, 0.57930195
16, 3090107, 0.5689625
17, 2365966, 0.5638224
18, 3793491, 0.55342644
19, 1791015, 0.553196
20, 2732080, 0.5531104
21, 2776156, 0.5520619
22, 3335656, 0.54764616
23, 2997507, 0.54503983
24, 2808565, 0.5421895
25, 3174928, 0.54127705
26, 3350152, 0.5411833
27, 2917397, 0.5360213
28, 2848228, 0.53513414
29, 3833587, 0.529271
30, 2245957, 0.5273984
31, 2572041, 0.52364427
32, 3838821, 0.5190454
33, 3580369, 0.5183525
34, 2765762, 0.51713645
35, 3114546, 0.5152316
36, 3177926, 0.5117797
37, 2737789, 0.5101569
38, 3658216, 0.5044035
39, 3767585, 0.50338817
40, 3109347, 0.5031525
41, 2390549, 0.5030263
42, 3149114, 0.49870428
43, 2613409, 0.49781427
44, 3853387, 0.497712
45, 3102012, 0.49365562
46, 2937292, 0.49338344
47, 3829234, 0.4930806
48, 2474644, 0.49225572
49, 3488377, 0.49191228
50, 3113998, 0.49129623
51, 3129533, 0.4899422
52, 2790183, 0.4892333
53, 3816164, 0.48900262
54, 3199939, 0.48796713
55, 3249600, 0.4813616
56, 3502875, 0.48098108
57, 3733192, 0.4747105
58, 3123279, 0.47386724
59, 2222163, 0.47273222
60, 3532912, 0.4720944
61, 2778448, 0.46983072
62, 3383148, 0.46895307
63, 2211302, 0.4680765
64, 61035, 0.46795022
65, 3023754, 0.4666442
66, 2769306, 0.4651786
67, 3214682, 0.46418887
68, 3458412, 0.4638252
69, 1824744, 0.46341154
70, 2769330, 0.4629017
71, 2802381, 0.46288407
72, 3548361, 0.4621801
73, 3564029, 0.45902288
74, 2783065, 0.45783225
75, 3833481, 0.45764694
76, 3296424, 0.4570584
77, 3375193, 0.45670015
78, 1523371, 0.4545678
79, 3224531, 0.45431393
80, 3785339, 0.45247295
81, 3354470, 0.45075423
82, 2626575, 0.44999638
83, 3510933, 0.44907567
84, 3600286, 0.44859213
85, 2918849, 0.44830725
86, 3342549, 0.4481684
87, 3339740, 0.448058
88, 3159367, 0.44647118
89, 137260, 0.44526327
90, 3298218, 0.44490388
91, 2783131, 0.44441804
92, 3665239, 0.44420913
93, 3833471, 0.44219935
94, 2829597, 0.44190013
95, 2901606, 0.44162586
96, 3609679, 0.44074473
97, 3221187, 0.43901458
98, 3829227, 0.43829572
99, 3372338, 0.4370387
100, 3431055, 0.43597886
