rank, pmcid, score
1, 3663309, 0.4439026
2, 2938513, 0.4196774
3, 3018996, 0.4062267
4, 3097148, 0.39238542
5, 3632018, 0.39122546
6, 3285529, 0.38702983
7, 3502786, 0.386176
8, 3628469, 0.38075158
9, 3725171, 0.37566507
10, 3094313, 0.3727122
11, 2769376, 0.37237862
12, 3433556, 0.37217233
13, 3410093, 0.36856017
14, 3350117, 0.36778376
15, 2911400, 0.3658098
16, 3813776, 0.36491
17, 3779396, 0.36442053
18, 3250653, 0.36353332
19, 2941255, 0.36253
20, 2769297, 0.35874477
21, 3411373, 0.35857815
22, 2974991, 0.3585213
23, 2925354, 0.35786557
24, 2769305, 0.3547573
25, 3838988, 0.35456535
26, 3030803, 0.3539809
27, 2803799, 0.35232273
28, 2810601, 0.35190576
29, 3480933, 0.35037732
30, 3544608, 0.3496473
31, 3122097, 0.34836358
32, 3760260, 0.34766462
33, 3853387, 0.34577072
34, 2253550, 0.34487125
35, 1936994, 0.34422588
36, 3268705, 0.3438118
37, 2933122, 0.34323528
38, 2726498, 0.3426009
39, 2740156, 0.34248906
40, 2820011, 0.34167323
41, 3539596, 0.33916053
42, 3376497, 0.33869988
43, 3065056, 0.3370424
44, 3215995, 0.33668453
45, 3335664, 0.33474028
46, 3711740, 0.3327872
47, 2279110, 0.33252627
48, 2908657, 0.33214045
49, 3214511, 0.33007973
50, 3867925, 0.328952
51, 2892693, 0.32790655
52, 3745864, 0.3254547
53, 2705345, 0.32363802
54, 2732080, 0.32322758
55, 3123852, 0.32272157
56, 3681262, 0.32162157
57, 2397013, 0.32088876
58, 3351958, 0.31958494
59, 3551405, 0.31950107
60, 2702950, 0.31766146
61, 3814044, 0.3172828
62, 2799007, 0.31684324
63, 3598820, 0.3166351
64, 3726238, 0.31650782
65, 3016752, 0.31606442
66, 3195765, 0.31564528
67, 3878513, 0.315572
68, 3015425, 0.31259128
69, 2809077, 0.31065384
70, 3003679, 0.3099996
71, 3355033, 0.30863434
72, 1770937, 0.30849406
73, 3515935, 0.30844864
74, 3398082, 0.3079301
75, 2683798, 0.30791438
76, 1925057, 0.30787092
77, 2828091, 0.3078647
78, 3389893, 0.30748174
79, 3336915, 0.30747247
80, 3748403, 0.30727306
81, 3572695, 0.3071467
82, 3475026, 0.30704182
83, 2984297, 0.30682552
84, 3746057, 0.3038252
85, 3853607, 0.30378836
86, 2799065, 0.30179247
87, 3467437, 0.30167252
88, 3574659, 0.30115718
89, 3662733, 0.3001364
90, 3133999, 0.29947457
91, 3846936, 0.29943871
92, 3806164, 0.29689237
93, 3813746, 0.29688647
94, 2783137, 0.29605627
95, 3015484, 0.29591638
96, 3530760, 0.29562536
97, 3420076, 0.29411736
98, 3562643, 0.2940578
99, 2881437, 0.29399905
100, 3890736, 0.29380167
