rank, pmcid, score
1, 2740076, 0.8088092
2, 3676979, 0.71990114
3, 3596056, 0.6760091
4, 3433555, 0.6610422
5, 2467416, 0.656868
6, 2546372, 0.6538628
7, 3480933, 0.65200734
8, 3267065, 0.6197319
9, 3268705, 0.6150673
10, 2687673, 0.6133734
11, 3073784, 0.6103684
12, 3016819, 0.6009137
13, 2908657, 0.5975045
14, 3551405, 0.5852429
15, 2672271, 0.58325064
16, 3745864, 0.57944345
17, 3340971, 0.57274663
18, 3151403, 0.5698888
19, 2850845, 0.563977
20, 2803824, 0.5583079
21, 3649157, 0.5508053
22, 2799961, 0.53564036
23, 3304262, 0.53280854
24, 3575664, 0.53278416
25, 3123852, 0.53078073
26, 3016127, 0.52825373
27, 2967696, 0.52574426
28, 2783065, 0.5184002
29, 3355033, 0.5147429
30, 3846936, 0.5146531
31, 3259020, 0.5139458
32, 3628473, 0.51201314
33, 2827146, 0.5094628
34, 3888003, 0.5038071
35, 3125360, 0.49385038
36, 3030803, 0.49060947
37, 3407625, 0.4861514
38, 3600218, 0.48361573
39, 3649187, 0.48022366
40, 3015230, 0.4736445
41, 3663309, 0.47336605
42, 3350117, 0.47194797
43, 2810606, 0.47153717
44, 3445081, 0.4701461
45, 3600251, 0.46850392
46, 2887901, 0.46746373
47, 2827435, 0.46569318
48, 3636968, 0.4641099
49, 2896582, 0.46380946
50, 3726238, 0.46379238
51, 3629711, 0.46365136
52, 3016752, 0.46108094
53, 3533164, 0.4597902
54, 2828091, 0.45945844
55, 3363056, 0.45924532
56, 3855073, 0.45890668
57, 3874942, 0.4575283
58, 2878678, 0.45394462
59, 3785339, 0.45372424
60, 2014766, 0.45114782
61, 3548361, 0.45056587
62, 3015819, 0.44951284
63, 3083728, 0.4489966
64, 3833587, 0.4475512
65, 3134683, 0.44564608
66, 2881437, 0.44551763
67, 3418018, 0.44543582
68, 2615036, 0.4436277
69, 2943109, 0.4423695
70, 3666183, 0.4401984
71, 3015397, 0.43891728
72, 2442045, 0.43881974
73, 2808324, 0.43578452
74, 3075144, 0.4356241
75, 2844848, 0.43559393
76, 3611104, 0.4354706
77, 1523371, 0.43501082
78, 2740067, 0.43443778
79, 3214682, 0.43318158
80, 3838988, 0.43255627
81, 3003679, 0.43253577
82, 1936994, 0.4320127
83, 3349988, 0.43182996
84, 2737761, 0.4307294
85, 3502786, 0.427908
86, 2726498, 0.42680952
87, 3002374, 0.42624304
88, 3342549, 0.42616874
89, 3350059, 0.4254083
90, 3651279, 0.4242586
91, 3383148, 0.42346597
92, 3738361, 0.42319098
93, 3015382, 0.42172518
94, 3526876, 0.42092732
95, 2279110, 0.4200041
96, 3433566, 0.41905695
97, 2809077, 0.41669878
98, 3335664, 0.41659623
99, 2803837, 0.41595244
100, 3866077, 0.4154075
