rank, pmcid, score
1, 2800872, 0.52939045
2, 3504288, 0.48009738
3, 3757639, 0.44547418
4, 2784587, 0.42460677
5, 3702444, 0.42076284
6, 3806709, 0.41982412
7, 3853602, 0.4161545
8, 3676979, 0.40317208
9, 2526433, 0.4028209
10, 3866077, 0.3681524
11, 3483580, 0.36250183
12, 3505429, 0.3606647
13, 3582917, 0.3592807
14, 3162264, 0.35847598
15, 2820011, 0.35724217
16, 2647911, 0.35429397
17, 2830981, 0.3409099
18, 3220110, 0.3392903
19, 3295535, 0.33820817
20, 3212602, 0.3297619
21, 3727118, 0.32946914
22, 3669005, 0.32912722
23, 3391786, 0.32887006
24, 3424656, 0.32836252
25, 1824744, 0.32425633
26, 2797754, 0.3217977
27, 3728612, 0.317247
28, 3876007, 0.31429106
29, 3052291, 0.30839247
30, 3151509, 0.30667338
31, 3725021, 0.29984853
32, 3724137, 0.2993119
33, 3540340, 0.29557273
34, 3303530, 0.2932731
35, 2800864, 0.2929056
36, 3756220, 0.2925606
37, 3136415, 0.28672054
38, 3860041, 0.2841724
39, 2267455, 0.28147537
40, 3229062, 0.28142053
41, 3335480, 0.2799744
42, 3811708, 0.27990684
43, 3770028, 0.27564722
44, 3556406, 0.27297583
45, 3490121, 0.2706921
46, 3078221, 0.26831028
47, 3819794, 0.26488325
48, 3649173, 0.26081395
49, 3414006, 0.2606104
50, 3590733, 0.25802097
51, 3220081, 0.2547365
52, 2740314, 0.25463188
53, 3573807, 0.2545633
54, 2820288, 0.25435483
55, 1266363, 0.25372663
56, 3789905, 0.2522772
57, 3434906, 0.25165918
58, 3638500, 0.25066373
59, 2822794, 0.24976182
60, 3743584, 0.2474035
61, 2906497, 0.24721785
62, 3147087, 0.24706502
63, 3085068, 0.24666205
64, 2895182, 0.24523824
65, 2815824, 0.24507418
66, 3579993, 0.24473055
67, 2838912, 0.24449806
68, 2806544, 0.24338132
69, 3861182, 0.24275282
70, 3483702, 0.24171789
71, 3776547, 0.24120557
72, 3635634, 0.2404428
73, 2703639, 0.23745547
74, 3804041, 0.23623177
75, 3285093, 0.23578301
76, 2729239, 0.23548645
77, 3618104, 0.23541011
78, 3018580, 0.23337182
79, 3229083, 0.23279932
80, 3214680, 0.23233761
81, 1705808, 0.23230961
82, 3143959, 0.23217404
83, 3335552, 0.23157282
84, 2833776, 0.23109637
85, 3810559, 0.23053537
86, 3434429, 0.23047476
87, 3482806, 0.23046643
88, 3199403, 0.230413
89, 3853387, 0.23007467
90, 3081504, 0.22711311
91, 3779379, 0.22533396
92, 3483584, 0.22496434
93, 3125660, 0.22431621
94, 3343170, 0.22402515
95, 3262320, 0.22389057
96, 3526876, 0.22386721
97, 3719271, 0.2236243
98, 3401651, 0.22310132
99, 2929686, 0.22276194
100, 3698238, 0.22243254
