rank, pmcid, score
1, 3170356, 0.5747395
2, 2691651, 0.5082128
3, 2396176, 0.44598022
4, 2827809, 0.43659136
5, 3562163, 0.4348821
6, 3599449, 0.4099924
7, 2687574, 0.4081909
8, 3347841, 0.40428433
9, 3510780, 0.40409014
10, 3601021, 0.39948782
11, 3550423, 0.39408934
12, 3572695, 0.38758954
13, 3277481, 0.38691172
14, 2651898, 0.37797302
15, 2744771, 0.3775549
16, 3333466, 0.37693065
17, 3652182, 0.3767253
18, 3047687, 0.36213464
19, 3044554, 0.36169305
20, 3400884, 0.35874218
21, 3789620, 0.3547843
22, 3789939, 0.35195845
23, 3205365, 0.3499046
24, 3582537, 0.34799507
25, 3097588, 0.34135926
26, 2045103, 0.34025338
27, 2955573, 0.33776513
28, 3023898, 0.3361817
29, 3725358, 0.33512154
30, 2778768, 0.3345644
31, 3518717, 0.33391866
32, 3327834, 0.33015803
33, 2810584, 0.33005965
34, 3420585, 0.32503232
35, 3507405, 0.323498
36, 3101789, 0.31904298
37, 3646487, 0.31880796
38, 2739502, 0.31845987
39, 3575960, 0.3179656
40, 2823045, 0.31710106
41, 3607977, 0.31628913
42, 3150839, 0.31070942
43, 3291453, 0.30712348
44, 3619046, 0.3054082
45, 3318220, 0.3053974
46, 2570576, 0.30378246
47, 1526725, 0.30279016
48, 3198180, 0.30208996
49, 2783148, 0.3015048
50, 3270925, 0.2992317
51, 2726538, 0.2979332
52, 3437617, 0.29599848
53, 3143959, 0.29586443
54, 3587677, 0.2888599
55, 3484633, 0.28793415
56, 3634261, 0.28332686
57, 3524089, 0.28270265
58, 2637837, 0.28122193
59, 3118206, 0.2811128
60, 3248587, 0.28063303
61, 3701400, 0.2789607
62, 3561161, 0.27740437
63, 2684339, 0.27680147
64, 3850887, 0.2751557
65, 3658867, 0.27370426
66, 3141696, 0.27290002
67, 2740237, 0.271407
68, 2740144, 0.27109975
69, 3295713, 0.26941666
70, 3521823, 0.26831585
71, 3209594, 0.26796973
72, 2323360, 0.2676823
73, 3844841, 0.26727295
74, 3205498, 0.2672215
75, 2412892, 0.26649812
76, 3505164, 0.26473415
77, 3730750, 0.26463845
78, 2739499, 0.26456997
79, 2827076, 0.26321435
80, 3390080, 0.26313967
81, 3232543, 0.26210406
82, 3781248, 0.26179346
83, 3841548, 0.26059702
84, 3764367, 0.25938657
85, 3466864, 0.25918847
86, 2739486, 0.25841853
87, 3420561, 0.25716418
88, 3846937, 0.25639063
89, 3054235, 0.25544125
90, 3614490, 0.25494087
91, 3702444, 0.25475737
92, 3083816, 0.2533006
93, 3623784, 0.25268164
94, 2854936, 0.25247955
95, 3649080, 0.25172213
96, 3348691, 0.2514669
97, 3484605, 0.25043154
98, 3002912, 0.25004095
99, 2892692, 0.24901366
100, 3505894, 0.24857786
