rank, pmcid, score
1, 3849794, 0.53539705
2, 3564029, 0.5148274
3, 2876698, 0.51057607
4, 3777376, 0.4963224
5, 1276800, 0.4933385
6, 2572046, 0.44707033
7, 3853387, 0.4386675
8, 3702368, 0.40641212
9, 3109840, 0.40339857
10, 3250002, 0.39750773
11, 2862513, 0.39716047
12, 3700969, 0.39277714
13, 3114546, 0.3925408
14, 3522406, 0.38744566
15, 2974995, 0.3853237
16, 2828091, 0.38382494
17, 3259402, 0.37263006
18, 3424871, 0.36931196
19, 2474644, 0.36684284
20, 3415813, 0.36480588
21, 2082036, 0.3642788
22, 3610459, 0.36424506
23, 2946718, 0.36270848
24, 3099512, 0.3593912
25, 3081356, 0.35679692
26, 2365966, 0.35527945
27, 3044552, 0.35385388
28, 3826012, 0.3517456
29, 1464381, 0.34883305
30, 2644295, 0.34740615
31, 3754399, 0.34655708
32, 3343251, 0.34492528
33, 3788260, 0.34388015
34, 3420500, 0.34333736
35, 2741488, 0.34311882
36, 2847142, 0.3413312
37, 3868699, 0.3380326
38, 2918823, 0.337403
39, 3633019, 0.33535984
40, 3465000, 0.3350651
41, 2774533, 0.33393997
42, 2937292, 0.33377
43, 3609679, 0.33225688
44, 2918861, 0.33095983
45, 3446142, 0.32709926
46, 3758738, 0.32525283
47, 3874979, 0.324638
48, 3286783, 0.32340556
49, 2783053, 0.3211246
50, 2700440, 0.32105595
51, 3085223, 0.32040226
52, 2993722, 0.31843808
53, 3762010, 0.31616166
54, 3336229, 0.31562704
55, 3580369, 0.31287324
56, 3876596, 0.31161875
57, 3632018, 0.31054354
58, 3420620, 0.3078395
59, 3378931, 0.3062849
60, 2851150, 0.30534923
61, 3409955, 0.30478808
62, 3463044, 0.30423135
63, 3403114, 0.30112368
64, 2700447, 0.30045757
65, 3562643, 0.29995197
66, 2628089, 0.29943985
67, 3160889, 0.29317114
68, 3338242, 0.29312485
69, 3436637, 0.29239878
70, 3224513, 0.2922635
71, 3764714, 0.29158705
72, 3574827, 0.2884005
73, 3422815, 0.2883476
74, 2732080, 0.2882157
75, 3488388, 0.28795743
76, 2276236, 0.28708592
77, 3195099, 0.28615886
78, 3141321, 0.28581056
79, 2783131, 0.28577965
80, 3062014, 0.28454265
81, 3640983, 0.28442597
82, 3618648, 0.28400597
83, 3276037, 0.28309438
84, 2628934, 0.28302348
85, 1413549, 0.2828578
86, 3505333, 0.28184122
87, 3233373, 0.28087735
88, 3593498, 0.28084892
89, 3070667, 0.2805048
90, 3513065, 0.28047404
91, 3177592, 0.27963397
92, 3010614, 0.2790052
93, 3139879, 0.27820638
94, 3322929, 0.27646703
95, 1791015, 0.2758705
96, 3370327, 0.27512157
97, 3420594, 0.27509886
98, 2934905, 0.274856
99, 2892667, 0.2743851
100, 2941604, 0.27427393
