rank, pmcid, score
1, 3177940, 0.3605176
2, 3743798, 0.34704715
3, 3473978, 0.34480357
4, 2546416, 0.3423488
5, 3144462, 0.3262642
6, 2687594, 0.3237956
7, 2929428, 0.30853924
8, 3848991, 0.30606374
9, 3059761, 0.30559105
10, 2924548, 0.30255672
11, 3728525, 0.30102548
12, 2048948, 0.2987916
13, 2365965, 0.29878363
14, 3343169, 0.29541638
15, 3672507, 0.2906107
16, 3765337, 0.28898022
17, 3216364, 0.2881884
18, 3358163, 0.2878832
19, 3720280, 0.286615
20, 2780610, 0.28563714
21, 2891758, 0.28307983
22, 2699708, 0.28303492
23, 3660277, 0.2828838
24, 3383136, 0.27602932
25, 3825950, 0.2751308
26, 3477099, 0.27385634
27, 3090349, 0.2736746
28, 3833481, 0.27297002
29, 3191723, 0.2708383
30, 3075199, 0.27055758
31, 3043403, 0.26725724
32, 3850722, 0.2670566
33, 3829227, 0.26679015
34, 3704905, 0.26432586
35, 3194729, 0.26262698
36, 3201001, 0.2608663
37, 2676264, 0.25992247
38, 3763609, 0.25911558
39, 2430546, 0.2576798
40, 2872341, 0.25746632
41, 2639567, 0.25447348
42, 3339515, 0.25276452
43, 3035611, 0.2527122
44, 2972439, 0.2516334
45, 3887505, 0.2514448
46, 3552828, 0.25082135
47, 3852767, 0.24687761
48, 2847967, 0.24572042
49, 2789727, 0.24517663
50, 2483449, 0.24485897
51, 2390549, 0.24410017
52, 3765937, 0.24277766
53, 3715978, 0.239925
54, 2755149, 0.23754264
55, 2740017, 0.23728923
56, 3431052, 0.23591872
57, 3695890, 0.23575644
58, 2767149, 0.23445068
59, 1277866, 0.23439617
60, 3648814, 0.23365696
61, 3646776, 0.23191848
62, 3138028, 0.23135385
63, 1253712, 0.23097919
64, 3698779, 0.23072824
65, 3567202, 0.2305673
66, 3664344, 0.23044063
67, 113745, 0.2302932
68, 3350176, 0.2300334
69, 3610358, 0.2298325
70, 3853113, 0.22693036
71, 3774437, 0.22633086
72, 3499212, 0.22615306
73, 2721845, 0.22564407
74, 2834631, 0.22511566
75, 3030997, 0.22492625
76, 2726930, 0.22440837
77, 3853387, 0.22344142
78, 2763853, 0.22337502
79, 3328251, 0.22334644
80, 3015473, 0.22262785
81, 2756566, 0.22218677
82, 3556404, 0.22206002
83, 3009646, 0.2218933
84, 3432824, 0.22142193
85, 2852784, 0.22073533
86, 2259431, 0.21959135
87, 3539550, 0.2192122
88, 2867999, 0.21900006
89, 3407017, 0.2183318
90, 3409883, 0.2153724
91, 3297654, 0.21476808
92, 3764657, 0.21352434
93, 3306405, 0.21350291
94, 1160579, 0.21305512
95, 2621382, 0.21190146
96, 3717101, 0.21187294
97, 1475844, 0.21135463
98, 2263060, 0.21091695
99, 2800073, 0.21042576
100, 3553533, 0.2103167
