rank, pmcid, score
1, 3209594, 0.008388176
2, 419368, 0.007866406
3, 3844849, 0.0068772193
4, 3167191, 0.006751196
5, 3354874, 0.0067055146
6, 2988180, 0.0059047993
7, 2691651, 0.005867806
8, 3205498, 0.005615831
9, 3699419, 0.0055187433
10, 2911400, 0.0053714374
11, 2684339, 0.0053086462
12, 3579686, 0.005290794
13, 3489584, 0.00511377
14, 3401781, 0.005055053
15, 2854936, 0.0049719443
16, 2906497, 0.0049659624
17, 3599449, 0.00494376
18, 2892692, 0.0049229395
19, 3434906, 0.0048827743
20, 2710973, 0.004826342
21, 3658867, 0.0047644386
22, 3784135, 0.004709473
23, 270702, 0.004693937
24, 2888329, 0.0046883402
25, 3170356, 0.0046814275
26, 3808051, 0.0046327203
27, 3614496, 0.004609706
28, 2740160, 0.004586701
29, 3564854, 0.0044829934
30, 3352581, 0.004441126
31, 2628701, 0.0043798233
32, 3267056, 0.0043595373
33, 3110857, 0.00430508
34, 3353641, 0.004303484
35, 3193657, 0.0042380053
36, 3575960, 0.0042307614
37, 3765128, 0.0041921823
38, 2045103, 0.0041710134
39, 2812793, 0.0041709007
40, 3829234, 0.004160751
41, 3507134, 0.0041200873
42, 3346266, 0.004117339
43, 2769358, 0.0040706825
44, 3010702, 0.004059685
45, 3242027, 0.0040083216
46, 3099512, 0.004003836
47, 3051310, 0.0039884658
48, 1065003, 0.003973733
49, 3141473, 0.0039730035
50, 2799065, 0.0039620567
51, 3042979, 0.003931609
52, 3373975, 0.0039187223
53, 3528455, 0.00391196
54, 3566391, 0.0038787045
55, 3291453, 0.0038755646
56, 3641938, 0.0038738206
57, 2740235, 0.0038718262
58, 3040404, 0.0038701638
59, 3796900, 0.0038426374
60, 3628267, 0.0038066315
61, 3617884, 0.0038041635
62, 2687607, 0.003756614
63, 3587677, 0.0037514393
64, 3098860, 0.003744755
65, 3515890, 0.003741191
66, 3702368, 0.0037385435
67, 3542899, 0.0037292987
68, 2706419, 0.003726555
69, 3171298, 0.0037244128
70, 1440784, 0.0037215094
71, 2621382, 0.00371241
72, 3833587, 0.0037119568
73, 3150839, 0.0036746347
74, 3214576, 0.0036700065
75, 3042737, 0.0036565785
76, 2771959, 0.0036136454
77, 3714063, 0.0036032824
78, 2245957, 0.003598432
79, 3481957, 0.0035791527
80, 2963506, 0.0035767388
81, 3420585, 0.003569978
82, 3702708, 0.0035397606
83, 3652753, 0.0035327836
84, 3249600, 0.0035327263
85, 2671124, 0.0035286825
86, 3630175, 0.0035231628
87, 2769330, 0.0035192838
88, 3581257, 0.003506825
89, 155650, 0.0034979384
90, 3329083, 0.003492762
91, 3572695, 0.0034826894
92, 3263064, 0.0034814414
93, 3819683, 0.0034795192
94, 2995871, 0.003472048
95, 3371499, 0.003461698
96, 3410081, 0.0034509783
97, 3529716, 0.0034444882
98, 3045948, 0.0034356078
99, 2651898, 0.0034324424
100, 3564029, 0.0034112313
