rank, pmcid, score
1, 3386993, 0.016782504
2, 3037488, 0.011870434
3, 3045293, 0.011363473
4, 3688383, 0.0099419085
5, 2864249, 0.009363955
6, 3299747, 0.009279005
7, 3840736, 0.009254656
8, 3760663, 0.008103075
9, 3038323, 0.007843403
10, 3003213, 0.007766806
11, 2089066, 0.0074688597
12, 3177860, 0.0070404713
13, 3434417, 0.007003154
14, 2267455, 0.006756602
15, 3215404, 0.006676652
16, 3127378, 0.006579894
17, 3522569, 0.006328369
18, 3663347, 0.0063223145
19, 2889462, 0.0061952895
20, 3648406, 0.00615632
21, 3206941, 0.006137966
22, 2935854, 0.006051611
23, 2797820, 0.0060161105
24, 3014745, 0.005970096
25, 3595580, 0.0059686964
26, 3546069, 0.0057767644
27, 3659473, 0.0057305363
28, 2214816, 0.0056270515
29, 3472743, 0.005529784
30, 3435966, 0.00551724
31, 3526859, 0.0055092573
32, 2881647, 0.0054465085
33, 3724954, 0.0053835935
34, 3865687, 0.005280285
35, 3637645, 0.005279763
36, 1945073, 0.00525438
37, 3073208, 0.0052493797
38, 2791917, 0.005241193
39, 3797651, 0.00519702
40, 3345827, 0.005189467
41, 2700817, 0.005121818
42, 3774952, 0.0050634774
43, 3498740, 0.0049380097
44, 2852857, 0.0049085338
45, 3707833, 0.0048998613
46, 3784275, 0.004888976
47, 3184167, 0.0048879166
48, 2639725, 0.0048552044
49, 2916111, 0.0048359204
50, 2789961, 0.0048129135
51, 3538628, 0.0048118574
52, 3694049, 0.0048102327
53, 2828101, 0.0048097847
54, 3621824, 0.004808148
55, 3017940, 0.0047997013
56, 3458291, 0.0047793747
57, 2911404, 0.0047533833
58, 3799528, 0.004707067
59, 2131221, 0.0047057355
60, 2698969, 0.0046985615
61, 2099485, 0.0046845134
62, 2440531, 0.004677153
63, 3214471, 0.004637735
64, 2903525, 0.0046063513
65, 3791569, 0.0046050297
66, 2765178, 0.0046048714
67, 3661486, 0.0045550833
68, 2867784, 0.004551399
69, 2740255, 0.0045455964
70, 3319539, 0.0044983113
71, 3598926, 0.0044805626
72, 3757639, 0.0044260663
73, 2323518, 0.0044111954
74, 3389893, 0.0044046543
75, 3564713, 0.004403653
76, 3635894, 0.0044034254
77, 3890724, 0.004400567
78, 3398262, 0.00437836
79, 3162860, 0.004370342
80, 113745, 0.004299145
81, 2999555, 0.0042963615
82, 2186351, 0.004280392
83, 2906497, 0.0042768884
84, 3459025, 0.004269442
85, 3425864, 0.0042219614
86, 2693868, 0.0042185616
87, 3268380, 0.004216253
88, 3049145, 0.004208788
89, 2779315, 0.0042045666
90, 3128068, 0.0041813566
91, 3698454, 0.0041691815
92, 3521823, 0.004165642
93, 3701683, 0.0041577723
94, 2945724, 0.0041270405
95, 2413272, 0.0041257422
96, 3788791, 0.004089758
97, 3376828, 0.0040753176
98, 3892882, 0.0040722727
99, 1871718, 0.0040459954
100, 3724779, 0.0040453468
