rank, pmcid, score
1, 2799065, 0.008845205
2, 3531336, 0.008698225
3, 3151456, 0.008691387
4, 2776156, 0.008598134
5, 3081504, 0.008365382
6, 2664785, 0.00788035
7, 3248873, 0.0072066355
8, 2933453, 0.006956943
9, 2496898, 0.006945745
10, 3794857, 0.0065466072
11, 3195818, 0.006452393
12, 3339694, 0.006435257
13, 3414233, 0.0064290944
14, 3411406, 0.0064038658
15, 2500199, 0.0063011614
16, 2580032, 0.006286165
17, 3231980, 0.006224034
18, 3653548, 0.0062016468
19, 2845572, 0.006190213
20, 1592148, 0.0061387233
21, 3324503, 0.006003736
22, 3673191, 0.0059661954
23, 3003655, 0.005926589
24, 2931483, 0.005913137
25, 3775530, 0.0058967257
26, 3014869, 0.0058562476
27, 3349581, 0.005852642
28, 1247567, 0.005838824
29, 2997507, 0.0058317217
30, 3653680, 0.005796541
31, 3465009, 0.0056639253
32, 2841774, 0.0056290897
33, 3449181, 0.0056263222
34, 514555, 0.0056176987
35, 2754089, 0.0055801203
36, 2700440, 0.0055537317
37, 2910675, 0.0055484376
38, 2853791, 0.0055136005
39, 3799706, 0.005469633
40, 3804037, 0.005469589
41, 3120749, 0.0054473476
42, 3180750, 0.005438009
43, 3679720, 0.005436803
44, 2761779, 0.005404456
45, 3849851, 0.0053834235
46, 2994422, 0.005326168
47, 1247388, 0.0053026406
48, 3521408, 0.005296007
49, 3248029, 0.005289698
50, 1215519, 0.0052649747
51, 3801461, 0.0052371514
52, 3585968, 0.005212076
53, 3004399, 0.005208229
54, 3281499, 0.0051898845
55, 2987954, 0.0051825424
56, 3296488, 0.0051701
57, 3526528, 0.0051417225
58, 2825323, 0.005117804
59, 2826285, 0.0050880285
60, 1174874, 0.0050775893
61, 2246105, 0.0050772647
62, 3567941, 0.0050602085
63, 3745698, 0.0050523314
64, 3533522, 0.0050304634
65, 3022739, 0.0050202957
66, 2780991, 0.0050066835
67, 3142536, 0.004979847
68, 3223531, 0.0049541523
69, 3643077, 0.004952517
70, 1868722, 0.004950651
71, 2562385, 0.0049302536
72, 3097198, 0.0049267085
73, 3500067, 0.0049195318
74, 3888626, 0.0049193897
75, 3250043, 0.0049190307
76, 3869661, 0.004910724
77, 3223928, 0.004894164
78, 2492864, 0.0048917215
79, 2783080, 0.0048810774
80, 2927516, 0.0048776516
81, 3009429, 0.0048632496
82, 3470975, 0.0048383228
83, 3884537, 0.004824526
84, 2900079, 0.004813592
85, 3364900, 0.0048059695
86, 3820621, 0.0048048156
87, 3250937, 0.004786982
88, 2898869, 0.004786593
89, 3684573, 0.0047828453
90, 2375371, 0.0047820965
91, 3735499, 0.0047719944
92, 3140812, 0.004769191
93, 3881152, 0.004765514
94, 3855651, 0.0047628297
95, 3409554, 0.004743145
96, 1892015, 0.0047394405
97, 3275838, 0.004735204
98, 2253707, 0.0047261133
99, 3004407, 0.004716597
100, 2791917, 0.004714702
