rank, pmcid, score
1, 2811980, 0.48458138
2, 3639671, 0.44852537
3, 3570033, 0.4404072
4, 3487850, 0.40611863
5, 3108084, 0.38923904
6, 3049671, 0.37109524
7, 3087163, 0.36431086
8, 2547099, 0.34979683
9, 3266198, 0.3486326
10, 3629863, 0.34802178
11, 3482604, 0.3452114
12, 3677000, 0.3350478
13, 2909944, 0.32379737
14, 3706610, 0.3193315
15, 2668559, 0.3163715
16, 3506042, 0.30987173
17, 3792983, 0.30218583
18, 3212896, 0.30030566
19, 3326948, 0.29935765
20, 2944799, 0.2923512
21, 3618043, 0.29107076
22, 3853794, 0.28810188
23, 3178148, 0.28721574
24, 3492014, 0.2800892
25, 3475097, 0.27963388
26, 3562549, 0.27911985
27, 3317060, 0.27893496
28, 3818844, 0.2780784
29, 3328341, 0.2750904
30, 3657696, 0.27273124
31, 3853870, 0.27131575
32, 2442427, 0.26418713
33, 2795853, 0.26257583
34, 3806272, 0.25941136
35, 3141473, 0.25446227
36, 3724094, 0.24994291
37, 3352847, 0.24921952
38, 3735339, 0.24796195
39, 2854938, 0.24743634
40, 3548374, 0.24721886
41, 3389871, 0.24520153
42, 3744750, 0.2444753
43, 3870310, 0.24117574
44, 3690350, 0.24091017
45, 3548361, 0.24073526
46, 3059645, 0.23846522
47, 3422616, 0.23807678
48, 3236994, 0.23729943
49, 3320215, 0.2362197
50, 3181793, 0.2356192
51, 2235848, 0.23440896
52, 2706419, 0.23024786
53, 3033882, 0.2299025
54, 2366049, 0.22967511
55, 2577938, 0.22943024
56, 3573064, 0.2287265
57, 3420605, 0.22748612
58, 3504956, 0.22711125
59, 1459868, 0.22698627
60, 3729968, 0.22687785
61, 3182073, 0.22651091
62, 3098972, 0.22509927
63, 2656493, 0.2249497
64, 3228338, 0.22410037
65, 3777846, 0.22311753
66, 3651174, 0.22287545
67, 2991189, 0.22240017
68, 2854956, 0.22230804
69, 3177408, 0.22204782
70, 2639208, 0.21959183
71, 3869687, 0.2194292
72, 3875583, 0.21867426
73, 3800011, 0.21843566
74, 3162787, 0.21791428
75, 2690857, 0.21660136
76, 3024602, 0.21648379
77, 2718120, 0.21476966
78, 2995885, 0.2145222
79, 3495893, 0.21379119
80, 3157359, 0.21332936
81, 2873323, 0.2130255
82, 2880275, 0.21272887
83, 3558377, 0.2118872
84, 3579686, 0.21187706
85, 3195775, 0.21086736
86, 3181658, 0.20932747
87, 3747074, 0.20856085
88, 3517946, 0.20853458
89, 3639184, 0.20841578
90, 2677798, 0.20840098
91, 3654321, 0.20821829
92, 3039167, 0.20819747
93, 3160695, 0.20743063
94, 3797976, 0.20575234
95, 3068520, 0.2050083
96, 3200034, 0.20382378
97, 3470716, 0.20366701
98, 3552988, 0.20353366
99, 3566554, 0.20319669
100, 2852764, 0.20312917
