rank, pmcid, score
1, 3403367, 0.5695227
2, 3852513, 0.53597367
3, 3459526, 0.5274877
4, 2939444, 0.51245224
5, 3219287, 0.4989427
6, 3132663, 0.4754474
7, 3398309, 0.46774897
8, 1896172, 0.46187884
9, 3109782, 0.44905263
10, 3521774, 0.4315973
11, 3387629, 0.42812324
12, 2827065, 0.42166877
13, 3831868, 0.4200208
14, 3567877, 0.41953585
15, 1664556, 0.4125834
16, 2919553, 0.41131276
17, 3109785, 0.41130564
18, 3610459, 0.40907437
19, 3132331, 0.40817782
20, 3408521, 0.38896137
21, 3764714, 0.38705367
22, 3544070, 0.38625315
23, 416478, 0.38571298
24, 2931142, 0.38357446
25, 3354405, 0.37443635
26, 3843911, 0.3705839
27, 3263067, 0.36754626
28, 3245399, 0.36592618
29, 3096431, 0.36584404
30, 2672301, 0.36551535
31, 2694628, 0.36030582
32, 3271560, 0.35894945
33, 3465905, 0.35720375
34, 2931126, 0.3563408
35, 3228372, 0.35486352
36, 2630042, 0.35362646
37, 3326224, 0.3488236
38, 3574827, 0.34781072
39, 3857284, 0.34485814
40, 3816213, 0.34404868
41, 3263074, 0.34394038
42, 3392260, 0.33967194
43, 3764717, 0.3383354
44, 3072537, 0.33801094
45, 3806160, 0.33707824
46, 3162827, 0.3369269
47, 3459524, 0.33674362
48, 3576492, 0.33298126
49, 3205781, 0.33258495
50, 3557149, 0.3320908
51, 2830929, 0.33100238
52, 3847001, 0.3309939
53, 3857503, 0.33005723
54, 3338242, 0.32631877
55, 2783145, 0.3255357
56, 3263064, 0.32528535
57, 3666368, 0.3195052
58, 2990053, 0.3181528
59, 3005216, 0.3161747
60, 3289784, 0.31261936
61, 3245402, 0.31182066
62, 2653526, 0.3106381
63, 3866926, 0.31049228
64, 2697366, 0.3098125
65, 3572985, 0.30981088
66, 2816905, 0.30959603
67, 2576186, 0.30953127
68, 3844236, 0.30912077
69, 3051228, 0.30847517
70, 3425271, 0.3072088
71, 3112139, 0.3057288
72, 3845336, 0.30561107
73, 1175909, 0.30520228
74, 3878513, 0.30495715
75, 3371476, 0.30444646
76, 2892669, 0.30309227
77, 3495354, 0.30280864
78, 2823031, 0.30131042
79, 3245397, 0.29785636
80, 1526480, 0.29782426
81, 3004490, 0.2948082
82, 3482077, 0.2947628
83, 3831744, 0.29470298
84, 2467455, 0.29467097
85, 2736585, 0.2941512
86, 2633206, 0.29326054
87, 2693867, 0.29322833
88, 3373077, 0.2930979
89, 3391847, 0.29248363
90, 3159937, 0.2924524
91, 3616184, 0.29207468
92, 3558406, 0.2919095
93, 3622346, 0.29031917
94, 3546438, 0.2902134
95, 3383189, 0.29011267
96, 2769358, 0.28917688
97, 3411373, 0.28805673
98, 3118317, 0.2879066
99, 2791738, 0.2876521
100, 3762016, 0.2860936
