rank, pmcid, score
1, 3683415, 0.5156723
2, 2796073, 0.41713777
3, 3719271, 0.40443438
4, 3408995, 0.39195928
5, 3719326, 0.3790648
6, 3738360, 0.36950466
7, 3560145, 0.36409336
8, 2770819, 0.35798708
9, 1502130, 0.3369449
10, 2770548, 0.30679554
11, 3808108, 0.27952754
12, 3615941, 0.27637047
13, 3413583, 0.2756672
14, 3719302, 0.2750948
15, 3143932, 0.25527447
16, 3876709, 0.2542469
17, 3873172, 0.25370774
18, 3289784, 0.2525424
19, 2695222, 0.24885453
20, 2848402, 0.24633366
21, 2727116, 0.24506254
22, 3406938, 0.24282497
23, 1188073, 0.2393967
24, 3748427, 0.23430122
25, 2798110, 0.23371653
26, 2782204, 0.22841556
27, 3205541, 0.22419965
28, 3502786, 0.22328289
29, 2628006, 0.22219111
30, 3320022, 0.21950892
31, 3699953, 0.21554737
32, 3505508, 0.21367335
33, 1865372, 0.210894
34, 3870866, 0.20965749
35, 3354876, 0.20847976
36, 3603087, 0.20718262
37, 3758842, 0.20607075
38, 3520695, 0.20368788
39, 3430087, 0.20104751
40, 3785158, 0.20099916
41, 2987566, 0.20057602
42, 2010142, 0.19866902
43, 2827074, 0.1929662
44, 3071351, 0.19280806
45, 3715515, 0.19091672
46, 545065, 0.18994403
47, 3817584, 0.18740346
48, 2668588, 0.18726663
49, 1971048, 0.18723802
50, 3787618, 0.18696454
51, 3674939, 0.18525149
52, 3365789, 0.18106364
53, 3598222, 0.18018733
54, 3682695, 0.17972569
55, 3392260, 0.17820463
56, 3752489, 0.17773214
57, 3683206, 0.17532884
58, 3183525, 0.17484787
59, 3583160, 0.17362745
60, 2984325, 0.17335722
61, 2045692, 0.17324656
62, 3603059, 0.17290804
63, 3353839, 0.17182098
64, 3623429, 0.17058076
65, 2630042, 0.16960455
66, 3622346, 0.16888614
67, 3442737, 0.1677072
68, 3603620, 0.16683353
69, 2844387, 0.16512974
70, 3313763, 0.16477051
71, 1876465, 0.16470419
72, 3751361, 0.16416004
73, 2896860, 0.16359127
74, 3201605, 0.1628493
75, 2697366, 0.16273601
76, 3197474, 0.16211349
77, 3876489, 0.160479
78, 2828561, 0.16036935
79, 2383899, 0.15881246
80, 3525043, 0.1586304
81, 3747469, 0.1582912
82, 3705745, 0.1582884
83, 3607675, 0.15779938
84, 3493829, 0.15616442
85, 1440851, 0.1559779
86, 2755011, 0.15435112
87, 1310906, 0.15339024
88, 3283058, 0.15276594
89, 3533948, 0.15257706
90, 3821232, 0.15118654
91, 3135094, 0.15101561
92, 3701921, 0.15050745
93, 3560720, 0.15013584
94, 61035, 0.15005983
95, 2266720, 0.14979565
96, 3510933, 0.14969306
97, 2266934, 0.14943755
98, 1567615, 0.14872253
99, 3450927, 0.1487012
100, 2235217, 0.14844385
