rank, pmcid, score
1, 2831203, 0.5701363
2, 3199233, 0.51958466
3, 3463834, 0.4991236
4, 2892692, 0.48413187
5, 2729252, 0.47910154
6, 3074312, 0.47615537
7, 3141720, 0.46192092
8, 3131249, 0.4590574
9, 3150839, 0.45452794
10, 3489389, 0.4486504
11, 2840592, 0.43007097
12, 3318220, 0.42764598
13, 3294966, 0.41498604
14, 2931126, 0.41007525
15, 3548361, 0.4078169
16, 2933597, 0.40751407
17, 3743592, 0.40629995
18, 3693903, 0.3933447
19, 3528076, 0.3913765
20, 3796900, 0.3875104
21, 3257299, 0.38313153
22, 2799065, 0.3802952
23, 3610453, 0.37986466
24, 3351939, 0.37843874
25, 2740203, 0.3776945
26, 2635059, 0.3699166
27, 3162827, 0.36985382
28, 3833481, 0.36973584
29, 3277062, 0.3667055
30, 2533003, 0.36500102
31, 3338242, 0.364936
32, 2841240, 0.36383513
33, 2944142, 0.36318806
34, 2621382, 0.36264122
35, 3775182, 0.361693
36, 3133999, 0.36139268
37, 3542889, 0.36054713
38, 3132359, 0.36036712
39, 2630042, 0.35835922
40, 3229794, 0.35814452
41, 2880141, 0.35798585
42, 2914369, 0.35770887
43, 3767585, 0.3513123
44, 2759899, 0.35052925
45, 3555596, 0.34919837
46, 2944193, 0.34360787
47, 2687928, 0.34294623
48, 3631113, 0.34112486
49, 3520695, 0.33815488
50, 3579040, 0.3380706
51, 3113998, 0.33655432
52, 3740609, 0.3355027
53, 3567954, 0.33491835
54, 3162719, 0.33357778
55, 3062014, 0.3332469
56, 2783145, 0.33196294
57, 2586017, 0.33188906
58, 2798987, 0.33181763
59, 2245957, 0.3313529
60, 2987957, 0.3303354
61, 3384463, 0.3302881
62, 3542899, 0.33018452
63, 3086328, 0.32977474
64, 3673404, 0.32806322
65, 2799007, 0.32793
66, 2912929, 0.32762554
67, 3679720, 0.32731247
68, 3339080, 0.32692564
69, 3400884, 0.3258594
70, 3391847, 0.32452834
71, 3395851, 0.32395646
72, 3728501, 0.3239528
73, 2045103, 0.32383737
74, 3875144, 0.3236663
75, 3589838, 0.32358086
76, 3877496, 0.32327437
77, 3702368, 0.32326365
78, 3012456, 0.32316217
79, 1257651, 0.32129884
80, 3701401, 0.32092053
81, 2438311, 0.31930256
82, 3424500, 0.31841546
83, 3853387, 0.3173453
84, 2396176, 0.31648198
85, 3439543, 0.3156501
86, 3177917, 0.31563464
87, 2868039, 0.3151506
88, 2767133, 0.31498024
89, 3000920, 0.31471133
90, 2900079, 0.31457013
91, 3785361, 0.31452283
92, 3792648, 0.31450936
93, 2940087, 0.31340504
94, 2908649, 0.31330487
95, 2905585, 0.31280866
96, 3047844, 0.31270444
97, 3866701, 0.3123247
98, 2680639, 0.3121079
99, 3263606, 0.3121054
100, 3079161, 0.31005925
