rank, pmcid, score
1, 2784587, 0.77261746
2, 3052291, 0.57625306
3, 3663347, 0.555325
4, 3229062, 0.5350801
5, 3146984, 0.5349211
6, 3125660, 0.5304986
7, 2800872, 0.5269997
8, 3853602, 0.5145797
9, 2267455, 0.50760674
10, 3162264, 0.5014447
11, 3853895, 0.49881187
12, 2647911, 0.49296662
13, 3853919, 0.49131113
14, 3505290, 0.48979178
15, 3806709, 0.48867908
16, 3725021, 0.48812136
17, 3662141, 0.4868392
18, 3696247, 0.48010263
19, 3504288, 0.47889203
20, 3505429, 0.46978387
21, 3303530, 0.46721086
22, 3757639, 0.46559912
23, 3483004, 0.4637911
24, 2921145, 0.45922324
25, 3220081, 0.45699415
26, 3793571, 0.45659086
27, 3727118, 0.45552248
28, 2526433, 0.45166603
29, 3728874, 0.45047668
30, 3295535, 0.4502215
31, 3819794, 0.4486519
32, 3649173, 0.44139028
33, 3414006, 0.44045442
34, 3212602, 0.4403398
35, 3114232, 0.43930465
36, 3590733, 0.43839505
37, 3483580, 0.4362115
38, 3778812, 0.43543643
39, 3469903, 0.4352637
40, 2628001, 0.43497476
41, 3728612, 0.43377334
42, 3635634, 0.43178132
43, 2889671, 0.43177375
44, 3600192, 0.42645836
45, 2820011, 0.42645112
46, 3618252, 0.42497852
47, 2797754, 0.42485598
48, 3132916, 0.42389372
49, 3391786, 0.4220612
50, 3657259, 0.41800138
51, 3354788, 0.41573226
52, 3556406, 0.4134743
53, 3147087, 0.41339943
54, 2838912, 0.41336703
55, 3457043, 0.41299325
56, 3004207, 0.41023883
57, 3189472, 0.40893775
58, 2687681, 0.40888247
59, 2887901, 0.4080597
60, 2702726, 0.4063881
61, 2830981, 0.4043627
62, 3335646, 0.40406728
63, 3103180, 0.4030684
64, 3876007, 0.40255946
65, 3707327, 0.40195465
66, 3835140, 0.4011186
67, 3229083, 0.40021798
68, 3500067, 0.39983964
69, 3359956, 0.39887613
70, 3401651, 0.39871418
71, 3738359, 0.398539
72, 3294399, 0.397356
73, 3778800, 0.39628753
74, 3018580, 0.39520526
75, 3630315, 0.3937058
76, 394338, 0.3928805
77, 3726887, 0.39261994
78, 2815824, 0.39091104
79, 3811708, 0.38977915
80, 3335480, 0.38776657
81, 3579993, 0.3873591
82, 1609104, 0.3859528
83, 3424656, 0.38476247
84, 3299744, 0.38464674
85, 3651929, 0.38445342
86, 2994429, 0.38370836
87, 3051082, 0.38285333
88, 3519210, 0.38192105
89, 3853387, 0.38101712
90, 3540340, 0.38086185
91, 3019597, 0.38037908
92, 2686880, 0.3796959
93, 3699949, 0.3792072
94, 3461290, 0.3779837
95, 2014766, 0.37730289
96, 3248587, 0.37728536
97, 3017876, 0.37552002
98, 3424953, 0.37545916
99, 3667329, 0.3730633
100, 2906497, 0.37161657
