rank, pmcid, score
1, 3853387, 0.85610837
2, 3564029, 0.7866784
3, 3322929, 0.78640217
4, 3378931, 0.7657292
5, 3085223, 0.76092416
6, 1276800, 0.7484466
7, 3062014, 0.7312122
8, 2876698, 0.7279255
9, 1257651, 0.712637
10, 2741488, 0.6879583
11, 3777376, 0.68652254
12, 2783053, 0.6813673
13, 2993722, 0.6644426
14, 3436637, 0.66169536
15, 2828091, 0.65795314
16, 2774533, 0.6566859
17, 3610459, 0.64501107
18, 3415813, 0.6397158
19, 3233373, 0.6390679
20, 2974995, 0.63817364
21, 3702368, 0.6314516
22, 2644295, 0.626431
23, 3079651, 0.6190534
24, 2740244, 0.618332
25, 3350193, 0.6173364
26, 2851150, 0.61707383
27, 3632018, 0.6089448
28, 3849794, 0.60663545
29, 2958032, 0.6040746
30, 2732101, 0.6039251
31, 3133999, 0.6024458
32, 1413549, 0.6001763
33, 1459933, 0.597328
34, 3804820, 0.59456694
35, 2572046, 0.59332037
36, 3609679, 0.59284467
37, 3463044, 0.5905247
38, 3099512, 0.5896393
39, 3176209, 0.58794975
40, 3162766, 0.58681524
41, 3276037, 0.58677804
42, 3114546, 0.58534527
43, 3868699, 0.5787368
44, 3309207, 0.575228
45, 3838836, 0.5685088
46, 2974228, 0.56736046
47, 3420500, 0.5621252
48, 3700969, 0.56066614
49, 3542889, 0.5596401
50, 3163220, 0.5574014
51, 3465000, 0.55405694
52, 3488388, 0.55209315
53, 3522406, 0.5506608
54, 3797049, 0.5499019
55, 3338242, 0.54924065
56, 2862513, 0.5491382
57, 1892149, 0.54536223
58, 2776156, 0.5441161
59, 3874979, 0.5384706
60, 3655108, 0.5379699
61, 3429833, 0.5370007
62, 2876703, 0.5362214
63, 3139879, 0.53427464
64, 2365966, 0.5317755
65, 3081356, 0.53074694
66, 3446142, 0.5305249
67, 3409955, 0.5303863
68, 3190518, 0.5283817
69, 3826012, 0.52662915
70, 3764714, 0.52641946
71, 3527895, 0.52603817
72, 3758738, 0.52428657
73, 3649217, 0.5234032
74, 2740138, 0.5202419
75, 2822332, 0.52013445
76, 3587910, 0.51782936
77, 3522346, 0.51657736
78, 2918823, 0.51586807
79, 3782346, 0.5157272
80, 3037981, 0.5145183
81, 3445096, 0.514337
82, 3633019, 0.51118654
83, 3259402, 0.5110615
84, 2799065, 0.5107921
85, 2900079, 0.50884604
86, 3177592, 0.50863004
87, 3837657, 0.5076379
88, 3321943, 0.506858
89, 3141809, 0.5061164
90, 3277043, 0.5058143
91, 2646690, 0.5043799
92, 3628469, 0.50336736
93, 2515635, 0.5029417
94, 3117630, 0.5019541
95, 2946718, 0.5015309
96, 2615763, 0.4999346
97, 3232565, 0.49974826
98, 3132697, 0.49840555
99, 2908369, 0.49780184
100, 3559119, 0.49756524
