rank, pmcid, score
1, 3232573, 0.5518421
2, 3370327, 0.5416714
3, 3446097, 0.5113297
4, 3235783, 0.40817428
5, 2769330, 0.39583915
6, 2646726, 0.3953068
7, 3289979, 0.38919425
8, 3891393, 0.3708049
9, 3266188, 0.36571243
10, 2799065, 0.34841046
11, 3097588, 0.32638082
12, 3250653, 0.3209872
13, 3487198, 0.31974256
14, 3420763, 0.31607774
15, 2840734, 0.31475586
16, 3263067, 0.3095699
17, 2957620, 0.30586946
18, 2702927, 0.30549943
19, 3264881, 0.30258104
20, 3891391, 0.30204543
21, 3065056, 0.29691884
22, 3410720, 0.2967206
23, 2892502, 0.29414806
24, 3263074, 0.28534913
25, 3853387, 0.28226593
26, 2672301, 0.281034
27, 2474644, 0.2791238
28, 3318207, 0.27753875
29, 2906497, 0.27024615
30, 3884116, 0.26946917
31, 3544066, 0.26901472
32, 2934912, 0.26858538
33, 3746057, 0.26792458
34, 2276236, 0.26763132
35, 3603077, 0.26705286
36, 3317255, 0.2657325
37, 3420725, 0.26074034
38, 2908657, 0.25953773
39, 3679720, 0.25929886
40, 3342739, 0.25910795
41, 3400327, 0.25845417
42, 2245957, 0.25832102
43, 3816164, 0.2580199
44, 3333472, 0.2574602
45, 2941760, 0.25494063
46, 2845142, 0.25414672
47, 3233373, 0.2539461
48, 3014744, 0.25358534
49, 3420620, 0.2530861
50, 3574827, 0.25169122
51, 3500025, 0.25080562
52, 3514797, 0.25013804
53, 3015640, 0.24997643
54, 3132663, 0.24888428
55, 503388, 0.24827217
56, 3277481, 0.24826089
57, 3354464, 0.24814428
58, 416478, 0.24801572
59, 3734755, 0.2475237
60, 2613409, 0.24710411
61, 3036638, 0.24629964
62, 3890736, 0.24624875
63, 2881437, 0.245727
64, 3698053, 0.24477684
65, 3327834, 0.2434862
66, 3125277, 0.24320538
67, 2847873, 0.24251665
68, 2664289, 0.24248809
69, 2732791, 0.24166831
70, 2438311, 0.24146411
71, 2799007, 0.24105102
72, 3851743, 0.23849744
73, 3081356, 0.2384877
74, 2828091, 0.23831573
75, 2270859, 0.23816615
76, 3572695, 0.23713757
77, 2816905, 0.23698096
78, 3702368, 0.23659453
79, 2621382, 0.23655003
80, 3718247, 0.23649307
81, 3491225, 0.23606314
82, 3838481, 0.23547876
83, 3480933, 0.23439237
84, 3524466, 0.23405164
85, 2769310, 0.23343389
86, 2628159, 0.23341471
87, 3774445, 0.23329054
88, 3135503, 0.23324364
89, 3317086, 0.23320568
90, 3122596, 0.23279707
91, 2740255, 0.2327098
92, 3666183, 0.23240204
93, 3529645, 0.23227432
94, 2988808, 0.23226893
95, 3878513, 0.23152146
96, 3251532, 0.23132396
97, 3349147, 0.23131609
98, 3407017, 0.23121025
99, 3811709, 0.23074555
100, 2952912, 0.2306072
