rank, pmcid, score
1, 3670525, 0.37897822
2, 3529232, 0.3399937
3, 3500067, 0.33551127
4, 3152183, 0.3187177
5, 3150201, 0.3143507
6, 3350198, 0.3059755
7, 3503277, 0.30296353
8, 3290187, 0.29946047
9, 3129533, 0.29798084
10, 3354875, 0.29722393
11, 2906497, 0.29668143
12, 2884204, 0.29276106
13, 3625585, 0.29069656
14, 3294399, 0.2895552
15, 3662141, 0.28860277
16, 3861848, 0.28778648
17, 3876013, 0.28177276
18, 3877581, 0.28171977
19, 3229059, 0.27894127
20, 2636104, 0.27791888
21, 2762569, 0.2756185
22, 2856385, 0.2728428
23, 3504214, 0.27283078
24, 3521951, 0.27206707
25, 3149114, 0.27174798
26, 3853387, 0.27155358
27, 2851695, 0.2713134
28, 3548361, 0.27089098
29, 3674913, 0.27068368
30, 3043580, 0.26972216
31, 2855071, 0.26900193
32, 3295986, 0.26757982
33, 2827052, 0.2666057
34, 3504266, 0.2662275
35, 3130373, 0.26595363
36, 3833540, 0.26521468
37, 3730476, 0.26430354
38, 3635634, 0.26419476
39, 2916111, 0.26403537
40, 3318207, 0.2634295
41, 3533459, 0.26330093
42, 3506220, 0.26159674
43, 3514397, 0.26092616
44, 2887901, 0.26065093
45, 3445081, 0.2601533
46, 3665879, 0.25989246
47, 2687656, 0.2587851
48, 3335656, 0.25852302
49, 3707327, 0.25728437
50, 3312196, 0.25706425
51, 2921145, 0.25699824
52, 3383148, 0.2563221
53, 3666332, 0.25628087
54, 3403093, 0.2551404
55, 3309321, 0.25455928
56, 1523371, 0.25255924
57, 3523429, 0.25089914
58, 3810679, 0.2503662
59, 3696247, 0.24957661
60, 3829373, 0.24941966
61, 3248587, 0.24916683
62, 3684080, 0.24916577
63, 2652467, 0.24848472
64, 3506064, 0.2474971
65, 3336252, 0.24694738
66, 3525043, 0.24679606
67, 3339131, 0.24675079
68, 3603023, 0.24587287
69, 3537269, 0.24508186
70, 2686945, 0.24472657
71, 3760298, 0.24456353
72, 3210844, 0.24431236
73, 2946727, 0.24404584
74, 3833481, 0.24315357
75, 3415045, 0.2423263
76, 2862513, 0.24200898
77, 3638554, 0.24183196
78, 3806705, 0.24149357
79, 3295535, 0.24058712
80, 2802381, 0.24020292
81, 3057256, 0.23985052
82, 3816136, 0.23953204
83, 2809337, 0.23913907
84, 3481422, 0.23896699
85, 3635217, 0.2384063
86, 3505637, 0.23755419
87, 3486983, 0.23710452
88, 2390549, 0.2365127
89, 2840913, 0.23638546
90, 3457043, 0.23522608
91, 3579686, 0.23472711
92, 3725015, 0.23471622
93, 3000623, 0.23465127
94, 3632158, 0.23456982
95, 3375298, 0.23452522
96, 3113181, 0.23323505
97, 3087897, 0.23285022
98, 3407623, 0.23283033
99, 150573, 0.23257388
100, 3492675, 0.23241602
