rank, pmcid, score
1, 2766835, 0.3852224
2, 3603023, 0.37848413
3, 3785158, 0.373925
4, 3603620, 0.3498497
5, 2827053, 0.3272847
6, 3833471, 0.3266194
7, 2929215, 0.32583508
8, 2652467, 0.32415432
9, 3129533, 0.32410017
10, 3853474, 0.3239491
11, 3354875, 0.3228997
12, 2778448, 0.32260865
13, 3336229, 0.32209232
14, 3719271, 0.32092112
15, 3665200, 0.32047
16, 3375193, 0.3172535
17, 3663438, 0.31584674
18, 3221187, 0.3152505
19, 3224772, 0.3147146
20, 3015425, 0.31453788
21, 3312196, 0.31351268
22, 2496696, 0.312101
23, 3011326, 0.308997
24, 2845554, 0.3072946
25, 1318453, 0.3071919
26, 3372338, 0.30717644
27, 2390549, 0.3053981
28, 2612655, 0.30519205
29, 3573581, 0.30446768
30, 2626575, 0.3030412
31, 2756566, 0.3019836
32, 3785339, 0.30181122
33, 3806705, 0.3014996
34, 61035, 0.30140045
35, 1281267, 0.29911745
36, 3833587, 0.2989872
37, 400670, 0.29839614
38, 3210844, 0.29773372
39, 150573, 0.2976138
40, 3154169, 0.297318
41, 2868875, 0.29691175
42, 2974929, 0.29613036
43, 3383148, 0.29594246
44, 3665183, 0.2958368
45, 3506064, 0.29256916
46, 2790183, 0.29198208
47, 3833481, 0.2914853
48, 3600286, 0.28931168
49, 3683415, 0.28828573
50, 2683864, 0.28796318
51, 3420706, 0.28710413
52, 3146942, 0.28680703
53, 3276006, 0.2867184
54, 3609679, 0.28652495
55, 2669865, 0.2865119
56, 3287463, 0.2862147
57, 1523371, 0.28601697
58, 3579466, 0.28592873
59, 1388220, 0.28585982
60, 3785150, 0.28510135
61, 3095901, 0.28482738
62, 2918849, 0.28460184
63, 3135094, 0.28420633
64, 2257948, 0.28235435
65, 2824987, 0.28143287
66, 3649619, 0.2811651
67, 2769306, 0.281154
68, 3249212, 0.28099182
69, 3195106, 0.280607
70, 1892029, 0.28025365
71, 2329860, 0.27960187
72, 3521621, 0.27903727
73, 3335656, 0.27849224
74, 3415045, 0.2782926
75, 3507127, 0.27783337
76, 3628492, 0.27718285
77, 3880707, 0.27704224
78, 2222163, 0.27660328
79, 3184057, 0.27634785
80, 3292982, 0.2760646
81, 3760298, 0.27540478
82, 2802381, 0.27521503
83, 3343686, 0.27492785
84, 1698139, 0.27358994
85, 2776583, 0.2733307
86, 3401781, 0.2732333
87, 523836, 0.27320117
88, 3073782, 0.27317488
89, 3625585, 0.27313235
90, 2783065, 0.27300635
91, 3789905, 0.27268317
92, 3102812, 0.27215707
93, 2924548, 0.27115187
94, 3350051, 0.27052552
95, 3709644, 0.26909837
96, 2916111, 0.26896742
97, 3403093, 0.26874825
98, 3674534, 0.26854536
99, 3114546, 0.26770166
100, 3214682, 0.26761407
